"","datetime","date","do","month_yr"
"15145",2018-09-24 02:00:00,2018-09-24,6.8,"2018-09"
"15146",2018-09-24 03:00:00,2018-09-24,6.7,"2018-09"
"15147",NA,NA,NA,NA
"15148",2018-09-24 05:00:00,2018-09-24,4.9,"2018-09"
"15149",2018-09-24 06:00:00,2018-09-24,4.85,"2018-09"
"15150",2018-09-24 07:00:00,2018-09-24,5.1,"2018-09"
"15151",2018-09-24 08:00:00,2018-09-24,6.2,"2018-09"
"15152",2018-09-24 09:00:00,2018-09-24,7.1,"2018-09"
"15153",2018-09-24 10:00:00,2018-09-24,6.8,"2018-09"
"15154",2018-09-24 11:00:00,2018-09-24,6.7,"2018-09"
"15155",2018-09-24 12:00:00,2018-09-24,6.75,"2018-09"
"15156",2018-09-24 13:00:00,2018-09-24,7.05,"2018-09"
"15157",NA,NA,NA,NA
"15158",2018-09-24 15:00:00,2018-09-24,8,"2018-09"
"15159",2018-09-24 16:00:00,2018-09-24,8.55,"2018-09"
"15160",2018-09-24 17:00:00,2018-09-24,8.55,"2018-09"
"15161",2018-09-24 18:00:00,2018-09-24,7.9,"2018-09"
"15162",2018-09-24 19:00:00,2018-09-24,7.35,"2018-09"
"15163",2018-09-24 20:00:00,2018-09-24,7.35,"2018-09"
"15164",2018-09-24 21:00:00,2018-09-24,7.35,"2018-09"
"15165",2018-09-24 22:00:00,2018-09-24,7.25,"2018-09"
"15166",NA,NA,NA,NA
"15167",2018-09-25 00:00:00,2018-09-25,7,"2018-09"
"15168",2018-09-25 01:00:00,2018-09-25,7.05,"2018-09"
"15169",2018-09-25 02:00:00,2018-09-25,6.85,"2018-09"
"15170",2018-09-25 03:00:00,2018-09-25,6.6,"2018-09"
"15171",NA,NA,NA,NA
"15172",NA,NA,NA,NA
"15173",2018-09-25 06:00:00,2018-09-25,4.65,"2018-09"
"15174",2018-09-25 07:00:00,2018-09-25,5.1,"2018-09"
"15175",2018-09-25 08:00:00,2018-09-25,5.7,"2018-09"
"15176",2018-09-25 09:00:00,2018-09-25,6.95,"2018-09"
"15177",2018-09-25 10:00:00,2018-09-25,6.9,"2018-09"
"15178",2018-09-25 11:00:00,2018-09-25,6.8,"2018-09"
"15179",2018-09-25 12:00:00,2018-09-25,6.7,"2018-09"
"15180",2018-09-25 13:00:00,2018-09-25,7,"2018-09"
"15181",2018-09-25 14:00:00,2018-09-25,7.25,"2018-09"
"15182",2018-09-25 15:00:00,2018-09-25,7.6,"2018-09"
"15183",2018-09-25 16:00:00,2018-09-25,8,"2018-09"
"15184",2018-09-25 17:00:00,2018-09-25,8.4,"2018-09"
"15185",2018-09-25 18:00:00,2018-09-25,7.95,"2018-09"
"15186",2018-09-25 19:00:00,2018-09-25,7.45,"2018-09"
"15187",2018-09-25 20:00:00,2018-09-25,7.35,"2018-09"
"15188",2018-09-25 21:00:00,2018-09-25,7.5,"2018-09"
"15189",2018-09-25 22:00:00,2018-09-25,7.1,"2018-09"
"15190",2018-09-25 23:00:00,2018-09-25,7,"2018-09"
"15191",2018-09-26 00:00:00,2018-09-26,6.8,"2018-09"
"15192",2018-09-26 01:00:00,2018-09-26,6.85,"2018-09"
"15193",2018-09-26 02:00:00,2018-09-26,6.9,"2018-09"
"15194",2018-09-26 03:00:00,2018-09-26,6.7,"2018-09"
"15195",2018-09-26 04:00:00,2018-09-26,6.5,"2018-09"
"15196",2018-09-26 05:00:00,2018-09-26,6.2,"2018-09"
"15197",2018-09-26 06:00:00,2018-09-26,5.4,"2018-09"
"15198",2018-09-26 07:00:00,2018-09-26,5.05,"2018-09"
"15199",2018-09-26 08:00:00,2018-09-26,6.15,"2018-09"
"15200",2018-09-26 09:00:00,2018-09-26,6.6,"2018-09"
"15201",2018-09-26 10:00:00,2018-09-26,6.95,"2018-09"
"15202",2018-09-26 11:00:00,2018-09-26,6.95,"2018-09"
"15203",2018-09-26 12:00:00,2018-09-26,6.85,"2018-09"
"15204",2018-09-26 13:00:00,2018-09-26,6.8,"2018-09"
"15205",2018-09-26 14:00:00,2018-09-26,7.05,"2018-09"
"15206",2018-09-26 15:00:00,2018-09-26,7.3,"2018-09"
"15207",NA,NA,NA,NA
"15208",2018-09-26 17:00:00,2018-09-26,8.3,"2018-09"
"15209",2018-09-26 18:00:00,2018-09-26,8.2,"2018-09"
"15210",2018-09-26 19:00:00,2018-09-26,7.55,"2018-09"
"15211",2018-09-26 20:00:00,2018-09-26,7.25,"2018-09"
"15212",2018-09-26 21:00:00,2018-09-26,7.4,"2018-09"
"15213",2018-09-26 22:00:00,2018-09-26,7.9,"2018-09"
"15214",2018-09-26 23:00:00,2018-09-26,7.2,"2018-09"
"15215",2018-09-27 00:00:00,2018-09-27,6.85,"2018-09"
"15216",2018-09-27 01:00:00,2018-09-27,6.7,"2018-09"
"15217",2018-09-27 02:00:00,2018-09-27,6.9,"2018-09"
"15218",2018-09-27 03:00:00,2018-09-27,6.85,"2018-09"
"15219",2018-09-27 04:00:00,2018-09-27,6.7,"2018-09"
"15220",2018-09-27 05:00:00,2018-09-27,6.6,"2018-09"
"15221",2018-09-27 06:00:00,2018-09-27,6.1,"2018-09"
"15222",2018-09-27 07:00:00,2018-09-27,6,"2018-09"
"15223",2018-09-27 08:00:00,2018-09-27,6.2,"2018-09"
"15224",2018-09-27 09:00:00,2018-09-27,6.6,"2018-09"
"15225",2018-09-27 10:00:00,2018-09-27,7.1,"2018-09"
"15226",2018-09-27 11:00:00,2018-09-27,7.2,"2018-09"
"15227",2018-09-27 12:00:00,2018-09-27,7.05,"2018-09"
"15228",2018-09-27 13:00:00,2018-09-27,6.6,"2018-09"
"15229",2018-09-27 14:00:00,2018-09-27,6.85,"2018-09"
"15230",2018-09-27 15:00:00,2018-09-27,7.25,"2018-09"
"15231",2018-09-27 16:00:00,2018-09-27,7.4,"2018-09"
"15232",2018-09-27 17:00:00,2018-09-27,7.75,"2018-09"
"15233",2018-09-27 18:00:00,2018-09-27,7.55,"2018-09"
"15234",2018-09-27 19:00:00,2018-09-27,7.1,"2018-09"
"15235",2018-09-27 20:00:00,2018-09-27,6.55,"2018-09"
"15236",2018-09-27 21:00:00,2018-09-27,6.6,"2018-09"
"15237",2018-09-27 22:00:00,2018-09-27,7,"2018-09"
"15238",2018-09-27 23:00:00,2018-09-27,7.7,"2018-09"
"15239",2018-09-28 00:00:00,2018-09-28,7.05,"2018-09"
"15240",2018-09-28 01:00:00,2018-09-28,6.9,"2018-09"
"15241",2018-09-28 02:00:00,2018-09-28,6.65,"2018-09"
"15242",2018-09-28 03:00:00,2018-09-28,6.9,"2018-09"
"15243",2018-09-28 04:00:00,2018-09-28,6.85,"2018-09"
"15244",2018-09-28 05:00:00,2018-09-28,6.6,"2018-09"
"15245",2018-09-28 06:00:00,2018-09-28,6.6,"2018-09"
"15246",2018-09-28 07:00:00,2018-09-28,6.4,"2018-09"
"15247",2018-09-28 08:00:00,2018-09-28,6.2,"2018-09"
"15248",2018-09-28 09:00:00,2018-09-28,6.5,"2018-09"
"15249",2018-09-28 10:00:00,2018-09-28,7.2,"2018-09"
"15250",2018-09-28 11:00:00,2018-09-28,7.15,"2018-09"
"15251",2018-09-28 12:00:00,2018-09-28,7.2,"2018-09"
"15252",2018-09-28 13:00:00,2018-09-28,7.05,"2018-09"
"15253",2018-09-28 14:00:00,2018-09-28,6.9,"2018-09"
"15254",2018-09-28 15:00:00,2018-09-28,7.1,"2018-09"
"15255",2018-09-28 16:00:00,2018-09-28,7.2,"2018-09"
"15256",2018-09-28 17:00:00,2018-09-28,7.55,"2018-09"
"15257",2018-09-28 18:00:00,2018-09-28,7.55,"2018-09"
"15258",2018-09-28 19:00:00,2018-09-28,7.2,"2018-09"
"15259",NA,NA,NA,NA
"15260",2018-09-28 21:00:00,2018-09-28,6.3,"2018-09"
"15261",2018-09-28 22:00:00,2018-09-28,6.55,"2018-09"
"15262",2018-09-28 23:00:00,2018-09-28,7,"2018-09"
"15263",2018-09-29 00:00:00,2018-09-29,7.4,"2018-09"
"15264",2018-09-29 01:00:00,2018-09-29,7.05,"2018-09"
"15265",2018-09-29 02:00:00,2018-09-29,6.75,"2018-09"
"15266",2018-09-29 03:00:00,2018-09-29,6.7,"2018-09"
"15267",2018-09-29 04:00:00,2018-09-29,6.8,"2018-09"
"15268",2018-09-29 05:00:00,2018-09-29,6.75,"2018-09"
"15269",2018-09-29 06:00:00,2018-09-29,6.6,"2018-09"
"15270",2018-09-29 07:00:00,2018-09-29,6.6,"2018-09"
"15271",2018-09-29 08:00:00,2018-09-29,6.4,"2018-09"
"15272",2018-09-29 09:00:00,2018-09-29,6.6,"2018-09"
"15273",2018-09-29 10:00:00,2018-09-29,7.3,"2018-09"
"15274",2018-09-29 11:00:00,2018-09-29,7.15,"2018-09"
"15275",2018-09-29 12:00:00,2018-09-29,7.2,"2018-09"
"15276",2018-09-29 13:00:00,2018-09-29,7.3,"2018-09"
"15277",2018-09-29 14:00:00,2018-09-29,7.3,"2018-09"
"15278",2018-09-29 15:00:00,2018-09-29,6.85,"2018-09"
"15279",2018-09-29 16:00:00,2018-09-29,7.2,"2018-09"
"15280",2018-09-29 17:00:00,2018-09-29,7.2,"2018-09"
"15281",2018-09-29 18:00:00,2018-09-29,7.1,"2018-09"
"15282",2018-09-29 19:00:00,2018-09-29,6.95,"2018-09"
"15283",NA,NA,NA,NA
"15284",NA,NA,NA,NA
"15285",2018-09-29 22:00:00,2018-09-29,5.8,"2018-09"
"15286",2018-09-29 23:00:00,2018-09-29,6.55,"2018-09"
"15287",2018-09-30 00:00:00,2018-09-30,7,"2018-09"
"15288",2018-09-30 01:00:00,2018-09-30,7.1,"2018-09"
"15289",2018-09-30 02:00:00,2018-09-30,7.1,"2018-09"
"15290",2018-09-30 03:00:00,2018-09-30,6.95,"2018-09"
"15291",2018-09-30 04:00:00,2018-09-30,6.65,"2018-09"
"15292",2018-09-30 05:00:00,2018-09-30,6.8,"2018-09"
"15293",2018-09-30 06:00:00,2018-09-30,6.9,"2018-09"
"15294",2018-09-30 07:00:00,2018-09-30,6.7,"2018-09"
"15295",2018-09-30 08:00:00,2018-09-30,6.5,"2018-09"
"15296",2018-09-30 09:00:00,2018-09-30,6.4,"2018-09"
"15297",2018-09-30 10:00:00,2018-09-30,6.75,"2018-09"
"15298",2018-09-30 11:00:00,2018-09-30,7.05,"2018-09"
"15299",2018-09-30 12:00:00,2018-09-30,7.2,"2018-09"
"15300",2018-09-30 13:00:00,2018-09-30,7.55,"2018-09"
"15301",2018-09-30 14:00:00,2018-09-30,7.45,"2018-09"
"15302",2018-09-30 15:00:00,2018-09-30,7.1,"2018-09"
"15303",2018-09-30 16:00:00,2018-09-30,7.25,"2018-09"
"15304",2018-09-30 17:00:00,2018-09-30,7.3,"2018-09"
"15305",2018-09-30 18:00:00,2018-09-30,7.25,"2018-09"
"15306",2018-09-30 19:00:00,2018-09-30,7,"2018-09"
"15307",NA,NA,NA,NA
"15308",2018-09-30 21:00:00,2018-09-30,6.3,"2018-09"
"15309",2018-09-30 22:00:00,2018-09-30,5.5,"2018-09"
"15310",2018-09-30 23:00:00,2018-09-30,5.3,"2018-09"
"15311",2018-10-01 00:00:00,2018-10-01,5.65,"2018-10"
"15312",2018-10-01 01:00:00,2018-10-01,6.5,"2018-10"
"15313",2018-10-01 02:00:00,2018-10-01,7.3,"2018-10"
"15314",2018-10-01 03:00:00,2018-10-01,7.1,"2018-10"
"15315",2018-10-01 04:00:00,2018-10-01,6.8,"2018-10"
"15316",2018-10-01 05:00:00,2018-10-01,6.6,"2018-10"
"15317",2018-10-01 06:00:00,2018-10-01,6.8,"2018-10"
"15318",2018-10-01 07:00:00,2018-10-01,6.8,"2018-10"
"15319",2018-10-01 08:00:00,2018-10-01,6.6,"2018-10"
"15320",2018-10-01 09:00:00,2018-10-01,6.6,"2018-10"
"15321",2018-10-01 10:00:00,2018-10-01,6.7,"2018-10"
"15322",2018-10-01 11:00:00,2018-10-01,6.5,"2018-10"
"15323",NA,NA,NA,NA
"15324",2018-10-01 13:00:00,2018-10-01,7.35,"2018-10"
"15325",2018-10-01 14:00:00,2018-10-01,7.35,"2018-10"
"15326",2018-10-01 15:00:00,2018-10-01,7.2,"2018-10"
"15327",2018-10-01 16:00:00,2018-10-01,7,"2018-10"
"15328",2018-10-01 17:00:00,2018-10-01,7.1,"2018-10"
"15329",2018-10-01 18:00:00,2018-10-01,7,"2018-10"
"15330",2018-10-01 19:00:00,2018-10-01,6.95,"2018-10"
"15331",2018-10-01 20:00:00,2018-10-01,6.95,"2018-10"
"15332",NA,NA,NA,NA
"15333",NA,NA,NA,NA
"15334",2018-10-01 23:00:00,2018-10-01,5.1,"2018-10"
"15335",2018-10-02 00:00:00,2018-10-02,4.45,"2018-10"
"15336",2018-10-02 01:00:00,2018-10-02,5.35,"2018-10"
"15337",2018-10-02 02:00:00,2018-10-02,6.2,"2018-10"
"15338",2018-10-02 03:00:00,2018-10-02,7.5,"2018-10"
"15339",2018-10-02 04:00:00,2018-10-02,7.3,"2018-10"
"15340",2018-10-02 05:00:00,2018-10-02,6.85,"2018-10"
"15341",2018-10-02 06:00:00,2018-10-02,6.85,"2018-10"
"15342",2018-10-02 07:00:00,2018-10-02,6.6,"2018-10"
"15343",2018-10-02 08:00:00,2018-10-02,6.85,"2018-10"
"15344",2018-10-02 09:00:00,2018-10-02,7,"2018-10"
"15345",2018-10-02 10:00:00,2018-10-02,7.2,"2018-10"
"15346",2018-10-02 11:00:00,2018-10-02,7,"2018-10"
"15347",2018-10-02 12:00:00,2018-10-02,7.2,"2018-10"
"15348",2018-10-02 13:00:00,2018-10-02,7.45,"2018-10"
"15349",2018-10-02 14:00:00,2018-10-02,7.9,"2018-10"
"15350",2018-10-02 15:00:00,2018-10-02,8.2,"2018-10"
"15351",2018-10-02 16:00:00,2018-10-02,7.25,"2018-10"
"15352",2018-10-02 17:00:00,2018-10-02,7,"2018-10"
"15353",2018-10-02 18:00:00,2018-10-02,7,"2018-10"
"15354",2018-10-02 19:00:00,2018-10-02,7.2,"2018-10"
"15355",2018-10-02 20:00:00,2018-10-02,7.3,"2018-10"
"15356",2018-10-02 21:00:00,2018-10-02,7.35,"2018-10"
"15357",2018-10-02 22:00:00,2018-10-02,7.1,"2018-10"
"15358",NA,NA,NA,NA
"15359",2018-10-03 00:00:00,2018-10-03,4.4,"2018-10"
"15360",2018-10-03 02:00:00,2018-10-03,4.8,"2018-10"
"15361",2018-10-03 03:00:00,2018-10-03,5.45,"2018-10"
"15362",2018-10-03 04:00:00,2018-10-03,6,"2018-10"
"15363",2018-10-03 05:00:00,2018-10-03,7.15,"2018-10"
"15364",2018-10-03 06:00:00,2018-10-03,6.95,"2018-10"
"15365",2018-10-03 07:00:00,2018-10-03,7.05,"2018-10"
"15366",2018-10-03 08:00:00,2018-10-03,6.85,"2018-10"
"15367",2018-10-03 09:00:00,2018-10-03,6.95,"2018-10"
"15368",2018-10-03 10:00:00,2018-10-03,7.1,"2018-10"
"15369",2018-10-03 11:00:00,2018-10-03,7.15,"2018-10"
"15370",2018-10-03 12:00:00,2018-10-03,7.2,"2018-10"
"15371",2018-10-03 13:00:00,2018-10-03,7.1,"2018-10"
"15372",2018-10-03 14:00:00,2018-10-03,7.6,"2018-10"
"15373",2018-10-03 15:00:00,2018-10-03,7.9,"2018-10"
"15374",2018-10-03 16:00:00,2018-10-03,7.75,"2018-10"
"15375",2018-10-03 17:00:00,2018-10-03,7.35,"2018-10"
"15376",2018-10-03 18:00:00,2018-10-03,7.2,"2018-10"
"15377",2018-10-03 19:00:00,2018-10-03,7.2,"2018-10"
"15378",2018-10-03 20:00:00,2018-10-03,7.2,"2018-10"
"15379",2018-10-03 21:00:00,2018-10-03,7.1,"2018-10"
"15380",2018-10-03 22:00:00,2018-10-03,7,"2018-10"
"15381",2018-10-03 23:00:00,2018-10-03,6.9,"2018-10"
"15382",NA,NA,NA,NA
"15383",2018-10-04 01:00:00,2018-10-04,4.85,"2018-10"
"15384",2018-10-04 03:00:00,2018-10-04,4.65,"2018-10"
"15385",2018-10-04 04:00:00,2018-10-04,5.3,"2018-10"
"15386",2018-10-04 05:00:00,2018-10-04,6.15,"2018-10"
"15387",2018-10-04 06:00:00,2018-10-04,6.9,"2018-10"
"15388",2018-10-04 07:00:00,2018-10-04,7,"2018-10"
"15389",2018-10-04 08:00:00,2018-10-04,7,"2018-10"
"15390",2018-10-04 09:00:00,2018-10-04,6.9,"2018-10"
"15391",2018-10-04 10:00:00,2018-10-04,7,"2018-10"
"15392",2018-10-04 11:00:00,2018-10-04,7.2,"2018-10"
"15393",2018-10-04 12:00:00,2018-10-04,7.3,"2018-10"
"15394",2018-10-04 13:00:00,2018-10-04,7.3,"2018-10"
"15395",2018-10-04 14:00:00,2018-10-04,7.1,"2018-10"
"15396",2018-10-04 15:00:00,2018-10-04,7.25,"2018-10"
"15397",2018-10-04 16:00:00,2018-10-04,7.55,"2018-10"
"15398",2018-10-04 17:00:00,2018-10-04,7.5,"2018-10"
"15399",2018-10-04 18:00:00,2018-10-04,7.25,"2018-10"
"15400",2018-10-04 19:00:00,2018-10-04,7.3,"2018-10"
"15401",2018-10-04 20:00:00,2018-10-04,7.1,"2018-10"
"15402",2018-10-04 21:00:00,2018-10-04,7.2,"2018-10"
"15403",2018-10-04 22:00:00,2018-10-04,7,"2018-10"
"15404",2018-10-04 23:00:00,2018-10-04,6.85,"2018-10"
"15405",2018-10-05 00:00:00,2018-10-05,6.7,"2018-10"
"15406",NA,NA,NA,NA
"15407",2018-10-05 02:00:00,2018-10-05,5.3,"2018-10"
"15408",2018-10-05 04:00:00,2018-10-05,5.25,"2018-10"
"15409",2018-10-05 05:00:00,2018-10-05,6,"2018-10"
"15410",2018-10-05 06:00:00,2018-10-05,6.7,"2018-10"
"15411",2018-10-05 07:00:00,2018-10-05,6.8,"2018-10"
"15412",2018-10-05 08:00:00,2018-10-05,6.8,"2018-10"
"15413",2018-10-05 09:00:00,2018-10-05,6.75,"2018-10"
"15414",2018-10-05 10:00:00,2018-10-05,6.8,"2018-10"
"15415",2018-10-05 11:00:00,2018-10-05,7,"2018-10"
"15416",2018-10-05 12:00:00,2018-10-05,7.25,"2018-10"
"15417",2018-10-05 13:00:00,2018-10-05,7.6,"2018-10"
"15418",2018-10-05 14:00:00,2018-10-05,8.1,"2018-10"
"15419",2018-10-05 15:00:00,2018-10-05,8,"2018-10"
"15420",2018-10-05 16:00:00,2018-10-05,7.9,"2018-10"
"15421",2018-10-05 17:00:00,2018-10-05,7.75,"2018-10"
"15422",2018-10-05 18:00:00,2018-10-05,7.55,"2018-10"
"15423",2018-10-05 19:00:00,2018-10-05,7.75,"2018-10"
"15424",2018-10-05 20:00:00,2018-10-05,7.3,"2018-10"
"15425",2018-10-05 21:00:00,2018-10-05,7,"2018-10"
"15426",2018-10-05 22:00:00,2018-10-05,7.25,"2018-10"
"15427",2018-10-05 23:00:00,2018-10-05,7.15,"2018-10"
"15428",2018-10-06 00:00:00,2018-10-06,7,"2018-10"
"15429",2018-10-06 01:00:00,2018-10-06,6.9,"2018-10"
"15430",NA,NA,NA,NA
"15431",NA,NA,NA,NA
"15432",NA,NA,NA,NA
"15433",NA,NA,NA,NA
"15434",2018-10-06 06:00:00,2018-10-06,6.6,"2018-10"
"15435",2018-10-06 07:00:00,2018-10-06,7,"2018-10"
"15436",2018-10-06 08:00:00,2018-10-06,6.9,"2018-10"
"15437",2018-10-06 09:00:00,2018-10-06,7,"2018-10"
"15438",2018-10-06 10:00:00,2018-10-06,6.9,"2018-10"
"15439",2018-10-06 11:00:00,2018-10-06,6.95,"2018-10"
"15440",2018-10-06 12:00:00,2018-10-06,7.2,"2018-10"
"15441",2018-10-06 13:00:00,2018-10-06,7.3,"2018-10"
"15442",2018-10-06 14:00:00,2018-10-06,7.7,"2018-10"
"15443",2018-10-06 15:00:00,2018-10-06,7.9,"2018-10"
"15444",2018-10-06 16:00:00,2018-10-06,7.4,"2018-10"
"15445",2018-10-06 17:00:00,2018-10-06,7.4,"2018-10"
"15446",2018-10-06 18:00:00,2018-10-06,7.4,"2018-10"
"15447",2018-10-06 19:00:00,2018-10-06,7.4,"2018-10"
"15448",2018-10-06 20:00:00,2018-10-06,7.4,"2018-10"
"15449",2018-10-06 21:00:00,2018-10-06,7.35,"2018-10"
"15450",NA,NA,NA,NA
"15451",2018-10-06 23:00:00,2018-10-06,7.2,"2018-10"
"15452",2018-10-07 00:00:00,2018-10-07,7.1,"2018-10"
"15453",2018-10-07 01:00:00,2018-10-07,7,"2018-10"
"15454",NA,NA,NA,NA
"15455",2018-10-07 03:00:00,2018-10-07,6,"2018-10"
"15456",2018-10-07 04:00:00,2018-10-07,6,"2018-10"
"15457",2018-10-07 05:00:00,2018-10-07,6.75,"2018-10"
"15458",2018-10-07 06:00:00,2018-10-07,6.6,"2018-10"
"15459",2018-10-07 07:00:00,2018-10-07,6.8,"2018-10"
"15460",2018-10-07 08:00:00,2018-10-07,7.1,"2018-10"
"15461",2018-10-07 09:00:00,2018-10-07,7.1,"2018-10"
"15462",2018-10-07 10:00:00,2018-10-07,7.1,"2018-10"
"15463",2018-10-07 11:00:00,2018-10-07,7,"2018-10"
"15464",2018-10-07 12:00:00,2018-10-07,7.1,"2018-10"
"15465",2018-10-07 13:00:00,2018-10-07,7.2,"2018-10"
"15466",2018-10-07 14:00:00,2018-10-07,7.2,"2018-10"
"15467",2018-10-07 15:00:00,2018-10-07,6.85,"2018-10"
"15468",NA,NA,NA,NA
"15469",2018-10-07 17:00:00,2018-10-07,5.95,"2018-10"
"15470",2018-10-07 18:00:00,2018-10-07,6.5,"2018-10"
"15471",2018-10-07 19:00:00,2018-10-07,6.9,"2018-10"
"15472",2018-10-07 20:00:00,2018-10-07,7.3,"2018-10"
"15473",2018-10-07 21:00:00,2018-10-07,7.1,"2018-10"
"15474",2018-10-07 22:00:00,2018-10-07,7,"2018-10"
"15475",2018-10-07 23:00:00,2018-10-07,6.8,"2018-10"
"15476",2018-10-08 00:00:00,2018-10-08,6.9,"2018-10"
"15477",2018-10-08 01:00:00,2018-10-08,6.9,"2018-10"
"15478",2018-10-08 02:00:00,2018-10-08,6.8,"2018-10"
"15479",NA,NA,NA,NA
"15480",NA,NA,NA,NA
"15481",NA,NA,NA,NA
"15482",2018-10-08 06:00:00,2018-10-08,5.2,"2018-10"
"15483",2018-10-08 07:00:00,2018-10-08,6.4,"2018-10"
"15484",2018-10-08 08:00:00,2018-10-08,6.95,"2018-10"
"15485",2018-10-08 09:00:00,2018-10-08,6.9,"2018-10"
"15486",2018-10-08 10:00:00,2018-10-08,7,"2018-10"
"15487",2018-10-08 11:00:00,2018-10-08,6.85,"2018-10"
"15488",2018-10-08 12:00:00,2018-10-08,6.6,"2018-10"
"15489",2018-10-08 13:00:00,2018-10-08,6.6,"2018-10"
"15490",2018-10-08 14:00:00,2018-10-08,6.6,"2018-10"
"15491",2018-10-08 15:00:00,2018-10-08,6.65,"2018-10"
"15492",NA,NA,NA,NA
"15493",2018-10-08 17:00:00,2018-10-08,4.9,"2018-10"
"15494",2018-10-08 18:00:00,2018-10-08,5.05,"2018-10"
"15495",2018-10-08 19:00:00,2018-10-08,6.25,"2018-10"
"15496",2018-10-08 20:00:00,2018-10-08,6.9,"2018-10"
"15497",2018-10-08 21:00:00,2018-10-08,7,"2018-10"
"15498",2018-10-08 22:00:00,2018-10-08,6.9,"2018-10"
"15499",2018-10-08 23:00:00,2018-10-08,6.8,"2018-10"
"15500",NA,NA,NA,NA
"15501",2018-10-09 01:00:00,2018-10-09,6.3,"2018-10"
"15502",2018-10-09 02:00:00,2018-10-09,5.95,"2018-10"
"15503",2018-10-09 03:00:00,2018-10-09,6,"2018-10"
"15504",2018-10-09 04:00:00,2018-10-09,5.6,"2018-10"
"15505",2018-10-09 05:00:00,2018-10-09,4.9,"2018-10"
"15506",2018-10-09 06:00:00,2018-10-09,4.75,"2018-10"
"15507",2018-10-09 07:00:00,2018-10-09,5.8,"2018-10"
"15508",2018-10-09 08:00:00,2018-10-09,6.9,"2018-10"
"15509",2018-10-09 09:00:00,2018-10-09,6.85,"2018-10"
"15510",2018-10-09 10:00:00,2018-10-09,6.9,"2018-10"
"15511",2018-10-09 11:00:00,2018-10-09,7.05,"2018-10"
"15512",2018-10-09 12:00:00,2018-10-09,7.1,"2018-10"
"15513",2018-10-09 13:00:00,2018-10-09,6.65,"2018-10"
"15514",2018-10-09 14:00:00,2018-10-09,6.7,"2018-10"
"15515",2018-10-09 15:00:00,2018-10-09,6.5,"2018-10"
"15516",2018-10-09 16:00:00,2018-10-09,6.45,"2018-10"
"15517",2018-10-09 17:00:00,2018-10-09,5.7,"2018-10"
"15518",2018-10-09 18:00:00,2018-10-09,4.9,"2018-10"
"15519",2018-10-09 19:00:00,2018-10-09,5.95,"2018-10"
"15520",2018-10-09 20:00:00,2018-10-09,7,"2018-10"
"15521",2018-10-09 21:00:00,2018-10-09,7.3,"2018-10"
"15522",2018-10-09 22:00:00,2018-10-09,7.4,"2018-10"
"15523",2018-10-09 23:00:00,2018-10-09,7.4,"2018-10"
"15524",2018-10-10 00:00:00,2018-10-10,7.2,"2018-10"
"15525",NA,NA,NA,NA
"15526",2018-10-10 02:00:00,2018-10-10,6.1,"2018-10"
"15527",2018-10-10 03:00:00,2018-10-10,5.55,"2018-10"
"15528",2018-10-10 04:00:00,2018-10-10,6.5,"2018-10"
"15529",2018-10-10 05:00:00,2018-10-10,6,"2018-10"
"15530",2018-10-10 06:00:00,2018-10-10,5.4,"2018-10"
"15531",2018-10-10 07:00:00,2018-10-10,5.7,"2018-10"
"15532",2018-10-10 08:00:00,2018-10-10,6.8,"2018-10"
"15533",2018-10-10 09:00:00,2018-10-10,7.1,"2018-10"
"15534",2018-10-10 10:00:00,2018-10-10,7.2,"2018-10"
"15535",2018-10-10 11:00:00,2018-10-10,7.2,"2018-10"
"15536",2018-10-10 12:00:00,2018-10-10,7.2,"2018-10"
"15537",2018-10-10 13:00:00,2018-10-10,7.1,"2018-10"
"15538",2018-10-10 14:00:00,2018-10-10,7.15,"2018-10"
"15539",2018-10-10 15:00:00,2018-10-10,7.2,"2018-10"
"15540",2018-10-10 16:00:00,2018-10-10,7.2,"2018-10"
"15541",2018-10-10 17:00:00,2018-10-10,7.25,"2018-10"
"15542",NA,NA,NA,NA
"15543",NA,NA,NA,NA
"15544",2018-10-10 20:00:00,2018-10-10,6.6,"2018-10"
"15545",2018-10-10 21:00:00,2018-10-10,6.95,"2018-10"
"15546",2018-10-10 22:00:00,2018-10-10,7.4,"2018-10"
"15547",2018-10-10 23:00:00,2018-10-10,7.3,"2018-10"
"15548",2018-10-11 00:00:00,2018-10-11,7.2,"2018-10"
"15549",2018-10-11 01:00:00,2018-10-11,7.2,"2018-10"
"15550",2018-10-11 02:00:00,2018-10-11,7,"2018-10"
"15551",2018-10-11 03:00:00,2018-10-11,7.15,"2018-10"
"15552",2018-10-11 04:00:00,2018-10-11,6.9,"2018-10"
"15553",2018-10-11 05:00:00,2018-10-11,6.8,"2018-10"
"15554",2018-10-11 06:00:00,2018-10-11,6.7,"2018-10"
"15555",2018-10-11 07:00:00,2018-10-11,6.5,"2018-10"
"15556",2018-10-11 08:00:00,2018-10-11,6.7,"2018-10"
"15557",2018-10-11 09:00:00,2018-10-11,7,"2018-10"
"15558",2018-10-11 10:00:00,2018-10-11,7.15,"2018-10"
"15559",2018-10-11 11:00:00,2018-10-11,7.4,"2018-10"
"15560",2018-10-11 12:00:00,2018-10-11,7.2,"2018-10"
"15561",2018-10-11 13:00:00,2018-10-11,7.1,"2018-10"
"15562",2018-10-11 14:00:00,2018-10-11,7.1,"2018-10"
