"","datetime","date","water_temp","F_temp","month_yr"
"5276",2017-08-09 16:00:00,2017-08-09,17,1,"2017-08"
"5277",2017-08-09 17:00:00,2017-08-09,17.015,1,"2017-08"
"5278",2017-08-09 18:00:00,2017-08-09,17.085,1,"2017-08"
"5279",2017-08-09 19:00:00,2017-08-09,17.09,1,"2017-08"
"5280",NA,NA,NA,NA,NA
"5281",2017-08-09 21:00:00,2017-08-09,16.44,1,"2017-08"
"5282",2017-08-09 22:00:00,2017-08-09,16.315,1,"2017-08"
"5283",2017-08-09 23:00:00,2017-08-09,16.32,1,"2017-08"
"5284",2017-08-10 00:00:00,2017-08-10,16.27,1,"2017-08"
"5285",2017-08-10 01:00:00,2017-08-10,16.245,1,"2017-08"
"5286",2017-08-10 02:00:00,2017-08-10,16.24,1,"2017-08"
"5287",2017-08-10 03:00:00,2017-08-10,16.32,1,"2017-08"
"5288",2017-08-10 04:00:00,2017-08-10,16.235,1,"2017-08"
"5289",2017-08-10 05:00:00,2017-08-10,16.305,1,"2017-08"
"5290",2017-08-10 06:00:00,2017-08-10,16.365,1,"2017-08"
"5291",2017-08-10 07:00:00,2017-08-10,16.38,1,"2017-08"
"5292",2017-08-10 08:00:00,2017-08-10,16.01,1,"2017-08"
"5293",2017-08-10 09:00:00,2017-08-10,15.7,1,"2017-08"
"5294",2017-08-10 10:00:00,2017-08-10,15.705,1,"2017-08"
"5295",2017-08-10 11:00:00,2017-08-10,15.69,1,"2017-08"
"5296",2017-08-10 12:00:00,2017-08-10,15.675,1,"2017-08"
"5297",2017-08-10 13:00:00,2017-08-10,15.66,1,"2017-08"
"5298",NA,NA,NA,NA,NA
"5299",2017-08-10 15:00:00,2017-08-10,15.9,1,"2017-08"
"5300",NA,NA,NA,NA,NA
"5301",2017-08-10 17:00:00,2017-08-10,17.035,1,"2017-08"
"5302",2017-08-10 18:00:00,2017-08-10,17.11,1,"2017-08"
"5303",2017-08-10 19:00:00,2017-08-10,17.125,1,"2017-08"
"5304",NA,NA,NA,NA,NA
"5305",2017-08-10 21:00:00,2017-08-10,16.41,1,"2017-08"
"5306",2017-08-10 22:00:00,2017-08-10,16.41,3,"2017-08"
"5307",2017-08-10 23:00:00,2017-08-10,16.41,3,"2017-08"
"5308",2017-08-11 00:00:00,2017-08-11,16.41,3,"2017-08"
"5309",NA,NA,NA,NA,NA
"5310",NA,NA,NA,NA,NA
"5311",NA,NA,NA,NA,NA
"5312",NA,NA,NA,NA,NA
"5313",NA,NA,NA,NA,NA
"5314",NA,NA,NA,NA,NA
"5315",NA,NA,NA,NA,NA
"5316",NA,NA,NA,NA,NA
"5317",NA,NA,NA,NA,NA
"5318",NA,NA,NA,NA,NA
"5319",NA,NA,NA,NA,NA
"5320",NA,NA,NA,NA,NA
"5321",NA,NA,NA,NA,NA
"5322",NA,NA,NA,NA,NA
"5323",NA,NA,NA,NA,NA
"5324",NA,NA,NA,NA,NA
"5325",NA,NA,NA,NA,NA
"5326",NA,NA,NA,NA,NA
"5327",NA,NA,NA,NA,NA
"5328",NA,NA,NA,NA,NA
"5329",NA,NA,NA,NA,NA
"5330",2017-08-11 22:00:00,2017-08-11,16.42,1,"2017-08"
"5331",2017-08-11 23:00:00,2017-08-11,16.4,1,"2017-08"
"5332",NA,NA,NA,NA,NA
"5333",2017-08-12 01:00:00,2017-08-12,16.16,1,"2017-08"
"5334",2017-08-12 02:00:00,2017-08-12,16.125,1,"2017-08"
"5335",2017-08-12 03:00:00,2017-08-12,16.1,1,"2017-08"
"5336",2017-08-12 04:00:00,2017-08-12,16.175,1,"2017-08"
"5337",2017-08-12 05:00:00,2017-08-12,16.205,1,"2017-08"
"5338",2017-08-12 06:00:00,2017-08-12,16.18,1,"2017-08"
"5339",2017-08-12 07:00:00,2017-08-12,16.405,1,"2017-08"
"5340",2017-08-12 08:00:00,2017-08-12,16.43,1,"2017-08"
"5341",2017-08-12 09:00:00,2017-08-12,16.37,1,"2017-08"
"5342",2017-08-12 10:00:00,2017-08-12,15.975,1,"2017-08"
"5343",2017-08-12 11:00:00,2017-08-12,15.71,1,"2017-08"
"5344",2017-08-12 12:00:00,2017-08-12,15.67,1,"2017-08"
"5345",2017-08-12 13:00:00,2017-08-12,15.655,2,"2017-08"
"5346",2017-08-12 14:00:00,2017-08-12,15.63,1,"2017-08"
"5347",2017-08-12 15:00:00,2017-08-12,15.63,3,"2017-08"
"5348",2017-08-12 16:00:00,2017-08-12,15.66,1,"2017-08"
"5349",NA,NA,NA,NA,NA
"5350",2017-08-12 18:00:00,2017-08-12,16.93,1,"2017-08"
"5351",2017-08-12 19:00:00,2017-08-12,16.99,1,"2017-08"
"5352",2017-08-12 20:00:00,2017-08-12,16.85,1,"2017-08"
"5353",2017-08-12 21:00:00,2017-08-12,16.6,1,"2017-08"
"5354",2017-08-12 22:00:00,2017-08-12,16.205,1,"2017-08"
"5355",2017-08-12 23:00:00,2017-08-12,16.195,1,"2017-08"
"5356",2017-08-13 00:00:00,2017-08-13,16.045,1,"2017-08"
"5357",NA,NA,NA,NA,NA
"5358",2017-08-13 02:00:00,2017-08-13,15.89,1,"2017-08"
"5359",2017-08-13 03:00:00,2017-08-13,15.84,1,"2017-08"
"5360",2017-08-13 04:00:00,2017-08-13,15.815,1,"2017-08"
"5361",2017-08-13 05:00:00,2017-08-13,15.86,1,"2017-08"
"5362",2017-08-13 06:00:00,2017-08-13,15.875,1,"2017-08"
"5363",NA,NA,NA,NA,NA
"5364",2017-08-13 08:00:00,2017-08-13,16.27,1,"2017-08"
"5365",2017-08-13 09:00:00,2017-08-13,16.35,1,"2017-08"
"5366",2017-08-13 10:00:00,2017-08-13,16.27,1,"2017-08"
"5367",2017-08-13 11:00:00,2017-08-13,15.85,1,"2017-08"
"5368",2017-08-13 12:00:00,2017-08-13,15.77,1,"2017-08"
"5369",2017-08-13 13:00:00,2017-08-13,15.65,1,"2017-08"
"5370",2017-08-13 14:00:00,2017-08-13,15.615,1,"2017-08"
"5371",2017-08-13 15:00:00,2017-08-13,15.59,1,"2017-08"
"5372",2017-08-13 16:00:00,2017-08-13,15.605,2,"2017-08"
"5373",NA,NA,NA,NA,NA
"5374",NA,NA,NA,NA,NA
"5375",2017-08-13 19:00:00,2017-08-13,16.83,1,"2017-08"
"5376",2017-08-13 20:00:00,2017-08-13,16.22,1,"2017-08"
"5377",2017-08-13 21:00:00,2017-08-13,16.385,1,"2017-08"
"5378",2017-08-13 22:00:00,2017-08-13,15.975,1,"2017-08"
"5379",2017-08-13 23:00:00,2017-08-13,15.94,1,"2017-08"
"5380",2017-08-14 00:00:00,2017-08-14,15.875,1,"2017-08"
"5381",2017-08-14 01:00:00,2017-08-14,15.68,1,"2017-08"
"5382",2017-08-14 02:00:00,2017-08-14,15.52,1,"2017-08"
"5383",2017-08-14 03:00:00,2017-08-14,15.49,1,"2017-08"
"5384",2017-08-14 04:00:00,2017-08-14,15.535,1,"2017-08"
"5385",2017-08-14 05:00:00,2017-08-14,15.62,1,"2017-08"
"5386",2017-08-14 06:00:00,2017-08-14,15.61,1,"2017-08"
"5387",NA,NA,NA,NA,NA
"5388",2017-08-14 08:00:00,2017-08-14,16.28,1,"2017-08"
"5389",2017-08-14 09:00:00,2017-08-14,16.525,1,"2017-08"
"5390",2017-08-14 10:00:00,2017-08-14,16.305,1,"2017-08"
"5391",2017-08-14 11:00:00,2017-08-14,16.32,1,"2017-08"
"5392",2017-08-14 12:00:00,2017-08-14,15.74,1,"2017-08"
"5393",2017-08-14 13:00:00,2017-08-14,15.735,1,"2017-08"
"5394",2017-08-14 14:00:00,2017-08-14,15.68,1,"2017-08"
"5395",2017-08-14 15:00:00,2017-08-14,15.68,3,"2017-08"
"5396",2017-08-14 16:00:00,2017-08-14,15.68,3,"2017-08"
"5397",2017-08-14 17:00:00,2017-08-14,15.7,1,"2017-08"
"5398",NA,NA,NA,NA,NA
"5399",NA,NA,NA,NA,NA
"5400",2017-08-14 20:00:00,2017-08-14,16.56,1,"2017-08"
"5401",2017-08-14 21:00:00,2017-08-14,15.965,1,"2017-08"
"5402",2017-08-14 22:00:00,2017-08-14,16.01,1,"2017-08"
"5403",2017-08-14 23:00:00,2017-08-14,15.8,1,"2017-08"
"5404",2017-08-15 00:00:00,2017-08-15,15.76,1,"2017-08"
"5405",2017-08-15 01:00:00,2017-08-15,15.695,1,"2017-08"
"5406",2017-08-15 02:00:00,2017-08-15,15.58,1,"2017-08"
"5407",2017-08-15 03:00:00,2017-08-15,15.505,1,"2017-08"
"5408",2017-08-15 04:00:00,2017-08-15,15.46,1,"2017-08"
"5409",2017-08-15 05:00:00,2017-08-15,15.44,1,"2017-08"
"5410",2017-08-15 06:00:00,2017-08-15,15.41,1,"2017-08"
"5411",2017-08-15 07:00:00,2017-08-15,15.405,1,"2017-08"
"5412",2017-08-15 08:00:00,2017-08-15,15.65,1,"2017-08"
"5413",2017-08-15 09:00:00,2017-08-15,16.53,1,"2017-08"
"5414",2017-08-15 10:00:00,2017-08-15,16.54,1,"2017-08"
"5415",2017-08-15 11:00:00,2017-08-15,16.365,1,"2017-08"
"5416",2017-08-15 12:00:00,2017-08-15,16.52,1,"2017-08"
"5417",NA,NA,NA,NA,NA
"5418",2017-08-15 14:00:00,2017-08-15,15.85,1,"2017-08"
"5419",2017-08-15 15:00:00,2017-08-15,15.8,1,"2017-08"
"5420",2017-08-15 16:00:00,2017-08-15,15.8,3,"2017-08"
"5421",2017-08-15 17:00:00,2017-08-15,15.825,1,"2017-08"
"5422",2017-08-15 18:00:00,2017-08-15,15.845,1,"2017-08"
"5423",2017-08-15 19:00:00,2017-08-15,16,1,"2017-08"
"5424",2017-08-15 20:00:00,2017-08-15,15.985,1,"2017-08"
"5425",NA,NA,NA,NA,NA
"5426",2017-08-15 22:00:00,2017-08-15,16.23,1,"2017-08"
"5427",2017-08-15 23:00:00,2017-08-15,16.15,1,"2017-08"
"5428",NA,NA,NA,NA,NA
"5429",2017-08-16 01:00:00,2017-08-16,15.6,1,"2017-08"
"5430",2017-08-16 02:00:00,2017-08-16,15.49,1,"2017-08"
"5431",2017-08-16 03:00:00,2017-08-16,15.445,1,"2017-08"
"5432",2017-08-16 04:00:00,2017-08-16,15.42,1,"2017-08"
"5433",2017-08-16 05:00:00,2017-08-16,15.42,3,"2017-08"
"5434",2017-08-16 06:00:00,2017-08-16,15.41,3,"2017-08"
"5435",2017-08-16 07:00:00,2017-08-16,15.43,1,"2017-08"
"5436",2017-08-16 08:00:00,2017-08-16,15.43,1,"2017-08"
"5437",2017-08-16 09:00:00,2017-08-16,15.85,1,"2017-08"
"5438",2017-08-16 10:00:00,2017-08-16,16.745,1,"2017-08"
"5439",2017-08-16 11:00:00,2017-08-16,16.905,1,"2017-08"
"5440",2017-08-16 12:00:00,2017-08-16,16.85,1,"2017-08"
"5441",2017-08-16 13:00:00,2017-08-16,16.83,1,"2017-08"
"5442",NA,NA,NA,NA,NA
"5443",2017-08-16 15:00:00,2017-08-16,16.065,1,"2017-08"
"5444",2017-08-16 16:00:00,2017-08-16,16.01,1,"2017-08"
"5445",2017-08-16 17:00:00,2017-08-16,16.035,1,"2017-08"
"5446",2017-08-16 18:00:00,2017-08-16,15.935,1,"2017-08"
"5447",2017-08-16 19:00:00,2017-08-16,16.025,1,"2017-08"
"5448",2017-08-16 20:00:00,2017-08-16,16.04,1,"2017-08"
"5449",2017-08-16 21:00:00,2017-08-16,16.19,1,"2017-08"
"5450",2017-08-16 22:00:00,2017-08-16,16.45,1,"2017-08"
"5451",2017-08-16 23:00:00,2017-08-16,16.59,1,"2017-08"
"5452",2017-08-17 00:00:00,2017-08-17,16.49,1,"2017-08"
"5453",NA,NA,NA,NA,NA
"5454",2017-08-17 02:00:00,2017-08-17,15.61,1,"2017-08"
"5455",2017-08-17 03:00:00,2017-08-17,15.535,1,"2017-08"
"5456",2017-08-17 04:00:00,2017-08-17,15.5,1,"2017-08"
"5457",2017-08-17 05:00:00,2017-08-17,15.37,1,"2017-08"
"5458",2017-08-17 06:00:00,2017-08-17,15.415,1,"2017-08"
"5459",2017-08-17 07:00:00,2017-08-17,15.47,1,"2017-08"
"5460",2017-08-17 08:00:00,2017-08-17,15.53,1,"2017-08"
"5461",2017-08-17 09:00:00,2017-08-17,15.515,1,"2017-08"
"5462",NA,NA,NA,NA,NA
"5463",NA,NA,NA,NA,NA
"5464",2017-08-17 12:00:00,2017-08-17,16.855,1,"2017-08"
"5465",2017-08-17 13:00:00,2017-08-17,16.9,1,"2017-08"
"5466",2017-08-17 14:00:00,2017-08-17,16.91,1,"2017-08"
"5467",NA,NA,NA,NA,NA
"5468",2017-08-17 16:00:00,2017-08-17,16.18,1,"2017-08"
"5469",2017-08-17 17:00:00,2017-08-17,16.2,1,"2017-08"
"5470",2017-08-17 18:00:00,2017-08-17,16.09,1,"2017-08"
"5471",2017-08-17 19:00:00,2017-08-17,16.085,1,"2017-08"
"5472",2017-08-17 20:00:00,2017-08-17,16.09,1,"2017-08"
"5473",2017-08-17 21:00:00,2017-08-17,16.115,1,"2017-08"
"5474",2017-08-17 22:00:00,2017-08-17,16.3,1,"2017-08"
"5475",2017-08-17 23:00:00,2017-08-17,16.27,1,"2017-08"
"5476",2017-08-18 00:00:00,2017-08-18,16.495,1,"2017-08"
"5477",2017-08-18 01:00:00,2017-08-18,16.42,1,"2017-08"
"5478",NA,NA,NA,NA,NA
"5479",2017-08-18 03:00:00,2017-08-18,15.73,1,"2017-08"
"5480",2017-08-18 04:00:00,2017-08-18,15.68,1,"2017-08"
"5481",2017-08-18 05:00:00,2017-08-18,15.61,1,"2017-08"
"5482",2017-08-18 06:00:00,2017-08-18,15.62,2,"2017-08"
"5483",2017-08-18 07:00:00,2017-08-18,15.63,1,"2017-08"
"5484",2017-08-18 08:00:00,2017-08-18,15.62,1,"2017-08"
"5485",2017-08-18 09:00:00,2017-08-18,15.63,1,"2017-08"
"5486",2017-08-18 10:00:00,2017-08-18,15.845,1,"2017-08"
"5487",NA,NA,NA,NA,NA
"5488",NA,NA,NA,NA,NA
"5489",2017-08-18 13:00:00,2017-08-18,17.095,1,"2017-08"
"5490",2017-08-18 14:00:00,2017-08-18,17.07,1,"2017-08"
"5491",2017-08-18 15:00:00,2017-08-18,17.075,1,"2017-08"
"5492",NA,NA,NA,NA,NA
"5493",2017-08-18 17:00:00,2017-08-18,16.385,1,"2017-08"
"5494",2017-08-18 18:00:00,2017-08-18,16.36,1,"2017-08"
"5495",2017-08-18 19:00:00,2017-08-18,16.27,1,"2017-08"
"5496",2017-08-18 20:00:00,2017-08-18,16.235,1,"2017-08"
"5497",2017-08-18 21:00:00,2017-08-18,16.275,1,"2017-08"
"5498",2017-08-18 22:00:00,2017-08-18,16.275,1,"2017-08"
"5499",2017-08-18 23:00:00,2017-08-18,16.25,1,"2017-08"
"5500",2017-08-19 00:00:00,2017-08-19,16.3,1,"2017-08"
"5501",2017-08-19 01:00:00,2017-08-19,16.405,1,"2017-08"
"5502",2017-08-19 02:00:00,2017-08-19,16.35,1,"2017-08"
"5503",NA,NA,NA,NA,NA
"5504",2017-08-19 04:00:00,2017-08-19,15.765,1,"2017-08"
"5505",2017-08-19 05:00:00,2017-08-19,15.73,1,"2017-08"
"5506",2017-08-19 06:00:00,2017-08-19,15.66,1,"2017-08"
"5507",2017-08-19 07:00:00,2017-08-19,15.67,3,"2017-08"
"5508",2017-08-19 08:00:00,2017-08-19,15.68,2,"2017-08"
"5509",2017-08-19 09:00:00,2017-08-19,15.68,3,"2017-08"
"5510",2017-08-19 10:00:00,2017-08-19,15.68,3,"2017-08"
"5511",NA,NA,NA,NA,NA
"5512",NA,NA,NA,NA,NA
"5513",2017-08-19 13:00:00,2017-08-19,17.13,1,"2017-08"
"5514",2017-08-19 14:00:00,2017-08-19,17.025,1,"2017-08"
"5515",2017-08-19 15:00:00,2017-08-19,17.01,1,"2017-08"
"5516",2017-08-19 16:00:00,2017-08-19,17.05,1,"2017-08"
"5517",2017-08-19 17:00:00,2017-08-19,16.45,1,"2017-08"
"5518",2017-08-19 18:00:00,2017-08-19,16.425,1,"2017-08"
"5519",2017-08-19 19:00:00,2017-08-19,16.38,1,"2017-08"
"5520",2017-08-19 20:00:00,2017-08-19,16.33,1,"2017-08"
"5521",2017-08-19 21:00:00,2017-08-19,16.3,1,"2017-08"
"5522",2017-08-19 22:00:00,2017-08-19,16.33,1,"2017-08"
"5523",2017-08-19 23:00:00,2017-08-19,16.37,1,"2017-08"
"5524",2017-08-20 00:00:00,2017-08-20,16.35,1,"2017-08"
"5525",2017-08-20 01:00:00,2017-08-20,16.365,1,"2017-08"
"5526",2017-08-20 02:00:00,2017-08-20,16.385,1,"2017-08"
"5527",2017-08-20 03:00:00,2017-08-20,16.33,1,"2017-08"
"5528",NA,NA,NA,NA,NA
"5529",2017-08-20 05:00:00,2017-08-20,15.78,1,"2017-08"
"5530",2017-08-20 06:00:00,2017-08-20,15.665,1,"2017-08"
"5531",2017-08-20 07:00:00,2017-08-20,15.66,2,"2017-08"
"5532",2017-08-20 08:00:00,2017-08-20,15.66,3,"2017-08"
"5533",2017-08-20 09:00:00,2017-08-20,15.66,3,"2017-08"
"5534",2017-08-20 10:00:00,2017-08-20,15.66,3,"2017-08"
"5535",2017-08-20 11:00:00,2017-08-20,15.655,1,"2017-08"
"5536",NA,NA,NA,NA,NA
"5537",NA,NA,NA,NA,NA
"5538",2017-08-20 14:00:00,2017-08-20,16.895,1,"2017-08"
"5539",2017-08-20 15:00:00,2017-08-20,16.905,1,"2017-08"
"5540",2017-08-20 16:00:00,2017-08-20,17.055,1,"2017-08"
"5541",2017-08-20 17:00:00,2017-08-20,16.645,1,"2017-08"
"5542",2017-08-20 18:00:00,2017-08-20,16.505,1,"2017-08"
"5543",2017-08-20 19:00:00,2017-08-20,16.49,1,"2017-08"
"5544",2017-08-20 20:00:00,2017-08-20,16.43,1,"2017-08"
"5545",2017-08-20 21:00:00,2017-08-20,16.38,1,"2017-08"
"5546",2017-08-20 22:00:00,2017-08-20,16.42,1,"2017-08"
"5547",2017-08-20 23:00:00,2017-08-20,16.44,1,"2017-08"
"5548",2017-08-21 00:00:00,2017-08-21,16.505,1,"2017-08"
"5549",2017-08-21 01:00:00,2017-08-21,16.6,1,"2017-08"
"5550",2017-08-21 02:00:00,2017-08-21,16.555,1,"2017-08"
"5551",2017-08-21 03:00:00,2017-08-21,16.58,1,"2017-08"
"5552",2017-08-21 04:00:00,2017-08-21,16.52,1,"2017-08"
"5553",NA,NA,NA,NA,NA
"5554",2017-08-21 06:00:00,2017-08-21,16.01,1,"2017-08"
"5555",2017-08-21 07:00:00,2017-08-21,16.005,1,"2017-08"
"5556",2017-08-21 08:00:00,2017-08-21,16,2,"2017-08"
"5557",2017-08-21 09:00:00,2017-08-21,16,3,"2017-08"
"5558",2017-08-21 10:00:00,2017-08-21,16,3,"2017-08"
"5559",NA,NA,NA,NA,NA
"5560",NA,NA,NA,NA,NA
"5561",NA,NA,NA,NA,NA
"5562",NA,NA,NA,NA,NA
"5563",NA,NA,NA,NA,NA
"5564",NA,NA,NA,NA,NA
"5565",NA,NA,NA,NA,NA
"5566",NA,NA,NA,NA,NA
"5567",NA,NA,NA,NA,NA
"5568",NA,NA,NA,NA,NA
"5569",NA,NA,NA,NA,NA
"5570",NA,NA,NA,NA,NA
"5571",NA,NA,NA,NA,NA
"5572",NA,NA,NA,NA,NA
"5573",2017-08-22 01:00:00,2017-08-22,16.58,3,"2017-08"
"5574",2017-08-22 02:00:00,2017-08-22,16.58,3,"2017-08"
"5575",2017-08-22 03:00:00,2017-08-22,16.58,3,"2017-08"
"5576",NA,NA,NA,NA,NA
"5577",NA,NA,NA,NA,NA
"5578",NA,NA,NA,NA,NA
"5579",NA,NA,NA,NA,NA
"5580",NA,NA,NA,NA,NA
"5581",NA,NA,NA,NA,NA
"5582",NA,NA,NA,NA,NA
"5583",NA,NA,NA,NA,NA
"5584",NA,NA,NA,NA,NA
"5585",NA,NA,NA,NA,NA
"5586",NA,NA,NA,NA,NA
"5587",NA,NA,NA,NA,NA
"5588",NA,NA,NA,NA,NA
"5589",NA,NA,NA,NA,NA
"5590",NA,NA,NA,NA,NA
"5591",NA,NA,NA,NA,NA
"5592",NA,NA,NA,NA,NA
"5593",NA,NA,NA,NA,NA
"5594",NA,NA,NA,NA,NA
"5595",NA,NA,NA,NA,NA
"5596",NA,NA,NA,NA,NA
"5597",NA,NA,NA,NA,NA
"5598",NA,NA,NA,NA,NA
"5599",NA,NA,NA,NA,NA
"5600",NA,NA,NA,NA,NA
"5601",NA,NA,NA,NA,NA
"5602",NA,NA,NA,NA,NA
"5603",NA,NA,NA,NA,NA
"5604",NA,NA,NA,NA,NA
"5605",NA,NA,NA,NA,NA
"5606",NA,NA,NA,NA,NA
"5607",NA,NA,NA,NA,NA
"5608",NA,NA,NA,NA,NA
"5609",NA,NA,NA,NA,NA
"5610",NA,NA,NA,NA,NA
"5611",NA,NA,NA,NA,NA
"5612",NA,NA,NA,NA,NA
"5613",2017-08-23 17:00:00,2017-08-23,17.42,1,"2017-08"
"5614",2017-08-23 18:00:00,2017-08-23,17.42,1,"2017-08"
"5615",2017-08-23 19:00:00,2017-08-23,17.42,3,"2017-08"
"5616",2017-08-23 20:00:00,2017-08-23,17.42,3,"2017-08"
"5617",NA,NA,NA,NA,NA
"5618",NA,NA,NA,NA,NA
"5619",NA,NA,NA,NA,NA
"5620",NA,NA,NA,NA,NA
"5621",NA,NA,NA,NA,NA
"5622",NA,NA,NA,NA,NA
"5623",NA,NA,NA,NA,NA
"5624",NA,NA,NA,NA,NA
"5625",NA,NA,NA,NA,NA
"5626",NA,NA,NA,NA,NA
"5627",NA,NA,NA,NA,NA
"5628",NA,NA,NA,NA,NA
"5629",NA,NA,NA,NA,NA
"5630",NA,NA,NA,NA,NA
"5631",NA,NA,NA,NA,NA
"5632",NA,NA,NA,NA,NA
"5633",NA,NA,NA,NA,NA
"5634",NA,NA,NA,NA,NA
"5635",NA,NA,NA,NA,NA
"5636",NA,NA,NA,NA,NA
"5637",NA,NA,NA,NA,NA
"5638",NA,NA,NA,NA,NA
"5639",NA,NA,NA,NA,NA
"5640",NA,NA,NA,NA,NA
"5641",NA,NA,NA,NA,NA
"5642",NA,NA,NA,NA,NA
"5643",2017-08-24 23:00:00,2017-08-24,16.79,1,"2017-08"
"5644",2017-08-25 00:00:00,2017-08-25,16.715,1,"2017-08"
"5645",2017-08-25 01:00:00,2017-08-25,16.7,1,"2017-08"
"5646",2017-08-25 02:00:00,2017-08-25,16.7,1,"2017-08"
"5647",2017-08-25 03:00:00,2017-08-25,16.705,1,"2017-08"
"5648",2017-08-25 04:00:00,2017-08-25,16.68,1,"2017-08"
"5649",2017-08-25 05:00:00,2017-08-25,16.85,1,"2017-08"
"5650",2017-08-25 06:00:00,2017-08-25,16.835,1,"2017-08"
"5651",2017-08-25 07:00:00,2017-08-25,16.89,1,"2017-08"
"5652",2017-08-25 08:00:00,2017-08-25,16.85,1,"2017-08"
"5653",2017-08-25 09:00:00,2017-08-25,16.65,1,"2017-08"
"5654",2017-08-25 10:00:00,2017-08-25,16.51,1,"2017-08"
"5655",2017-08-25 11:00:00,2017-08-25,16.49,1,"2017-08"
"5656",2017-08-25 12:00:00,2017-08-25,16.46,1,"2017-08"
"5657",2017-08-25 13:00:00,2017-08-25,16.43,1,"2017-08"
"5658",2017-08-25 14:00:00,2017-08-25,16.42,1,"2017-08"
"5659",2017-08-25 15:00:00,2017-08-25,16.43,1,"2017-08"
"5660",2017-08-25 16:00:00,2017-08-25,16.48,1,"2017-08"
"5661",NA,NA,NA,NA,NA
"5662",2017-08-25 18:00:00,2017-08-25,17.31,1,"2017-08"
"5663",2017-08-25 19:00:00,2017-08-25,17.34,1,"2017-08"
"5664",2017-08-25 20:00:00,2017-08-25,17.32,1,"2017-08"
"5665",NA,NA,NA,NA,NA
"5666",2017-08-25 22:00:00,2017-08-25,16.7,1,"2017-08"
"5667",2017-08-25 23:00:00,2017-08-25,16.77,1,"2017-08"
"5668",2017-08-26 00:00:00,2017-08-26,16.76,1,"2017-08"
"5669",2017-08-26 01:00:00,2017-08-26,16.72,1,"2017-08"
"5670",2017-08-26 02:00:00,2017-08-26,16.505,1,"2017-08"
"5671",2017-08-26 03:00:00,2017-08-26,16.535,1,"2017-08"
"5672",2017-08-26 04:00:00,2017-08-26,16.585,1,"2017-08"
"5673",NA,NA,NA,NA,NA
"5674",2017-08-26 06:00:00,2017-08-26,16.95,1,"2017-08"
"5675",2017-08-26 07:00:00,2017-08-26,17.035,1,"2017-08"
"5676",2017-08-26 08:00:00,2017-08-26,17.04,1,"2017-08"
"5677",2017-08-26 09:00:00,2017-08-26,17.08,1,"2017-08"
"5678",NA,NA,NA,NA,NA
"5679",2017-08-26 11:00:00,2017-08-26,16.435,1,"2017-08"
"5680",2017-08-26 12:00:00,2017-08-26,16.39,1,"2017-08"
"5681",2017-08-26 13:00:00,2017-08-26,16.35,1,"2017-08"
"5682",2017-08-26 14:00:00,2017-08-26,16.34,1,"2017-08"
"5683",2017-08-26 15:00:00,2017-08-26,16.35,1,"2017-08"
"5684",2017-08-26 16:00:00,2017-08-26,16.36,1,"2017-08"
"5685",NA,NA,NA,NA,NA
"5686",2017-08-26 18:00:00,2017-08-26,17.46,1,"2017-08"
"5687",2017-08-26 19:00:00,2017-08-26,17.515,1,"2017-08"
"5688",2017-08-26 20:00:00,2017-08-26,17.08,1,"2017-08"
"5689",2017-08-26 21:00:00,2017-08-26,16.77,1,"2017-08"
"5690",2017-08-26 22:00:00,2017-08-26,16.65,1,"2017-08"
"5691",2017-08-26 23:00:00,2017-08-26,16.57,1,"2017-08"
"5692",2017-08-27 00:00:00,2017-08-27,16.5,1,"2017-08"
"5693",2017-08-27 01:00:00,2017-08-27,16.48,1,"2017-08"
"5694",2017-08-27 02:00:00,2017-08-27,16.25,1,"2017-08"
"5695",2017-08-27 03:00:00,2017-08-27,16.31,1,"2017-08"
"5696",2017-08-27 04:00:00,2017-08-27,16.32,1,"2017-08"
"5697",2017-08-27 05:00:00,2017-08-27,16.33,1,"2017-08"
"5698",2017-08-27 06:00:00,2017-08-27,16.31,1,"2017-08"
"5699",2017-08-27 07:00:00,2017-08-27,17.13,1,"2017-08"
"5700",2017-08-27 08:00:00,2017-08-27,17.165,1,"2017-08"
"5701",2017-08-27 09:00:00,2017-08-27,16.92,1,"2017-08"
"5702",2017-08-27 10:00:00,2017-08-27,16.935,1,"2017-08"
"5703",2017-08-27 11:00:00,2017-08-27,16.545,1,"2017-08"
"5704",2017-08-27 12:00:00,2017-08-27,16.45,1,"2017-08"
"5705",2017-08-27 13:00:00,2017-08-27,16.4,1,"2017-08"
"5706",2017-08-27 14:00:00,2017-08-27,16.4,1,"2017-08"
"5707",2017-08-27 15:00:00,2017-08-27,16.41,1,"2017-08"
"5708",2017-08-27 16:00:00,2017-08-27,16.44,1,"2017-08"
"5709",NA,NA,NA,NA,NA
"5710",NA,NA,NA,NA,NA
"5711",2017-08-27 19:00:00,2017-08-27,17.53,1,"2017-08"
"5712",2017-08-27 20:00:00,2017-08-27,16.89,1,"2017-08"
"5713",2017-08-27 21:00:00,2017-08-27,16.98,1,"2017-08"
"5714",2017-08-27 22:00:00,2017-08-27,16.51,1,"2017-08"
"5715",2017-08-27 23:00:00,2017-08-27,16.51,1,"2017-08"
"5716",2017-08-28 00:00:00,2017-08-28,16.44,1,"2017-08"
"5717",2017-08-28 01:00:00,2017-08-28,16.4,1,"2017-08"
"5718",NA,NA,NA,NA,NA
"5719",2017-08-28 03:00:00,2017-08-28,16.045,1,"2017-08"
"5720",2017-08-28 04:00:00,2017-08-28,16.07,1,"2017-08"
