"","datetime","date","salinity","F_Sal","month_yr"
"16788",2018-12-01 20:00:00,2018-12-01,29.6135,1,"2018-12"
"16789",2018-12-01 21:00:00,2018-12-01,29.5975,1,"2018-12"
"16790",2018-12-01 22:00:00,2018-12-01,29.579,1,"2018-12"
"16791",NA,NA,NA,NA,NA
"16792",NA,NA,NA,NA,NA
"16793",NA,NA,NA,NA,NA
"16794",NA,NA,NA,NA,NA
"16795",NA,NA,NA,NA,NA
"16796",NA,NA,NA,NA,NA
"16797",NA,NA,NA,NA,NA
"16798",NA,NA,NA,NA,NA
"16799",NA,NA,NA,NA,NA
"16800",NA,NA,NA,NA,NA
"16801",NA,NA,NA,NA,NA
"16802",NA,NA,NA,NA,NA
"16803",NA,NA,NA,NA,NA
"16804",NA,NA,NA,NA,NA
"16805",NA,NA,NA,NA,NA
"16806",NA,NA,NA,NA,NA
"16807",NA,NA,NA,NA,NA
"16808",NA,NA,NA,NA,NA
"16809",NA,NA,NA,NA,NA
"16810",NA,NA,NA,NA,NA
"16811",NA,NA,NA,NA,NA
"16812",NA,NA,NA,NA,NA
"16813",NA,NA,NA,NA,NA
"16814",NA,NA,NA,NA,NA
"16815",NA,NA,NA,NA,NA
"16816",NA,NA,NA,NA,NA
"16817",NA,NA,NA,NA,NA
"16818",NA,NA,NA,NA,NA
"16819",NA,NA,NA,NA,NA
"16820",NA,NA,NA,NA,NA
"16821",NA,NA,NA,NA,NA
"16822",NA,NA,NA,NA,NA
"16823",NA,NA,NA,NA,NA
"16824",NA,NA,NA,NA,NA
"16825",NA,NA,NA,NA,NA
"16826",NA,NA,NA,NA,NA
"16827",NA,NA,NA,NA,NA
"16828",NA,NA,NA,NA,NA
"16829",NA,NA,NA,NA,NA
"16830",NA,NA,NA,NA,NA
"16831",NA,NA,NA,NA,NA
"16832",NA,NA,NA,NA,NA
"16833",NA,NA,NA,NA,NA
"16834",NA,NA,NA,NA,NA
"16835",NA,NA,NA,NA,NA
"16836",NA,NA,NA,NA,NA
"16837",NA,NA,NA,NA,NA
"16838",NA,NA,NA,NA,NA
"16839",NA,NA,NA,NA,NA
"16840",NA,NA,NA,NA,NA
"16841",NA,NA,NA,NA,NA
"16842",NA,NA,NA,NA,NA
"16843",NA,NA,NA,NA,NA
"16844",NA,NA,NA,NA,NA
"16845",NA,NA,NA,NA,NA
"16846",NA,NA,NA,NA,NA
"16847",NA,NA,NA,NA,NA
"16848",NA,NA,NA,NA,NA
"16849",NA,NA,NA,NA,NA
"16850",NA,NA,NA,NA,NA
"16851",NA,NA,NA,NA,NA
"16852",NA,NA,NA,NA,NA
"16853",NA,NA,NA,NA,NA
"16854",NA,NA,NA,NA,NA
"16855",NA,NA,NA,NA,NA
"16856",NA,NA,NA,NA,NA
"16857",NA,NA,NA,NA,NA
"16858",NA,NA,NA,NA,NA
"16859",NA,NA,NA,NA,NA
"16860",NA,NA,NA,NA,NA
"16861",NA,NA,NA,NA,NA
"16862",NA,NA,NA,NA,NA
"16863",NA,NA,NA,NA,NA
"16864",NA,NA,NA,NA,NA
"16865",NA,NA,NA,NA,NA
"16866",NA,NA,NA,NA,NA
"16867",NA,NA,NA,NA,NA
"16868",NA,NA,NA,NA,NA
"16869",NA,NA,NA,NA,NA
"16870",NA,NA,NA,NA,NA
"16871",NA,NA,NA,NA,NA
"16872",NA,NA,NA,NA,NA
"16873",NA,NA,NA,NA,NA
"16874",NA,NA,NA,NA,NA
"16875",NA,NA,NA,NA,NA
"16876",NA,NA,NA,NA,NA
"16877",NA,NA,NA,NA,NA
"16878",NA,NA,NA,NA,NA
"16879",NA,NA,NA,NA,NA
"16880",NA,NA,NA,NA,NA
"16881",NA,NA,NA,NA,NA
"16882",NA,NA,NA,NA,NA
"16883",NA,NA,NA,NA,NA
"16884",NA,NA,NA,NA,NA
"16885",NA,NA,NA,NA,NA
"16886",NA,NA,NA,NA,NA
"16887",NA,NA,NA,NA,NA
"16888",NA,NA,NA,NA,NA
"16889",NA,NA,NA,NA,NA
"16890",NA,NA,NA,NA,NA
"16891",NA,NA,NA,NA,NA
"16892",NA,NA,NA,NA,NA
"16893",NA,NA,NA,NA,NA
"16894",NA,NA,NA,NA,NA
"16895",NA,NA,NA,NA,NA
"16896",NA,NA,NA,NA,NA
"16897",NA,NA,NA,NA,NA
"16898",NA,NA,NA,NA,NA
"16899",NA,NA,NA,NA,NA
"16900",NA,NA,NA,NA,NA
"16901",NA,NA,NA,NA,NA
"16902",NA,NA,NA,NA,NA
"16903",NA,NA,NA,NA,NA
"16904",NA,NA,NA,NA,NA
"16905",NA,NA,NA,NA,NA
"16906",NA,NA,NA,NA,NA
"16907",NA,NA,NA,NA,NA
"16908",NA,NA,NA,NA,NA
"16909",NA,NA,NA,NA,NA
"16910",NA,NA,NA,NA,NA
"16911",NA,NA,NA,NA,NA
"16912",NA,NA,NA,NA,NA
"16913",NA,NA,NA,NA,NA
"16914",NA,NA,NA,NA,NA
"16915",NA,NA,NA,NA,NA
"16916",NA,NA,NA,NA,NA
"16917",NA,NA,NA,NA,NA
"16918",NA,NA,NA,NA,NA
"16919",NA,NA,NA,NA,NA
"16920",NA,NA,NA,NA,NA
"16921",NA,NA,NA,NA,NA
"16922",NA,NA,NA,NA,NA
"16923",NA,NA,NA,NA,NA
"16924",NA,NA,NA,NA,NA
"16925",NA,NA,NA,NA,NA
"16926",NA,NA,NA,NA,NA
"16927",NA,NA,NA,NA,NA
"16928",NA,NA,NA,NA,NA
"16929",NA,NA,NA,NA,NA
"16930",NA,NA,NA,NA,NA
"16931",NA,NA,NA,NA,NA
"16932",NA,NA,NA,NA,NA
"16933",NA,NA,NA,NA,NA
"16934",NA,NA,NA,NA,NA
"16935",NA,NA,NA,NA,NA
"16936",NA,NA,NA,NA,NA
"16937",NA,NA,NA,NA,NA
"16938",NA,NA,NA,NA,NA
"16939",NA,NA,NA,NA,NA
"16940",NA,NA,NA,NA,NA
"16941",NA,NA,NA,NA,NA
"16942",NA,NA,NA,NA,NA
"16943",NA,NA,NA,NA,NA
"16944",NA,NA,NA,NA,NA
"16945",NA,NA,NA,NA,NA
"16946",NA,NA,NA,NA,NA
"16947",NA,NA,NA,NA,NA
"16948",NA,NA,NA,NA,NA
"16949",NA,NA,NA,NA,NA
"16950",NA,NA,NA,NA,NA
"16951",NA,NA,NA,NA,NA
"16952",NA,NA,NA,NA,NA
"16953",NA,NA,NA,NA,NA
"16954",NA,NA,NA,NA,NA
"16955",NA,NA,NA,NA,NA
"16956",NA,NA,NA,NA,NA
"16957",NA,NA,NA,NA,NA
"16958",NA,NA,NA,NA,NA
"16959",NA,NA,NA,NA,NA
"16960",NA,NA,NA,NA,NA
"16961",NA,NA,NA,NA,NA
"16962",NA,NA,NA,NA,NA
"16963",NA,NA,NA,NA,NA
"16964",NA,NA,NA,NA,NA
"16965",NA,NA,NA,NA,NA
"16966",NA,NA,NA,NA,NA
"16967",NA,NA,NA,NA,NA
"16968",NA,NA,NA,NA,NA
"16969",NA,NA,NA,NA,NA
"16970",NA,NA,NA,NA,NA
"16971",NA,NA,NA,NA,NA
"16972",NA,NA,NA,NA,NA
"16973",NA,NA,NA,NA,NA
"16974",NA,NA,NA,NA,NA
"16975",NA,NA,NA,NA,NA
"16976",NA,NA,NA,NA,NA
"16977",NA,NA,NA,NA,NA
"16978",NA,NA,NA,NA,NA
"16979",NA,NA,NA,NA,NA
"16980",NA,NA,NA,NA,NA
"16981",NA,NA,NA,NA,NA
"16982",NA,NA,NA,NA,NA
"16983",NA,NA,NA,NA,NA
"16984",NA,NA,NA,NA,NA
"16985",NA,NA,NA,NA,NA
"16986",NA,NA,NA,NA,NA
"16987",NA,NA,NA,NA,NA
"16988",NA,NA,NA,NA,NA
"16989",NA,NA,NA,NA,NA
"16990",NA,NA,NA,NA,NA
"16991",NA,NA,NA,NA,NA
"16992",NA,NA,NA,NA,NA
"16993",NA,NA,NA,NA,NA
"16994",NA,NA,NA,NA,NA
"16995",NA,NA,NA,NA,NA
"16996",NA,NA,NA,NA,NA
"16997",NA,NA,NA,NA,NA
"16998",NA,NA,NA,NA,NA
"16999",NA,NA,NA,NA,NA
"17000",NA,NA,NA,NA,NA
"17001",NA,NA,NA,NA,NA
"17002",NA,NA,NA,NA,NA
"17003",NA,NA,NA,NA,NA
"17004",NA,NA,NA,NA,NA
"17005",NA,NA,NA,NA,NA
"17006",NA,NA,NA,NA,NA
"17007",NA,NA,NA,NA,NA
"17008",NA,NA,NA,NA,NA
"17009",NA,NA,NA,NA,NA
"17010",NA,NA,NA,NA,NA
"17011",NA,NA,NA,NA,NA
"17012",NA,NA,NA,NA,NA
"17013",NA,NA,NA,NA,NA
"17014",NA,NA,NA,NA,NA
"17015",NA,NA,NA,NA,NA
"17016",NA,NA,NA,NA,NA
"17017",NA,NA,NA,NA,NA
"17018",NA,NA,NA,NA,NA
"17019",NA,NA,NA,NA,NA
"17020",NA,NA,NA,NA,NA
"17021",NA,NA,NA,NA,NA
"17022",NA,NA,NA,NA,NA
"17023",NA,NA,NA,NA,NA
"17024",NA,NA,NA,NA,NA
"17025",NA,NA,NA,NA,NA
"17026",NA,NA,NA,NA,NA
"17027",NA,NA,NA,NA,NA
"17028",NA,NA,NA,NA,NA
"17029",2018-12-11 21:00:00,2018-12-11,31.7455,1,"2018-12"
"17030",2018-12-11 22:00:00,2018-12-11,31.798,1,"2018-12"
"17031",2018-12-11 23:00:00,2018-12-11,31.809,1,"2018-12"
"17032",2018-12-12 00:00:00,2018-12-12,31.8125,1,"2018-12"
"17033",2018-12-12 01:00:00,2018-12-12,31.8085,1,"2018-12"
"17034",2018-12-12 02:00:00,2018-12-12,31.807,1,"2018-12"
"17035",NA,NA,NA,NA,NA
"17036",2018-12-12 04:00:00,2018-12-12,31.612,1,"2018-12"
"17037",NA,NA,NA,NA,NA
"17038",2018-12-12 06:00:00,2018-12-12,30.791,1,"2018-12"
"17039",2018-12-12 07:00:00,2018-12-12,30.6215,1,"2018-12"
"17040",2018-12-12 08:00:00,2018-12-12,30.5135,1,"2018-12"
"17041",2018-12-12 09:00:00,2018-12-12,30.4805,1,"2018-12"
"17042",2018-12-12 10:00:00,2018-12-12,31.139,1,"2018-12"
"17043",2018-12-12 11:00:00,2018-12-12,31.179,1,"2018-12"
"17044",2018-12-12 12:00:00,2018-12-12,31.2645,1,"2018-12"
"17045",2018-12-12 13:00:00,2018-12-12,31.2655,1,"2018-12"
"17046",2018-12-12 14:00:00,2018-12-12,31.266,1,"2018-12"
"17047",2018-12-12 15:00:00,2018-12-12,31.267,1,"2018-12"
"17048",2018-12-12 16:00:00,2018-12-12,31.25,1,"2018-12"
"17049",2018-12-12 17:00:00,2018-12-12,31.241,1,"2018-12"
"17050",2018-12-12 18:00:00,2018-12-12,31.212,1,"2018-12"
"17051",2018-12-12 19:00:00,2018-12-12,31.283,1,"2018-12"
"17052",2018-12-12 20:00:00,2018-12-12,31.367,1,"2018-12"
"17053",2018-12-12 21:00:00,2018-12-12,31.3405,1,"2018-12"
"17054",2018-12-12 22:00:00,2018-12-12,31.392,1,"2018-12"
"17055",NA,NA,NA,NA,NA
"17056",2018-12-13 00:00:00,2018-12-13,31.674,1,"2018-12"
"17057",2018-12-13 01:00:00,2018-12-13,31.6745,1,"2018-12"
"17058",2018-12-13 02:00:00,2018-12-13,31.667,1,"2018-12"
"17059",2018-12-13 03:00:00,2018-12-13,31.66,1,"2018-12"
"17060",NA,NA,NA,NA,NA
"17061",2018-12-13 05:00:00,2018-12-13,31.567,1,"2018-12"
"17062",NA,NA,NA,NA,NA
"17063",2018-12-13 07:00:00,2018-12-13,30.2545,1,"2018-12"
"17064",2018-12-13 08:00:00,2018-12-13,30.193,1,"2018-12"
"17065",2018-12-13 09:00:00,2018-12-13,30.177,1,"2018-12"
"17066",2018-12-13 10:00:00,2018-12-13,30.495,1,"2018-12"
"17067",NA,NA,NA,NA,NA
"17068",2018-12-13 12:00:00,2018-12-13,31.0745,1,"2018-12"
"17069",2018-12-13 13:00:00,2018-12-13,31.1185,1,"2018-12"
"17070",2018-12-13 14:00:00,2018-12-13,31.1635,1,"2018-12"
"17071",2018-12-13 15:00:00,2018-12-13,31.166,1,"2018-12"
"17072",2018-12-13 16:00:00,2018-12-13,31.1315,1,"2018-12"
"17073",2018-12-13 17:00:00,2018-12-13,31.137,1,"2018-12"
"17074",2018-12-13 18:00:00,2018-12-13,31.0935,1,"2018-12"
"17075",2018-12-13 19:00:00,2018-12-13,31.169,1,"2018-12"
"17076",2018-12-13 20:00:00,2018-12-13,31.227,1,"2018-12"
"17077",2018-12-13 21:00:00,2018-12-13,31.198,1,"2018-12"
"17078",2018-12-13 22:00:00,2018-12-13,31.2065,1,"2018-12"
"17079",2018-12-13 23:00:00,2018-12-13,31.234,1,"2018-12"
"17080",NA,NA,NA,NA,NA
"17081",2018-12-14 01:00:00,2018-12-14,31.611,1,"2018-12"
"17082",2018-12-14 02:00:00,2018-12-14,31.485,1,"2018-12"
"17083",2018-12-14 03:00:00,2018-12-14,31.401,1,"2018-12"
"17084",2018-12-14 04:00:00,2018-12-14,31.3695,1,"2018-12"
"17085",2018-12-14 05:00:00,2018-12-14,31.236,1,"2018-12"
"17086",2018-12-14 06:00:00,2018-12-14,31.202,1,"2018-12"
"17087",2018-12-14 07:00:00,2018-12-14,31.127,1,"2018-12"
"17088",2018-12-14 08:00:00,2018-12-14,29.9145,1,"2018-12"
"17089",2018-12-14 09:00:00,2018-12-14,29.7625,1,"2018-12"
"17090",2018-12-14 10:00:00,2018-12-14,29.659,1,"2018-12"
"17091",NA,NA,NA,NA,NA
"17092",2018-12-14 12:00:00,2018-12-14,30.9005,1,"2018-12"
"17093",2018-12-14 13:00:00,2018-12-14,30.921,1,"2018-12"
"17094",2018-12-14 14:00:00,2018-12-14,31.2205,1,"2018-12"
"17095",2018-12-14 15:00:00,2018-12-14,31.358,1,"2018-12"
"17096",2018-12-14 16:00:00,2018-12-14,31.349,1,"2018-12"
"17097",2018-12-14 17:00:00,2018-12-14,31.271,1,"2018-12"
"17098",2018-12-14 18:00:00,2018-12-14,31.304,1,"2018-12"
"17099",2018-12-14 19:00:00,2018-12-14,31.353,1,"2018-12"
"17100",2018-12-14 20:00:00,2018-12-14,31.3945,1,"2018-12"
"17101",2018-12-14 21:00:00,2018-12-14,31.671,1,"2018-12"
"17102",2018-12-14 22:00:00,2018-12-14,31.677,1,"2018-12"
"17103",2018-12-14 23:00:00,2018-12-14,31.6675,1,"2018-12"
"17104",2018-12-15 00:00:00,2018-12-15,31.6425,1,"2018-12"
"17105",2018-12-15 01:00:00,2018-12-15,31.574,1,"2018-12"
"17106",2018-12-15 02:00:00,2018-12-15,31.853,1,"2018-12"
"17107",2018-12-15 03:00:00,2018-12-15,31.9255,1,"2018-12"
"17108",2018-12-15 04:00:00,2018-12-15,31.7035,1,"2018-12"
"17109",2018-12-15 05:00:00,2018-12-15,31.64,1,"2018-12"
"17110",2018-12-15 06:00:00,2018-12-15,31.549,1,"2018-12"
"17111",2018-12-15 07:00:00,2018-12-15,31.4905,1,"2018-12"
"17112",2018-12-15 08:00:00,2018-12-15,31.449,1,"2018-12"
"17113",2018-12-15 09:00:00,2018-12-15,31.211,1,"2018-12"
"17114",2018-12-15 10:00:00,2018-12-15,30.889,1,"2018-12"
"17115",2018-12-15 11:00:00,2018-12-15,30.7435,1,"2018-12"
"17116",2018-12-15 12:00:00,2018-12-15,31.072,1,"2018-12"
"17117",2018-12-15 13:00:00,2018-12-15,31.3765,1,"2018-12"
"17118",2018-12-15 14:00:00,2018-12-15,31.399,1,"2018-12"
"17119",2018-12-15 15:00:00,2018-12-15,31.557,1,"2018-12"
"17120",2018-12-15 16:00:00,2018-12-15,31.5785,1,"2018-12"
"17121",2018-12-15 17:00:00,2018-12-15,31.589,1,"2018-12"
"17122",2018-12-15 18:00:00,2018-12-15,31.5705,1,"2018-12"
"17123",2018-12-15 19:00:00,2018-12-15,31.552,1,"2018-12"
"17124",2018-12-15 20:00:00,2018-12-15,31.55,1,"2018-12"
"17125",NA,NA,NA,NA,NA
"17126",2018-12-15 22:00:00,2018-12-15,31.684,1,"2018-12"
"17127",2018-12-15 23:00:00,2018-12-15,31.5865,1,"2018-12"
"17128",2018-12-16 00:00:00,2018-12-16,31.662,1,"2018-12"
"17129",2018-12-16 01:00:00,2018-12-16,31.431,1,"2018-12"
"17130",2018-12-16 02:00:00,2018-12-16,31.469,1,"2018-12"
"17131",2018-12-16 03:00:00,2018-12-16,31.755,1,"2018-12"
"17132",2018-12-16 04:00:00,2018-12-16,31.567,1,"2018-12"
"17133",2018-12-16 05:00:00,2018-12-16,31.3375,1,"2018-12"
"17134",2018-12-16 06:00:00,2018-12-16,31.229,1,"2018-12"
"17135",2018-12-16 07:00:00,2018-12-16,31.137,1,"2018-12"
"17136",2018-12-16 08:00:00,2018-12-16,31.033,1,"2018-12"
"17137",NA,NA,NA,NA,NA
"17138",2018-12-16 10:00:00,2018-12-16,30.552,1,"2018-12"
"17139",2018-12-16 11:00:00,2018-12-16,30.6625,1,"2018-12"
"17140",2018-12-16 12:00:00,2018-12-16,30.8315,1,"2018-12"
"17141",2018-12-16 13:00:00,2018-12-16,31.568,1,"2018-12"
"17142",2018-12-16 14:00:00,2018-12-16,31.557,1,"2018-12"
"17143",2018-12-16 15:00:00,2018-12-16,31.615,1,"2018-12"
"17144",2018-12-16 16:00:00,2018-12-16,31.639,1,"2018-12"
"17145",2018-12-16 17:00:00,2018-12-16,31.634,1,"2018-12"
"17146",2018-12-16 18:00:00,2018-12-16,31.683,1,"2018-12"
"17147",2018-12-16 19:00:00,2018-12-16,31.713,1,"2018-12"
"17148",2018-12-16 20:00:00,2018-12-16,31.682,1,"2018-12"
"17149",2018-12-16 21:00:00,2018-12-16,31.7045,1,"2018-12"
"17150",2018-12-16 22:00:00,2018-12-16,31.6935,1,"2018-12"
"17151",2018-12-16 23:00:00,2018-12-16,31.62,1,"2018-12"
"17152",2018-12-17 00:00:00,2018-12-17,31.563,1,"2018-12"
"17153",2018-12-17 01:00:00,2018-12-17,31.283,1,"2018-12"
"17154",2018-12-17 02:00:00,2018-12-17,31.416,1,"2018-12"
"17155",2018-12-17 03:00:00,2018-12-17,31.734,1,"2018-12"
"17156",2018-12-17 04:00:00,2018-12-17,31.757,1,"2018-12"
"17157",2018-12-17 05:00:00,2018-12-17,31.744,1,"2018-12"
"17158",2018-12-17 06:00:00,2018-12-17,31.7135,1,"2018-12"
"17159",NA,NA,NA,NA,NA
"17160",2018-12-17 08:00:00,2018-12-17,31.529,1,"2018-12"
"17161",2018-12-17 09:00:00,2018-12-17,31.373,1,"2018-12"
"17162",2018-12-17 10:00:00,2018-12-17,31.319,1,"2018-12"
"17163",2018-12-17 11:00:00,2018-12-17,31.09,1,"2018-12"
"17164",2018-12-17 12:00:00,2018-12-17,30.919,1,"2018-12"
"17165",2018-12-17 13:00:00,2018-12-17,30.69,1,"2018-12"
"17166",2018-12-17 14:00:00,2018-12-17,31.507,1,"2018-12"
"17167",2018-12-17 15:00:00,2018-12-17,31.5255,1,"2018-12"
"17168",2018-12-17 16:00:00,2018-12-17,31.5765,1,"2018-12"
"17169",2018-12-17 17:00:00,2018-12-17,31.733,1,"2018-12"
"17170",2018-12-17 18:00:00,2018-12-17,31.827,1,"2018-12"
"17171",2018-12-17 19:00:00,2018-12-17,31.8355,1,"2018-12"
"17172",2018-12-17 20:00:00,2018-12-17,31.812,1,"2018-12"
"17173",2018-12-17 21:00:00,2018-12-17,31.8135,1,"2018-12"
"17174",2018-12-17 22:00:00,2018-12-17,31.8315,1,"2018-12"
"17175",2018-12-17 23:00:00,2018-12-17,31.804,1,"2018-12"
"17176",2018-12-18 00:00:00,2018-12-18,31.305,1,"2018-12"
"17177",2018-12-18 01:00:00,2018-12-18,31.373,1,"2018-12"
"17178",2018-12-18 02:00:00,2018-12-18,31.2595,1,"2018-12"
"17179",2018-12-18 03:00:00,2018-12-18,31.202,1,"2018-12"
"17180",2018-12-18 04:00:00,2018-12-18,31.516,1,"2018-12"
"17181",2018-12-18 05:00:00,2018-12-18,31.593,1,"2018-12"
"17182",2018-12-18 06:00:00,2018-12-18,31.6015,1,"2018-12"
"17183",2018-12-18 07:00:00,2018-12-18,31.572,1,"2018-12"
"17184",2018-12-18 08:00:00,2018-12-18,31.55,1,"2018-12"
"17185",2018-12-18 09:00:00,2018-12-18,31.295,1,"2018-12"
"17186",2018-12-18 10:00:00,2018-12-18,31.1495,1,"2018-12"
"17187",2018-12-18 11:00:00,2018-12-18,30.427,1,"2018-12"
"17188",2018-12-18 12:00:00,2018-12-18,30.8025,1,"2018-12"
"17189",2018-12-18 13:00:00,2018-12-18,30.409,1,"2018-12"
"17190",NA,NA,NA,NA,NA
"17191",2018-12-18 15:00:00,2018-12-18,31.397,1,"2018-12"
"17192",2018-12-18 16:00:00,2018-12-18,31.4215,1,"2018-12"
"17193",2018-12-18 17:00:00,2018-12-18,31.505,1,"2018-12"
"17194",NA,NA,NA,NA,NA
"17195",2018-12-18 19:00:00,2018-12-18,31.955,1,"2018-12"
"17196",2018-12-18 20:00:00,2018-12-18,31.8555,1,"2018-12"
"17197",2018-12-18 21:00:00,2018-12-18,31.7735,1,"2018-12"
"17198",2018-12-18 22:00:00,2018-12-18,31.728,1,"2018-12"
"17199",2018-12-18 23:00:00,2018-12-18,31.567,1,"2018-12"
"17200",NA,NA,NA,NA,NA
"17201",2018-12-19 01:00:00,2018-12-19,30.3745,1,"2018-12"
"17202",2018-12-19 02:00:00,2018-12-19,30.3575,1,"2018-12"
"17203",2018-12-19 03:00:00,2018-12-19,30.312,1,"2018-12"
"17204",NA,NA,NA,NA,NA
"17205",2018-12-19 05:00:00,2018-12-19,31.2,1,"2018-12"
"17206",2018-12-19 06:00:00,2018-12-19,31.2645,1,"2018-12"
"17207",2018-12-19 07:00:00,2018-12-19,31.2445,1,"2018-12"
"17208",2018-12-19 08:00:00,2018-12-19,31.241,1,"2018-12"
"17209",2018-12-19 09:00:00,2018-12-19,31.236,1,"2018-12"
"17210",2018-12-19 10:00:00,2018-12-19,31.258,1,"2018-12"
"17211",2018-12-19 11:00:00,2018-12-19,31.1905,1,"2018-12"
"17212",2018-12-19 12:00:00,2018-12-19,31.026,1,"2018-12"
"17213",2018-12-19 13:00:00,2018-12-19,30.88,1,"2018-12"
"17214",2018-12-19 14:00:00,2018-12-19,30.883,1,"2018-12"
"17215",2018-12-19 15:00:00,2018-12-19,31.263,1,"2018-12"
"17216",2018-12-19 16:00:00,2018-12-19,31.3495,1,"2018-12"
"17217",2018-12-19 17:00:00,2018-12-19,31.469,1,"2018-12"
"17218",2018-12-19 18:00:00,2018-12-19,31.5615,1,"2018-12"
"17219",2018-12-19 19:00:00,2018-12-19,31.612,1,"2018-12"
"17220",2018-12-19 20:00:00,2018-12-19,31.6105,1,"2018-12"
"17221",2018-12-19 21:00:00,2018-12-19,31.6035,1,"2018-12"
"17222",2018-12-19 22:00:00,2018-12-19,31.578,1,"2018-12"
"17223",2018-12-19 23:00:00,2018-12-19,31.4365,1,"2018-12"
"17224",NA,NA,NA,NA,NA
"17225",2018-12-20 01:00:00,2018-12-20,30.408,1,"2018-12"
"17226",2018-12-20 02:00:00,2018-12-20,30.4885,1,"2018-12"
"17227",2018-12-20 03:00:00,2018-12-20,30.404,1,"2018-12"
"17228",2018-12-20 04:00:00,2018-12-20,30.3485,1,"2018-12"
"17229",2018-12-20 05:00:00,2018-12-20,30.733,1,"2018-12"
"17230",2018-12-20 06:00:00,2018-12-20,30.942,1,"2018-12"
"17231",2018-12-20 07:00:00,2018-12-20,31.009,1,"2018-12"
"17232",2018-12-20 08:00:00,2018-12-20,31.0795,1,"2018-12"
"17233",2018-12-20 09:00:00,2018-12-20,31.0375,1,"2018-12"
"17234",2018-12-20 10:00:00,2018-12-20,31.0205,1,"2018-12"
"17235",2018-12-20 11:00:00,2018-12-20,31.0205,1,"2018-12"
"17236",2018-12-20 12:00:00,2018-12-20,31.213,1,"2018-12"
"17237",2018-12-20 13:00:00,2018-12-20,31.1815,1,"2018-12"
"17238",2018-12-20 14:00:00,2018-12-20,31.047,1,"2018-12"
"17239",2018-12-20 15:00:00,2018-12-20,31.005,1,"2018-12"
"17240",2018-12-20 16:00:00,2018-12-20,31.207,1,"2018-12"
"17241",2018-12-20 17:00:00,2018-12-20,31.291,1,"2018-12"
"17242",2018-12-20 18:00:00,2018-12-20,31.444,1,"2018-12"
"17243",2018-12-20 19:00:00,2018-12-20,31.4755,1,"2018-12"
"17244",2018-12-20 20:00:00,2018-12-20,31.476,1,"2018-12"
"17245",2018-12-20 21:00:00,2018-12-20,31.496,1,"2018-12"
"17246",2018-12-20 22:00:00,2018-12-20,31.477,1,"2018-12"
"17247",NA,NA,NA,NA,NA
"17248",2018-12-21 00:00:00,2018-12-21,31.322,1,"2018-12"
"17249",NA,NA,NA,NA,NA
"17250",2018-12-21 02:00:00,2018-12-21,30.208,1,"2018-12"
"17251",2018-12-21 03:00:00,2018-12-21,30.2135,1,"2018-12"
"17252",2018-12-21 04:00:00,2018-12-21,30.1785,1,"2018-12"
"17253",2018-12-21 05:00:00,2018-12-21,30.476,1,"2018-12"
"17254",2018-12-21 06:00:00,2018-12-21,30.937,1,"2018-12"
"17255",2018-12-21 07:00:00,2018-12-21,30.982,1,"2018-12"
"17256",2018-12-21 08:00:00,2018-12-21,31.0485,1,"2018-12"
"17257",2018-12-21 09:00:00,2018-12-21,31.0535,1,"2018-12"
"17258",2018-12-21 10:00:00,2018-12-21,31.0555,1,"2018-12"
"17259",2018-12-21 11:00:00,2018-12-21,31.0275,1,"2018-12"
"17260",2018-12-21 12:00:00,2018-12-21,31.051,1,"2018-12"
"17261",2018-12-21 13:00:00,2018-12-21,31.181,1,"2018-12"
"17262",2018-12-21 14:00:00,2018-12-21,31.1795,1,"2018-12"
"17263",2018-12-21 15:00:00,2018-12-21,31.1035,1,"2018-12"
"17264",2018-12-21 16:00:00,2018-12-21,31.115,1,"2018-12"
"17265",2018-12-21 17:00:00,2018-12-21,31.305,1,"2018-12"
"17266",2018-12-21 18:00:00,2018-12-21,31.5185,1,"2018-12"
"17267",2018-12-21 19:00:00,2018-12-21,31.621,1,"2018-12"
"17268",2018-12-21 20:00:00,2018-12-21,31.594,1,"2018-12"
"17269",2018-12-21 21:00:00,2018-12-21,31.5635,1,"2018-12"
"17270",2018-12-21 22:00:00,2018-12-21,31.5515,1,"2018-12"
"17271",2018-12-21 23:00:00,2018-12-21,31.526,1,"2018-12"
"17272",2018-12-22 00:00:00,2018-12-22,31.49,1,"2018-12"
"17273",NA,NA,NA,NA,NA
"17274",2018-12-22 02:00:00,2018-12-22,30.461,1,"2018-12"
"17275",2018-12-22 03:00:00,2018-12-22,30.3485,1,"2018-12"
"17276",2018-12-22 04:00:00,2018-12-22,30.198,1,"2018-12"
"17277",2018-12-22 05:00:00,2018-12-22,30.1525,1,"2018-12"
"17278",2018-12-22 06:00:00,2018-12-22,30.602,1,"2018-12"
"17279",2018-12-22 07:00:00,2018-12-22,30.905,1,"2018-12"
"17280",2018-12-22 08:00:00,2018-12-22,30.921,1,"2018-12"
"17281",2018-12-22 09:00:00,2018-12-22,30.993,1,"2018-12"
"17282",2018-12-22 10:00:00,2018-12-22,30.9855,1,"2018-12"
"17283",2018-12-22 11:00:00,2018-12-22,30.985,1,"2018-12"
"17284",2018-12-22 12:00:00,2018-12-22,30.905,1,"2018-12"
"17285",2018-12-22 13:00:00,2018-12-22,30.943,1,"2018-12"
"17286",2018-12-22 14:00:00,2018-12-22,31.029,1,"2018-12"
"17287",2018-12-22 15:00:00,2018-12-22,31.088,1,"2018-12"
