"","datetime","date","water_temp","sea_water_temperature_qc_agg","month_yr"
"14951",NA,NA,NA,NA,NA
"14952",2018-09-15 23:00:00,2018-09-15,16.3,1,"2018-09"
"14953",2018-09-16 00:00:00,2018-09-16,16.53,1,"2018-09"
"14954",2018-09-16 01:00:00,2018-09-16,16.435,1,"2018-09"
"14955",2018-09-16 02:00:00,2018-09-16,16.315,1,"2018-09"
"14956",2018-09-16 03:00:00,2018-09-16,16.48,1,"2018-09"
"14957",NA,NA,NA,NA,NA
"14958",2018-09-16 05:00:00,2018-09-16,17.935,1,"2018-09"
"14959",2018-09-16 06:00:00,2018-09-16,17.85,1,"2018-09"
"14960",2018-09-16 07:00:00,2018-09-16,17.845,1,"2018-09"
"14961",2018-09-16 08:00:00,2018-09-16,17.82,1,"2018-09"
"14962",2018-09-16 09:00:00,2018-09-16,17.81,1,"2018-09"
"14963",2018-09-16 10:00:00,2018-09-16,17.8,3,"2018-09"
"14964",2018-09-16 11:00:00,2018-09-16,17.77,1,"2018-09"
"14965",NA,NA,NA,NA,NA
"14966",2018-09-16 13:00:00,2018-09-16,16.73,1,"2018-09"
"14967",2018-09-16 14:00:00,2018-09-16,16.925,1,"2018-09"
"14968",2018-09-16 15:00:00,2018-09-16,16.935,1,"2018-09"
"14969",2018-09-16 16:00:00,2018-09-16,16.73,1,"2018-09"
"14970",2018-09-16 17:00:00,2018-09-16,16.98,1,"2018-09"
"14971",2018-09-16 18:00:00,2018-09-16,17.28,1,"2018-09"
"14972",2018-09-16 19:00:00,2018-09-16,17.64,1,"2018-09"
"14973",2018-09-16 20:00:00,2018-09-16,17.885,1,"2018-09"
"14974",2018-09-16 21:00:00,2018-09-16,17.58,1,"2018-09"
"14975",2018-09-16 22:00:00,2018-09-16,17.5,1,"2018-09"
"14976",2018-09-16 23:00:00,2018-09-16,17.13,1,"2018-09"
"14977",2018-09-17 00:00:00,2018-09-17,16.21,1,"2018-09"
"14978",2018-09-17 01:00:00,2018-09-17,16.635,1,"2018-09"
"14979",2018-09-17 02:00:00,2018-09-17,16.52,1,"2018-09"
"14980",2018-09-17 03:00:00,2018-09-17,16.185,1,"2018-09"
"14981",NA,NA,NA,NA,NA
"14982",2018-09-17 05:00:00,2018-09-17,17.92,1,"2018-09"
"14983",2018-09-17 06:00:00,2018-09-17,17.995,1,"2018-09"
"14984",2018-09-17 07:00:00,2018-09-17,18.02,1,"2018-09"
"14985",2018-09-17 08:00:00,2018-09-17,17.925,1,"2018-09"
"14986",2018-09-17 09:00:00,2018-09-17,18.01,1,"2018-09"
"14987",2018-09-17 10:00:00,2018-09-17,18.09,1,"2018-09"
"14988",2018-09-17 11:00:00,2018-09-17,18.015,1,"2018-09"
"14989",2018-09-17 12:00:00,2018-09-17,17.96,1,"2018-09"
"14990",NA,NA,NA,NA,NA
"14991",2018-09-17 14:00:00,2018-09-17,17.185,1,"2018-09"
"14992",2018-09-17 15:00:00,2018-09-17,16.965,1,"2018-09"
"14993",2018-09-17 16:00:00,2018-09-17,16.745,1,"2018-09"
"14994",2018-09-17 17:00:00,2018-09-17,16.625,1,"2018-09"
"14995",2018-09-17 18:00:00,2018-09-17,16.685,1,"2018-09"
"14996",2018-09-17 19:00:00,2018-09-17,16.975,1,"2018-09"
"14997",2018-09-17 20:00:00,2018-09-17,17.48,1,"2018-09"
"14998",2018-09-17 21:00:00,2018-09-17,17.79,1,"2018-09"
"14999",2018-09-17 22:00:00,2018-09-17,17.415,1,"2018-09"
"15000",2018-09-17 23:00:00,2018-09-17,17.245,1,"2018-09"
"15001",2018-09-18 00:00:00,2018-09-18,17.37,1,"2018-09"
"15002",2018-09-18 01:00:00,2018-09-18,16.44,1,"2018-09"
"15003",2018-09-18 02:00:00,2018-09-18,16.175,1,"2018-09"
"15004",2018-09-18 03:00:00,2018-09-18,16.14,1,"2018-09"
"15005",2018-09-18 04:00:00,2018-09-18,16.16,1,"2018-09"
"15006",NA,NA,NA,NA,NA
"15007",2018-09-18 06:00:00,2018-09-18,17.78,1,"2018-09"
"15008",2018-09-18 07:00:00,2018-09-18,17.605,1,"2018-09"
"15009",2018-09-18 08:00:00,2018-09-18,17.865,1,"2018-09"
"15010",2018-09-18 09:00:00,2018-09-18,17.84,1,"2018-09"
"15011",2018-09-18 10:00:00,2018-09-18,17.965,1,"2018-09"
"15012",2018-09-18 11:00:00,2018-09-18,17.985,1,"2018-09"
"15013",2018-09-18 12:00:00,2018-09-18,17.92,1,"2018-09"
"15014",2018-09-18 13:00:00,2018-09-18,17.865,1,"2018-09"
"15015",NA,NA,NA,NA,NA
"15016",2018-09-18 15:00:00,2018-09-18,16.98,1,"2018-09"
"15017",2018-09-18 16:00:00,2018-09-18,16.785,1,"2018-09"
"15018",2018-09-18 17:00:00,2018-09-18,16.585,1,"2018-09"
"15019",2018-09-18 18:00:00,2018-09-18,16.46,1,"2018-09"
"15020",2018-09-18 19:00:00,2018-09-18,16.465,1,"2018-09"
"15021",2018-09-18 20:00:00,2018-09-18,16.725,1,"2018-09"
"15022",2018-09-18 21:00:00,2018-09-18,17.11,1,"2018-09"
"15023",2018-09-18 22:00:00,2018-09-18,17.19,1,"2018-09"
"15024",2018-09-18 23:00:00,2018-09-18,17.67,1,"2018-09"
"15025",2018-09-19 00:00:00,2018-09-19,17.31,1,"2018-09"
"15026",2018-09-19 01:00:00,2018-09-19,17.38,1,"2018-09"
"15027",2018-09-19 02:00:00,2018-09-19,16.06,1,"2018-09"
"15028",2018-09-19 03:00:00,2018-09-19,15.98,1,"2018-09"
"15029",2018-09-19 04:00:00,2018-09-19,15.98,1,"2018-09"
"15030",2018-09-19 05:00:00,2018-09-19,16.105,1,"2018-09"
"15031",NA,NA,NA,NA,NA
"15032",2018-09-19 07:00:00,2018-09-19,17.4,1,"2018-09"
"15033",2018-09-19 08:00:00,2018-09-19,17.47,1,"2018-09"
"15034",2018-09-19 09:00:00,2018-09-19,17.71,1,"2018-09"
"15035",2018-09-19 10:00:00,2018-09-19,17.69,1,"2018-09"
"15036",2018-09-19 11:00:00,2018-09-19,17.84,1,"2018-09"
"15037",2018-09-19 12:00:00,2018-09-19,17.89,1,"2018-09"
"15038",2018-09-19 13:00:00,2018-09-19,17.8,1,"2018-09"
"15039",2018-09-19 14:00:00,2018-09-19,17.78,1,"2018-09"
"15040",NA,NA,NA,NA,NA
"15041",2018-09-19 16:00:00,2018-09-19,16.75,1,"2018-09"
"15042",2018-09-19 17:00:00,2018-09-19,16.795,1,"2018-09"
"15043",2018-09-19 18:00:00,2018-09-19,16.35,1,"2018-09"
"15044",2018-09-19 19:00:00,2018-09-19,16.24,1,"2018-09"
"15045",2018-09-19 20:00:00,2018-09-19,16.32,1,"2018-09"
"15046",2018-09-19 21:00:00,2018-09-19,16.74,1,"2018-09"
"15047",2018-09-19 22:00:00,2018-09-19,17.64,1,"2018-09"
"15048",2018-09-19 23:00:00,2018-09-19,18.285,1,"2018-09"
"15049",2018-09-20 00:00:00,2018-09-20,18.245,1,"2018-09"
"15050",2018-09-20 01:00:00,2018-09-20,17.725,1,"2018-09"
"15051",2018-09-20 02:00:00,2018-09-20,17.52,1,"2018-09"
"15052",2018-09-20 03:00:00,2018-09-20,16.17,1,"2018-09"
"15053",2018-09-20 04:00:00,2018-09-20,16.055,1,"2018-09"
"15054",2018-09-20 05:00:00,2018-09-20,15.87,1,"2018-09"
"15055",2018-09-20 06:00:00,2018-09-20,16.025,1,"2018-09"
"15056",NA,NA,NA,NA,NA
"15057",2018-09-20 08:00:00,2018-09-20,17.895,1,"2018-09"
"15058",2018-09-20 09:00:00,2018-09-20,17.995,1,"2018-09"
"15059",2018-09-20 10:00:00,2018-09-20,18.135,1,"2018-09"
"15060",2018-09-20 11:00:00,2018-09-20,18.14,1,"2018-09"
"15061",2018-09-20 12:00:00,2018-09-20,18.27,1,"2018-09"
"15062",2018-09-20 13:00:00,2018-09-20,18.25,1,"2018-09"
"15063",2018-09-20 14:00:00,2018-09-20,18.2,1,"2018-09"
"15064",NA,NA,NA,NA,NA
"15065",2018-09-20 16:00:00,2018-09-20,17.57,1,"2018-09"
"15066",2018-09-20 17:00:00,2018-09-20,16.82,1,"2018-09"
"15067",2018-09-20 18:00:00,2018-09-20,16.43,1,"2018-09"
"15068",2018-09-20 19:00:00,2018-09-20,16.2,1,"2018-09"
"15069",2018-09-20 20:00:00,2018-09-20,15.985,1,"2018-09"
"15070",2018-09-20 21:00:00,2018-09-20,16.3,1,"2018-09"
"15071",2018-09-20 22:00:00,2018-09-20,17.92,1,"2018-09"
"15072",2018-09-20 23:00:00,2018-09-20,17.97,1,"2018-09"
"15073",2018-09-21 00:00:00,2018-09-21,18.15,1,"2018-09"
"15074",2018-09-21 01:00:00,2018-09-21,18.075,1,"2018-09"
"15075",2018-09-21 02:00:00,2018-09-21,17.935,1,"2018-09"
"15076",2018-09-21 03:00:00,2018-09-21,17.76,1,"2018-09"
"15077",NA,NA,NA,NA,NA
"15078",2018-09-21 05:00:00,2018-09-21,16.055,1,"2018-09"
"15079",2018-09-21 06:00:00,2018-09-21,15.895,1,"2018-09"
"15080",2018-09-21 07:00:00,2018-09-21,16.06,1,"2018-09"
"15081",NA,NA,NA,NA,NA
"15082",2018-09-21 09:00:00,2018-09-21,18.14,1,"2018-09"
"15083",2018-09-21 10:00:00,2018-09-21,18.18,1,"2018-09"
"15084",2018-09-21 11:00:00,2018-09-21,18.215,1,"2018-09"
"15085",2018-09-21 12:00:00,2018-09-21,18.265,1,"2018-09"
"15086",2018-09-21 13:00:00,2018-09-21,18.48,1,"2018-09"
"15087",2018-09-21 14:00:00,2018-09-21,18.43,1,"2018-09"
"15088",2018-09-21 15:00:00,2018-09-21,18.43,1,"2018-09"
"15089",2018-09-21 16:00:00,2018-09-21,17.37,1,"2018-09"
"15090",2018-09-21 17:00:00,2018-09-21,16.59,1,"2018-09"
"15091",2018-09-21 18:00:00,2018-09-21,16.69,1,"2018-09"
"15092",2018-09-21 19:00:00,2018-09-21,16.275,1,"2018-09"
"15093",2018-09-21 20:00:00,2018-09-21,15.875,1,"2018-09"
"15094",2018-09-21 21:00:00,2018-09-21,15.975,1,"2018-09"
"15095",2018-09-21 22:00:00,2018-09-21,16.26,1,"2018-09"
"15096",NA,NA,NA,NA,NA
"15097",2018-09-22 00:00:00,2018-09-22,17.66,1,"2018-09"
"15098",2018-09-22 01:00:00,2018-09-22,17.85,1,"2018-09"
"15099",2018-09-22 02:00:00,2018-09-22,17.84,1,"2018-09"
"15100",2018-09-22 03:00:00,2018-09-22,17.69,1,"2018-09"
"15101",2018-09-22 04:00:00,2018-09-22,17.375,1,"2018-09"
"15102",2018-09-22 05:00:00,2018-09-22,16.165,1,"2018-09"
"15103",2018-09-22 06:00:00,2018-09-22,15.81,1,"2018-09"
"15104",2018-09-22 07:00:00,2018-09-22,15.785,1,"2018-09"
"15105",2018-09-22 08:00:00,2018-09-22,16.145,1,"2018-09"
"15106",NA,NA,NA,NA,NA
"15107",2018-09-22 10:00:00,2018-09-22,17.32,1,"2018-09"
"15108",2018-09-22 11:00:00,2018-09-22,17.36,1,"2018-09"
"15109",2018-09-22 12:00:00,2018-09-22,17.88,1,"2018-09"
"15110",2018-09-22 13:00:00,2018-09-22,18.16,1,"2018-09"
"15111",2018-09-22 14:00:00,2018-09-22,18.16,1,"2018-09"
"15112",2018-09-22 15:00:00,2018-09-22,18.11,1,"2018-09"
"15113",2018-09-22 16:00:00,2018-09-22,18.01,1,"2018-09"
"15114",NA,NA,NA,NA,NA
"15115",2018-09-22 18:00:00,2018-09-22,16.68,1,"2018-09"
"15116",2018-09-22 19:00:00,2018-09-22,16.26,1,"2018-09"
"15117",2018-09-22 20:00:00,2018-09-22,15.98,1,"2018-09"
"15118",2018-09-22 21:00:00,2018-09-22,15.945,1,"2018-09"
"15119",2018-09-22 22:00:00,2018-09-22,16.42,1,"2018-09"
"15120",2018-09-22 23:00:00,2018-09-22,18,1,"2018-09"
"15121",2018-09-23 00:00:00,2018-09-23,18.22,1,"2018-09"
"15122",2018-09-23 01:00:00,2018-09-23,18.25,1,"2018-09"
"15123",2018-09-23 02:00:00,2018-09-23,18.27,1,"2018-09"
"15124",2018-09-23 03:00:00,2018-09-23,18.185,1,"2018-09"
"15125",NA,NA,NA,NA,NA
"15126",2018-09-23 05:00:00,2018-09-23,15.975,1,"2018-09"
"15127",2018-09-23 06:00:00,2018-09-23,15.815,1,"2018-09"
"15128",2018-09-23 07:00:00,2018-09-23,15.955,1,"2018-09"
"15129",2018-09-23 08:00:00,2018-09-23,15.73,1,"2018-09"
"15130",2018-09-23 09:00:00,2018-09-23,16.21,1,"2018-09"
"15131",2018-09-23 10:00:00,2018-09-23,17.395,1,"2018-09"
"15132",2018-09-23 11:00:00,2018-09-23,17.495,1,"2018-09"
"15133",2018-09-23 12:00:00,2018-09-23,17.65,1,"2018-09"
"15134",2018-09-23 13:00:00,2018-09-23,17.73,1,"2018-09"
"15135",2018-09-23 14:00:00,2018-09-23,18.04,1,"2018-09"
"15136",2018-09-23 15:00:00,2018-09-23,17.985,1,"2018-09"
"15137",2018-09-23 16:00:00,2018-09-23,17.88,1,"2018-09"
"15138",NA,NA,NA,NA,NA
"15139",2018-09-23 18:00:00,2018-09-23,16.45,1,"2018-09"
"15140",2018-09-23 19:00:00,2018-09-23,16.36,1,"2018-09"
"15141",2018-09-23 20:00:00,2018-09-23,15.795,1,"2018-09"
"15142",2018-09-23 21:00:00,2018-09-23,15.755,1,"2018-09"
"15143",2018-09-23 22:00:00,2018-09-23,16.135,1,"2018-09"
"15144",2018-09-23 23:00:00,2018-09-23,17.65,1,"2018-09"
"15145",2018-09-24 00:00:00,2018-09-24,17.99,1,"2018-09"
"15146",2018-09-24 01:00:00,2018-09-24,18.205,1,"2018-09"
"15147",2018-09-24 02:00:00,2018-09-24,18.145,1,"2018-09"
"15148",2018-09-24 03:00:00,2018-09-24,18.045,1,"2018-09"
"15149",2018-09-24 04:00:00,2018-09-24,17.98,1,"2018-09"
"15150",2018-09-24 05:00:00,2018-09-24,17.6,1,"2018-09"
"15151",2018-09-24 06:00:00,2018-09-24,16.1,1,"2018-09"
"15152",2018-09-24 07:00:00,2018-09-24,15.91,1,"2018-09"
"15153",2018-09-24 08:00:00,2018-09-24,15.77,1,"2018-09"
"15154",2018-09-24 09:00:00,2018-09-24,15.845,1,"2018-09"
"15155",2018-09-24 10:00:00,2018-09-24,16.13,1,"2018-09"
"15156",2018-09-24 11:00:00,2018-09-24,17.23,1,"2018-09"
"15157",2018-09-24 12:00:00,2018-09-24,17.38,1,"2018-09"
"15158",2018-09-24 13:00:00,2018-09-24,17.45,1,"2018-09"
"15159",2018-09-24 14:00:00,2018-09-24,17.73,1,"2018-09"
"15160",2018-09-24 15:00:00,2018-09-24,17.82,1,"2018-09"
"15161",2018-09-24 16:00:00,2018-09-24,17.85,1,"2018-09"
"15162",2018-09-24 17:00:00,2018-09-24,17.81,1,"2018-09"
"15163",NA,NA,NA,NA,NA
"15164",2018-09-24 19:00:00,2018-09-24,16.36,1,"2018-09"
"15165",2018-09-24 20:00:00,2018-09-24,15.98,1,"2018-09"
"15166",2018-09-24 21:00:00,2018-09-24,15.775,1,"2018-09"
"15167",2018-09-24 22:00:00,2018-09-24,16.01,1,"2018-09"
"15168",2018-09-24 23:00:00,2018-09-24,16.35,1,"2018-09"
"15169",NA,NA,NA,NA,NA
"15170",2018-09-25 01:00:00,2018-09-25,17.85,1,"2018-09"
"15171",2018-09-25 02:00:00,2018-09-25,18.01,1,"2018-09"
"15172",2018-09-25 03:00:00,2018-09-25,17.93,1,"2018-09"
"15173",2018-09-25 04:00:00,2018-09-25,17.9,1,"2018-09"
"15174",2018-09-25 05:00:00,2018-09-25,17.85,1,"2018-09"
"15175",NA,NA,NA,NA,NA
"15176",2018-09-25 07:00:00,2018-09-25,16.09,1,"2018-09"
"15177",2018-09-25 08:00:00,2018-09-25,16.125,1,"2018-09"
"15178",2018-09-25 09:00:00,2018-09-25,15.95,1,"2018-09"
"15179",2018-09-25 10:00:00,2018-09-25,15.94,1,"2018-09"
"15180",NA,NA,NA,NA,NA
"15181",2018-09-25 12:00:00,2018-09-25,17.14,1,"2018-09"
"15182",2018-09-25 13:00:00,2018-09-25,17.225,1,"2018-09"
"15183",2018-09-25 14:00:00,2018-09-25,17.515,1,"2018-09"
"15184",2018-09-25 15:00:00,2018-09-25,17.7,1,"2018-09"
"15185",2018-09-25 16:00:00,2018-09-25,17.77,1,"2018-09"
"15186",2018-09-25 17:00:00,2018-09-25,17.6,1,"2018-09"
"15187",NA,NA,NA,NA,NA
"15188",2018-09-25 19:00:00,2018-09-25,16.33,1,"2018-09"
"15189",2018-09-25 20:00:00,2018-09-25,16,1,"2018-09"
"15190",2018-09-25 21:00:00,2018-09-25,15.775,1,"2018-09"
"15191",2018-09-25 22:00:00,2018-09-25,15.83,1,"2018-09"
"15192",2018-09-25 23:00:00,2018-09-25,16.13,1,"2018-09"
"15193",NA,NA,NA,NA,NA
"15194",2018-09-26 01:00:00,2018-09-26,17.92,1,"2018-09"
"15195",2018-09-26 02:00:00,2018-09-26,17.9,1,"2018-09"
"15196",2018-09-26 03:00:00,2018-09-26,17.96,1,"2018-09"
"15197",2018-09-26 04:00:00,2018-09-26,17.895,1,"2018-09"
"15198",2018-09-26 05:00:00,2018-09-26,17.84,1,"2018-09"
"15199",2018-09-26 06:00:00,2018-09-26,17.365,1,"2018-09"
"15200",2018-09-26 07:00:00,2018-09-26,15.96,1,"2018-09"
"15201",2018-09-26 08:00:00,2018-09-26,16.065,1,"2018-09"
"15202",2018-09-26 09:00:00,2018-09-26,15.895,1,"2018-09"
"15203",2018-09-26 10:00:00,2018-09-26,15.89,1,"2018-09"
"15204",2018-09-26 11:00:00,2018-09-26,15.995,1,"2018-09"
"15205",2018-09-26 12:00:00,2018-09-26,17.2,1,"2018-09"
"15206",2018-09-26 13:00:00,2018-09-26,17.23,1,"2018-09"
"15207",2018-09-26 14:00:00,2018-09-26,17.35,1,"2018-09"
"15208",2018-09-26 15:00:00,2018-09-26,17.63,1,"2018-09"
"15209",2018-09-26 16:00:00,2018-09-26,17.69,1,"2018-09"
"15210",2018-09-26 17:00:00,2018-09-26,17.71,1,"2018-09"
"15211",2018-09-26 18:00:00,2018-09-26,17.46,1,"2018-09"
"15212",2018-09-26 19:00:00,2018-09-26,16.11,1,"2018-09"
"15213",2018-09-26 20:00:00,2018-09-26,16.16,1,"2018-09"
"15214",2018-09-26 21:00:00,2018-09-26,15.745,1,"2018-09"
"15215",2018-09-26 22:00:00,2018-09-26,15.71,1,"2018-09"
"15216",2018-09-26 23:00:00,2018-09-26,16.08,1,"2018-09"
"15217",NA,NA,NA,NA,NA
"15218",2018-09-27 01:00:00,2018-09-27,17.86,1,"2018-09"
"15219",2018-09-27 02:00:00,2018-09-27,17.805,1,"2018-09"
"15220",2018-09-27 03:00:00,2018-09-27,17.91,1,"2018-09"
"15221",2018-09-27 04:00:00,2018-09-27,17.99,1,"2018-09"
"15222",2018-09-27 05:00:00,2018-09-27,17.95,1,"2018-09"
"15223",2018-09-27 06:00:00,2018-09-27,17.87,1,"2018-09"
"15224",NA,NA,NA,NA,NA
"15225",2018-09-27 08:00:00,2018-09-27,16.23,1,"2018-09"
"15226",2018-09-27 09:00:00,2018-09-27,16.17,1,"2018-09"
"15227",2018-09-27 10:00:00,2018-09-27,16.04,1,"2018-09"
"15228",2018-09-27 11:00:00,2018-09-27,15.935,1,"2018-09"
"15229",2018-09-27 12:00:00,2018-09-27,16.08,1,"2018-09"
"15230",2018-09-27 13:00:00,2018-09-27,17.23,1,"2018-09"
"15231",2018-09-27 14:00:00,2018-09-27,17.34,1,"2018-09"
"15232",2018-09-27 15:00:00,2018-09-27,17.48,1,"2018-09"
"15233",2018-09-27 16:00:00,2018-09-27,17.615,1,"2018-09"
"15234",2018-09-27 17:00:00,2018-09-27,17.66,1,"2018-09"
"15235",2018-09-27 18:00:00,2018-09-27,17.66,1,"2018-09"
"15236",2018-09-27 19:00:00,2018-09-27,17.05,1,"2018-09"
"15237",2018-09-27 20:00:00,2018-09-27,15.88,1,"2018-09"
"15238",2018-09-27 21:00:00,2018-09-27,15.93,1,"2018-09"
"15239",2018-09-27 22:00:00,2018-09-27,15.66,1,"2018-09"
"15240",2018-09-27 23:00:00,2018-09-27,15.775,1,"2018-09"
"15241",2018-09-28 00:00:00,2018-09-28,15.98,1,"2018-09"
"15242",NA,NA,NA,NA,NA
"15243",2018-09-28 02:00:00,2018-09-28,17.53,1,"2018-09"
"15244",2018-09-28 03:00:00,2018-09-28,17.58,1,"2018-09"
"15245",2018-09-28 04:00:00,2018-09-28,17.655,1,"2018-09"
"15246",2018-09-28 05:00:00,2018-09-28,17.735,1,"2018-09"
"15247",2018-09-28 06:00:00,2018-09-28,17.715,1,"2018-09"
"15248",2018-09-28 07:00:00,2018-09-28,17.375,1,"2018-09"
"15249",NA,NA,NA,NA,NA
"15250",2018-09-28 09:00:00,2018-09-28,16.13,1,"2018-09"
"15251",2018-09-28 10:00:00,2018-09-28,16.105,1,"2018-09"
"15252",2018-09-28 11:00:00,2018-09-28,15.83,1,"2018-09"
"15253",2018-09-28 12:00:00,2018-09-28,15.915,1,"2018-09"
"15254",2018-09-28 13:00:00,2018-09-28,16.12,1,"2018-09"
"15255",2018-09-28 14:00:00,2018-09-28,17.23,1,"2018-09"
"15256",2018-09-28 15:00:00,2018-09-28,17.25,1,"2018-09"
"15257",2018-09-28 16:00:00,2018-09-28,17.4,1,"2018-09"
"15258",2018-09-28 17:00:00,2018-09-28,17.41,1,"2018-09"
"15259",2018-09-28 18:00:00,2018-09-28,17.48,1,"2018-09"
"15260",2018-09-28 19:00:00,2018-09-28,17.5,1,"2018-09"
"15261",NA,NA,NA,NA,NA
"15262",2018-09-28 21:00:00,2018-09-28,16.06,1,"2018-09"
"15263",2018-09-28 22:00:00,2018-09-28,15.685,1,"2018-09"
"15264",2018-09-28 23:00:00,2018-09-28,15.625,1,"2018-09"
"15265",2018-09-29 00:00:00,2018-09-29,15.74,1,"2018-09"
"15266",2018-09-29 01:00:00,2018-09-29,15.92,1,"2018-09"
"15267",NA,NA,NA,NA,NA
"15268",2018-09-29 03:00:00,2018-09-29,17.21,1,"2018-09"
"15269",2018-09-29 04:00:00,2018-09-29,17.315,1,"2018-09"
"15270",2018-09-29 05:00:00,2018-09-29,17.56,1,"2018-09"
"15271",2018-09-29 06:00:00,2018-09-29,17.69,1,"2018-09"
"15272",2018-09-29 07:00:00,2018-09-29,17.61,1,"2018-09"
"15273",2018-09-29 08:00:00,2018-09-29,17.505,1,"2018-09"
"15274",NA,NA,NA,NA,NA
"15275",2018-09-29 10:00:00,2018-09-29,16.33,1,"2018-09"
"15276",2018-09-29 11:00:00,2018-09-29,16.175,1,"2018-09"
"15277",2018-09-29 12:00:00,2018-09-29,15.94,1,"2018-09"
"15278",2018-09-29 13:00:00,2018-09-29,15.92,1,"2018-09"
"15279",2018-09-29 14:00:00,2018-09-29,16.265,1,"2018-09"
"15280",NA,NA,NA,NA,NA
"15281",2018-09-29 16:00:00,2018-09-29,17.22,1,"2018-09"
"15282",2018-09-29 17:00:00,2018-09-29,17.255,1,"2018-09"
"15283",2018-09-29 18:00:00,2018-09-29,17.31,1,"2018-09"
"15284",2018-09-29 19:00:00,2018-09-29,17.3,1,"2018-09"
"15285",NA,NA,NA,NA,NA
"15286",2018-09-29 21:00:00,2018-09-29,15.725,1,"2018-09"
"15287",2018-09-29 22:00:00,2018-09-29,15.945,1,"2018-09"
"15288",2018-09-29 23:00:00,2018-09-29,15.645,1,"2018-09"
"15289",2018-09-30 00:00:00,2018-09-30,15.64,1,"2018-09"
"15290",2018-09-30 01:00:00,2018-09-30,15.695,1,"2018-09"
"15291",NA,NA,NA,NA,NA
"15292",2018-09-30 03:00:00,2018-09-30,17.04,1,"2018-09"
"15293",2018-09-30 04:00:00,2018-09-30,17.29,1,"2018-09"
"15294",2018-09-30 05:00:00,2018-09-30,17.415,1,"2018-09"
"15295",2018-09-30 06:00:00,2018-09-30,17.52,1,"2018-09"
"15296",2018-09-30 07:00:00,2018-09-30,17.68,1,"2018-09"
"15297",2018-09-30 08:00:00,2018-09-30,17.645,1,"2018-09"
"15298",2018-09-30 09:00:00,2018-09-30,17.6,1,"2018-09"
"15299",NA,NA,NA,NA,NA
"15300",2018-09-30 11:00:00,2018-09-30,16.445,1,"2018-09"
"15301",2018-09-30 12:00:00,2018-09-30,16.03,1,"2018-09"
"15302",2018-09-30 13:00:00,2018-09-30,16.085,1,"2018-09"
"15303",2018-09-30 14:00:00,2018-09-30,16.02,1,"2018-09"
"15304",2018-09-30 15:00:00,2018-09-30,16.29,1,"2018-09"
"15305",NA,NA,NA,NA,NA
"15306",2018-09-30 17:00:00,2018-09-30,17.395,1,"2018-09"
"15307",2018-09-30 18:00:00,2018-09-30,17.57,1,"2018-09"
"15308",2018-09-30 19:00:00,2018-09-30,17.585,1,"2018-09"
"15309",2018-09-30 20:00:00,2018-09-30,17.4,1,"2018-09"
"15310",2018-09-30 21:00:00,2018-09-30,16.6,1,"2018-09"
"15311",2018-09-30 22:00:00,2018-09-30,15.67,1,"2018-09"
"15312",2018-09-30 23:00:00,2018-09-30,15.81,1,"2018-09"
"15313",2018-10-01 00:00:00,2018-10-01,15.59,1,"2018-10"
"15314",2018-10-01 01:00:00,2018-10-01,15.685,1,"2018-10"
"15315",2018-10-01 02:00:00,2018-10-01,15.77,1,"2018-10"
"15316",NA,NA,NA,NA,NA
"15317",2018-10-01 04:00:00,2018-10-01,17.52,1,"2018-10"
"15318",2018-10-01 05:00:00,2018-10-01,17.685,1,"2018-10"
"15319",2018-10-01 06:00:00,2018-10-01,17.76,1,"2018-10"
"15320",2018-10-01 07:00:00,2018-10-01,17.77,1,"2018-10"
"15321",2018-10-01 08:00:00,2018-10-01,18.01,1,"2018-10"
"15322",2018-10-01 09:00:00,2018-10-01,17.94,1,"2018-10"
"15323",2018-10-01 10:00:00,2018-10-01,17.87,1,"2018-10"
"15324",NA,NA,NA,NA,NA
"15325",2018-10-01 12:00:00,2018-10-01,16.22,1,"2018-10"
"15326",2018-10-01 13:00:00,2018-10-01,16.505,1,"2018-10"
"15327",2018-10-01 14:00:00,2018-10-01,16.31,1,"2018-10"
"15328",2018-10-01 15:00:00,2018-10-01,16.16,1,"2018-10"
"15329",2018-10-01 16:00:00,2018-10-01,16.245,1,"2018-10"
"15330",2018-10-01 17:00:00,2018-10-01,16.41,1,"2018-10"
"15331",2018-10-01 18:00:00,2018-10-01,16.91,1,"2018-10"
"15332",2018-10-01 19:00:00,2018-10-01,17.4,1,"2018-10"
"15333",2018-10-01 20:00:00,2018-10-01,17.27,1,"2018-10"
"15334",2018-10-01 21:00:00,2018-10-01,17.24,1,"2018-10"
"15335",2018-10-01 22:00:00,2018-10-01,17.17,1,"2018-10"
"15336",2018-10-01 23:00:00,2018-10-01,16.235,1,"2018-10"
"15337",2018-10-02 00:00:00,2018-10-02,15.705,1,"2018-10"
"15338",2018-10-02 01:00:00,2018-10-02,15.63,1,"2018-10"
"15339",2018-10-02 02:00:00,2018-10-02,15.72,1,"2018-10"
"15340",2018-10-02 03:00:00,2018-10-02,15.96,1,"2018-10"
"15341",2018-10-02 04:00:00,2018-10-02,17.42,1,"2018-10"
"15342",2018-10-02 05:00:00,2018-10-02,17.395,1,"2018-10"
"15343",2018-10-02 06:00:00,2018-10-02,17.52,1,"2018-10"
"15344",2018-10-02 07:00:00,2018-10-02,17.79,1,"2018-10"
"15345",2018-10-02 08:00:00,2018-10-02,18.06,1,"2018-10"
"15346",2018-10-02 09:00:00,2018-10-02,18.095,1,"2018-10"
