"","datetime","date","air_temperature","air_temperature_qc_agg","air_temperature_qc_tests"
"13683",2018-07-25 02:00:00,2018-07-25,20.6319,1,NA
"13684",2018-07-25 03:00:00,2018-07-25,19.65857,1,NA
"13685",2018-07-25 04:00:00,2018-07-25,18.02232,1,NA
"13686",2018-07-25 05:00:00,2018-07-25,16.772635,1,NA
"13687",2018-07-25 06:00:00,2018-07-25,15.85265,1,NA
"13688",2018-07-25 07:00:00,2018-07-25,14.94394,1,NA
"13689",2018-07-25 08:00:00,2018-07-25,14.546635,1,NA
"13690",2018-07-25 09:00:00,2018-07-25,14.20049,1,NA
"13691",2018-07-25 10:00:00,2018-07-25,13.979955,1,NA
"13692",2018-07-25 11:00:00,2018-07-25,13.69494,1,NA
"13693",2018-07-25 12:00:00,2018-07-25,13.45363,1,NA
"13694",2018-07-25 13:00:00,2018-07-25,13.479815,1,NA
"13695",2018-07-25 14:00:00,NA,NA,NA,NA
"13696",2018-07-25 15:00:00,2018-07-25,15.75103,1,NA
"13697",2018-07-25 16:00:00,2018-07-25,15.30608,1,NA
"13698",2018-07-25 17:00:00,2018-07-25,17.24592,1,NA
"13699",2018-07-25 18:00:00,2018-07-25,18.342615,1,NA
"13700",2018-07-25 19:00:00,2018-07-25,19.57194,1,NA
"13701",2018-07-25 20:00:00,2018-07-25,21.25433,1,NA
"13702",2018-07-25 21:00:00,2018-07-25,22.94456,1,NA
"13703",2018-07-25 22:00:00,2018-07-25,24.30474,1,NA
"13704",2018-07-25 23:00:00,2018-07-25,24.242365,1,NA
"13705",2018-07-26 00:00:00,2018-07-26,24.27977,1,NA
"13706",2018-07-26 01:00:00,2018-07-26,23.16308,1,NA
"13707",2018-07-26 02:00:00,2018-07-26,21.62315,1,NA
"13708",2018-07-26 03:00:00,2018-07-26,19.525865,1,NA
"13709",2018-07-26 04:00:00,2018-07-26,17.852745,1,NA
"13710",2018-07-26 05:00:00,2018-07-26,16.279385,1,NA
"13711",2018-07-26 06:00:00,2018-07-26,15.51375,1,NA
"13712",2018-07-26 07:00:00,2018-07-26,14.330245,1,NA
"13713",2018-07-26 08:00:00,2018-07-26,13.91114,1,NA
"13714",2018-07-26 09:00:00,2018-07-26,13.59905,1,NA
"13715",2018-07-26 10:00:00,2018-07-26,13.411915,1,NA
"13716",2018-07-26 11:00:00,2018-07-26,13.267685,1,NA
"13717",2018-07-26 12:00:00,2018-07-26,12.99609,1,NA
"13718",2018-07-26 13:00:00,2018-07-26,12.89503,1,NA
"13719",2018-07-26 14:00:00,2018-07-26,12.884995,1,NA
"13720",2018-07-26 15:00:00,2018-07-26,13.276505,1,NA
"13721",2018-07-26 16:00:00,2018-07-26,13.93663,1,NA
"13722",2018-07-26 17:00:00,2018-07-26,14.3934,1,NA
"13723",2018-07-26 18:00:00,2018-07-26,15.107975,1,NA
"13724",2018-07-26 19:00:00,2018-07-26,15.986415,1,NA
"13725",2018-07-26 20:00:00,2018-07-26,18.220105,1,NA
"13726",2018-07-26 21:00:00,2018-07-26,19.341795,1,NA
"13727",2018-07-26 22:00:00,2018-07-26,20.52263,1,NA
"13728",2018-07-26 23:00:00,2018-07-26,20.737335,1,NA
"13729",2018-07-27 00:00:00,2018-07-27,20.13562,1,NA
"13730",2018-07-27 01:00:00,2018-07-27,19.84748,1,NA
"13731",2018-07-27 02:00:00,2018-07-27,18.67173,1,NA
"13732",2018-07-27 03:00:00,2018-07-27,15.95538,1,NA
"13733",2018-07-27 04:00:00,2018-07-27,14.818125,1,NA
"13734",2018-07-27 05:00:00,2018-07-27,14.189115,1,NA
"13735",2018-07-27 06:00:00,2018-07-27,13.563085,1,NA
"13736",2018-07-27 07:00:00,2018-07-27,13.45659,1,NA
"13737",2018-07-27 08:00:00,2018-07-27,12.72448,1,NA
"13738",2018-07-27 09:00:00,2018-07-27,12.40367,1,NA
"13739",2018-07-27 10:00:00,2018-07-27,12.02009,1,NA
"13740",2018-07-27 11:00:00,2018-07-27,11.683265,1,NA
"13741",2018-07-27 12:00:00,2018-07-27,11.611975,1,NA
"13742",2018-07-27 13:00:00,2018-07-27,11.529355,1,NA
"13743",2018-07-27 14:00:00,NA,NA,NA,NA
"13744",2018-07-27 15:00:00,2018-07-27,13.43922,1,NA
"13745",2018-07-27 16:00:00,2018-07-27,13.710885,1,NA
"13746",2018-07-27 17:00:00,2018-07-27,14.66581,1,NA
"13747",2018-07-27 18:00:00,2018-07-27,15.24229,1,NA
"13748",2018-07-27 19:00:00,2018-07-27,16.530425,1,NA
"13749",2018-07-27 20:00:00,2018-07-27,17.055645,1,NA
"13750",2018-07-27 21:00:00,2018-07-27,17.19083,1,NA
"13751",2018-07-27 22:00:00,2018-07-27,19.27537,1,NA
"13752",2018-07-27 23:00:00,2018-07-27,19.0998,1,NA
"13753",2018-07-28 00:00:00,2018-07-28,18.44783,1,NA
"13754",2018-07-28 01:00:00,2018-07-28,18.1553,1,NA
"13755",2018-07-28 02:00:00,NA,NA,NA,NA
"13756",2018-07-28 03:00:00,2018-07-28,13.50975,1,NA
"13757",2018-07-28 04:00:00,2018-07-28,13.291375,1,NA
"13758",2018-07-28 05:00:00,2018-07-28,12.79746,1,NA
"13759",2018-07-28 06:00:00,2018-07-28,12.648505,1,NA
"13760",2018-07-28 07:00:00,2018-07-28,12.487295,1,NA
"13761",2018-07-28 08:00:00,2018-07-28,12.24921,1,NA
"13762",2018-07-28 09:00:00,2018-07-28,12.232645,1,NA
"13763",2018-07-28 10:00:00,NA,NA,NA,NA
"13764",2018-07-28 11:00:00,2018-07-28,11.67387,1,NA
"13765",2018-07-28 12:00:00,2018-07-28,11.4396,1,NA
"13766",2018-07-28 13:00:00,2018-07-28,11.60142,1,NA
"13767",2018-07-28 14:00:00,2018-07-28,11.50259,1,NA
"13768",2018-07-28 15:00:00,2018-07-28,11.5885,1,NA
"13769",2018-07-28 16:00:00,NA,NA,NA,NA
"13770",2018-07-28 17:00:00,2018-07-28,12.96502,1,NA
"13771",2018-07-28 18:00:00,2018-07-28,13.120925,1,NA
"13772",2018-07-28 19:00:00,2018-07-28,13.29878,1,NA
"13773",2018-07-28 20:00:00,2018-07-28,14.15747,1,NA
"13774",2018-07-28 21:00:00,2018-07-28,16.941225,1,NA
"13775",2018-07-28 22:00:00,2018-07-28,18.13974,1,NA
"13776",2018-07-28 23:00:00,2018-07-28,18.14357,1,NA
"13777",2018-07-29 00:00:00,2018-07-29,19.592885,1,NA
"13778",2018-07-29 01:00:00,2018-07-29,18.68559,1,NA
"13779",2018-07-29 02:00:00,2018-07-29,16.511365,1,NA
"13780",2018-07-29 03:00:00,2018-07-29,14.9883,1,NA
"13781",2018-07-29 04:00:00,2018-07-29,14.32728,1,NA
"13782",2018-07-29 05:00:00,2018-07-29,13.581315,1,NA
"13783",2018-07-29 06:00:00,2018-07-29,12.899195,1,NA
"13784",2018-07-29 07:00:00,2018-07-29,12.58987,1,NA
"13785",2018-07-29 08:00:00,2018-07-29,12.351065,1,NA
"13786",2018-07-29 09:00:00,2018-07-29,12.08043,1,NA
"13787",2018-07-29 10:00:00,2018-07-29,11.83191,1,NA
"13788",2018-07-29 11:00:00,2018-07-29,11.49189,1,NA
"13789",2018-07-29 12:00:00,2018-07-29,11.522625,1,NA
"13790",2018-07-29 13:00:00,2018-07-29,11.43473,1,NA
"13791",2018-07-29 14:00:00,2018-07-29,11.49442,1,NA
"13792",2018-07-29 15:00:00,2018-07-29,11.8046,1,NA
"13793",2018-07-29 16:00:00,2018-07-29,12.00685,1,NA
"13794",2018-07-29 17:00:00,2018-07-29,12.72196,1,NA
"13795",2018-07-29 18:00:00,2018-07-29,12.98465,1,NA
"13796",2018-07-29 19:00:00,NA,NA,NA,NA
"13797",2018-07-29 20:00:00,NA,NA,NA,NA
"13798",2018-07-29 21:00:00,2018-07-29,18.07354,1,NA
"13799",2018-07-29 22:00:00,2018-07-29,19.134965,1,NA
"13800",2018-07-29 23:00:00,2018-07-29,18.92798,1,NA
"13801",2018-07-30 00:00:00,2018-07-30,18.07713,1,NA
"13802",2018-07-30 01:00:00,2018-07-30,18.24837,1,NA
"13803",2018-07-30 02:00:00,2018-07-30,16.76719,1,NA
"13804",2018-07-30 03:00:00,2018-07-30,15.48762,1,NA
"13805",2018-07-30 04:00:00,2018-07-30,14.599555,1,NA
"13806",2018-07-30 05:00:00,2018-07-30,13.96872,1,NA
"13807",2018-07-30 06:00:00,2018-07-30,13.547735,1,NA
"13808",2018-07-30 07:00:00,2018-07-30,12.73942,1,NA
"13809",2018-07-30 08:00:00,2018-07-30,12.73297,1,NA
"13810",2018-07-30 09:00:00,2018-07-30,12.393755,1,NA
"13811",2018-07-30 10:00:00,2018-07-30,12.09762,1,NA
"13812",2018-07-30 11:00:00,2018-07-30,12.1898,1,NA
"13813",2018-07-30 12:00:00,2018-07-30,12.156475,1,NA
"13814",2018-07-30 13:00:00,2018-07-30,12.07946,1,NA
"13815",2018-07-30 14:00:00,2018-07-30,11.9608,1,NA
"13816",2018-07-30 15:00:00,2018-07-30,11.537495,1,NA
"13817",2018-07-30 16:00:00,2018-07-30,12.26328,1,NA
"13818",2018-07-30 17:00:00,2018-07-30,12.519295,1,NA
"13819",2018-07-30 18:00:00,2018-07-30,13.774025,1,NA
"13820",2018-07-30 19:00:00,2018-07-30,14.57211,1,NA
"13821",2018-07-30 20:00:00,2018-07-30,15.746695,1,NA
"13822",2018-07-30 21:00:00,2018-07-30,17.788225,1,NA
"13823",2018-07-30 22:00:00,2018-07-30,17.883455,1,NA
"13824",2018-07-30 23:00:00,2018-07-30,17.446405,1,NA
"13825",2018-07-31 00:00:00,2018-07-31,19.56306,1,NA
"13826",2018-07-31 01:00:00,2018-07-31,18.586955,1,NA
"13827",2018-07-31 02:00:00,2018-07-31,16.581265,1,NA
"13828",2018-07-31 03:00:00,2018-07-31,15.598155,1,NA
"13829",2018-07-31 04:00:00,2018-07-31,14.947455,1,NA
"13830",2018-07-31 05:00:00,2018-07-31,14.52014,1,NA
"13831",2018-07-31 06:00:00,2018-07-31,13.96193,1,NA
"13832",2018-07-31 07:00:00,2018-07-31,12.89333,1,NA
"13833",2018-07-31 08:00:00,2018-07-31,12.283135,1,NA
"13834",2018-07-31 09:00:00,2018-07-31,11.961005,1,NA
"13835",2018-07-31 10:00:00,2018-07-31,11.706405,1,NA
"13836",2018-07-31 11:00:00,2018-07-31,11.53628,1,NA
"13837",2018-07-31 12:00:00,2018-07-31,11.47274,1,NA
"13838",2018-07-31 13:00:00,2018-07-31,11.604155,1,NA
"13839",2018-07-31 14:00:00,2018-07-31,11.766645,1,NA
"13840",2018-07-31 15:00:00,2018-07-31,11.72316,1,NA
"13841",2018-07-31 16:00:00,NA,NA,NA,NA
"13842",2018-07-31 17:00:00,2018-07-31,12.74664,1,NA
"13843",2018-07-31 18:00:00,2018-07-31,13.30349,1,NA
"13844",2018-07-31 19:00:00,2018-07-31,13.80595,1,NA
"13845",2018-07-31 20:00:00,2018-07-31,14.69972,1,NA
"13846",2018-07-31 21:00:00,2018-07-31,16.796075,1,NA
"13847",2018-07-31 22:00:00,2018-07-31,16.45363,1,NA
"13848",2018-07-31 23:00:00,2018-07-31,17.14045,1,NA
"13849",2018-08-01 00:00:00,2018-08-01,19.91849,1,NA
"13850",2018-08-01 01:00:00,2018-08-01,19.341055,1,NA
"13851",2018-08-01 02:00:00,2018-08-01,17.17215,1,NA
"13852",2018-08-01 03:00:00,2018-08-01,13.556065,1,NA
"13853",2018-08-01 04:00:00,2018-08-01,13.78254,1,NA
"13854",2018-08-01 05:00:00,2018-08-01,13.31814,1,NA
"13855",2018-08-01 06:00:00,2018-08-01,13.480545,1,NA
"13856",2018-08-01 07:00:00,2018-08-01,13.02939,1,NA
"13857",2018-08-01 08:00:00,2018-08-01,12.63961,1,NA
"13858",2018-08-01 09:00:00,2018-08-01,11.986825,1,NA
"13859",2018-08-01 10:00:00,2018-08-01,11.791005,1,NA
"13860",2018-08-01 11:00:00,2018-08-01,11.817925,1,NA
"13861",2018-08-01 12:00:00,2018-08-01,11.928955,1,NA
"13862",2018-08-01 13:00:00,2018-08-01,11.87663,1,NA
"13863",2018-08-01 14:00:00,2018-08-01,11.97861,1,NA
"13864",2018-08-01 15:00:00,2018-08-01,12.2019,1,NA
"13865",2018-08-01 16:00:00,2018-08-01,12.627545,1,NA
"13866",2018-08-01 17:00:00,2018-08-01,12.84929,1,NA
"13867",2018-08-01 18:00:00,2018-08-01,13.42262,1,NA
"13868",2018-08-01 19:00:00,NA,NA,NA,NA
"13869",2018-08-01 20:00:00,2018-08-01,15.787945,1,NA
"13870",2018-08-01 21:00:00,2018-08-01,16.834775,1,NA
"13871",2018-08-01 22:00:00,2018-08-01,17.089545,1,NA
"13872",2018-08-01 23:00:00,2018-08-01,17.32699,1,NA
"13873",2018-08-02 00:00:00,2018-08-02,19.881535,1,NA
"13874",2018-08-02 01:00:00,2018-08-02,18.270745,1,NA
"13875",2018-08-02 02:00:00,2018-08-02,16.637535,1,NA
"13876",2018-08-02 03:00:00,2018-08-02,15.836995,1,NA
"13877",2018-08-02 04:00:00,2018-08-02,15.020945,1,NA
"13878",2018-08-02 05:00:00,2018-08-02,14.579015,1,NA
"13879",2018-08-02 06:00:00,2018-08-02,13.6316,1,NA
"13880",2018-08-02 07:00:00,2018-08-02,12.80838,1,NA
"13881",2018-08-02 08:00:00,2018-08-02,12.69902,1,NA
"13882",2018-08-02 09:00:00,2018-08-02,12.308845,1,NA
"13883",2018-08-02 10:00:00,2018-08-02,12.18322,1,NA
"13884",2018-08-02 11:00:00,2018-08-02,11.64089,1,NA
"13885",2018-08-02 12:00:00,2018-08-02,11.75348,1,NA
"13886",2018-08-02 13:00:00,2018-08-02,11.75176,1,NA
"13887",2018-08-02 14:00:00,2018-08-02,11.813175,1,NA
"13888",2018-08-02 15:00:00,2018-08-02,11.85955,1,NA
"13889",2018-08-02 16:00:00,2018-08-02,12.02853,1,NA
"13890",2018-08-02 17:00:00,NA,NA,NA,NA
"13891",2018-08-02 18:00:00,2018-08-02,13.78777,1,NA
"13892",2018-08-02 19:00:00,2018-08-02,14.39645,1,NA
"13893",2018-08-02 20:00:00,2018-08-02,17.17442,1,NA
"13894",2018-08-02 21:00:00,2018-08-02,19.85374,1,NA
"13895",2018-08-02 22:00:00,2018-08-02,20.15745,1,NA
"13896",2018-08-02 23:00:00,2018-08-02,18.465725,1,NA
"13897",2018-08-03 00:00:00,2018-08-03,18.68068,1,NA
"13898",2018-08-03 01:00:00,2018-08-03,18.65457,1,NA
"13899",2018-08-03 02:00:00,2018-08-03,17.2922,1,NA
"13900",2018-08-03 03:00:00,NA,NA,NA,NA
"13901",2018-08-03 04:00:00,2018-08-03,14.912305,1,NA
"13902",2018-08-03 05:00:00,2018-08-03,13.55475,1,NA
"13903",2018-08-03 06:00:00,2018-08-03,12.837305,1,NA
"13904",2018-08-03 07:00:00,2018-08-03,12.54624,1,NA
"13905",2018-08-03 08:00:00,2018-08-03,12.41966,1,NA
"13906",2018-08-03 09:00:00,2018-08-03,12.326745,1,NA
"13907",2018-08-03 10:00:00,2018-08-03,12.45428,1,NA
"13908",2018-08-03 11:00:00,2018-08-03,12.15561,1,NA
"13909",2018-08-03 12:00:00,2018-08-03,11.9194,1,NA
"13910",2018-08-03 13:00:00,2018-08-03,11.53008,1,NA
"13911",2018-08-03 14:00:00,2018-08-03,12.081295,1,NA
"13912",2018-08-03 15:00:00,2018-08-03,12.40199,1,NA
"13913",2018-08-03 16:00:00,NA,NA,NA,NA
"13914",2018-08-03 17:00:00,2018-08-03,15.04701,1,NA
"13915",2018-08-03 18:00:00,2018-08-03,15.674435,1,NA
"13916",2018-08-03 19:00:00,2018-08-03,16.855165,1,NA
"13917",2018-08-03 20:00:00,2018-08-03,18.36563,1,NA
"13918",2018-08-03 21:00:00,2018-08-03,19.872265,1,NA
"13919",2018-08-03 22:00:00,2018-08-03,19.29539,1,NA
"13920",2018-08-03 23:00:00,2018-08-03,19.892885,1,NA
"13921",2018-08-04 00:00:00,2018-08-04,20.38986,1,NA
"13922",2018-08-04 01:00:00,2018-08-04,18.93221,1,NA
"13923",2018-08-04 02:00:00,2018-08-04,17.97432,1,NA
"13924",2018-08-04 03:00:00,2018-08-04,17.75275,1,NA
"13925",2018-08-04 04:00:00,2018-08-04,17.657775,1,NA
"13926",2018-08-04 05:00:00,2018-08-04,16.66127,1,NA
"13927",2018-08-04 06:00:00,2018-08-04,16.669195,1,NA
"13928",2018-08-04 07:00:00,2018-08-04,16.35037,1,NA
"13929",2018-08-04 08:00:00,2018-08-04,15.95034,1,NA
"13930",2018-08-04 09:00:00,2018-08-04,15.7354,1,NA
"13931",2018-08-04 10:00:00,2018-08-04,15.42871,1,NA
"13932",2018-08-04 11:00:00,2018-08-04,15.556325,1,NA
"13933",2018-08-04 12:00:00,2018-08-04,15.200955,1,NA
"13934",2018-08-04 13:00:00,2018-08-04,15.58369,1,NA
"13935",2018-08-04 14:00:00,2018-08-04,17.82227,1,NA
"13936",2018-08-04 15:00:00,2018-08-04,18.11701,1,NA
"13937",2018-08-04 16:00:00,2018-08-04,17.742975,1,NA
"13938",2018-08-04 17:00:00,2018-08-04,18.418905,1,NA
"13939",2018-08-04 18:00:00,2018-08-04,18.44355,1,NA
"13940",2018-08-04 19:00:00,2018-08-04,19.0198,1,NA
"13941",2018-08-04 20:00:00,2018-08-04,20.3075,1,NA
"13942",2018-08-04 21:00:00,2018-08-04,20.39798,1,NA
"13943",2018-08-04 22:00:00,2018-08-04,21.23735,1,NA
"13944",2018-08-04 23:00:00,2018-08-04,21.135625,1,NA
"13945",2018-08-05 00:00:00,2018-08-05,20.21984,1,NA
"13946",2018-08-05 01:00:00,2018-08-05,19.91051,1,NA
"13947",2018-08-05 02:00:00,2018-08-05,19.997035,1,NA
"13948",2018-08-05 03:00:00,2018-08-05,18.69331,1,NA
"13949",2018-08-05 04:00:00,2018-08-05,18.48027,1,NA
"13950",2018-08-05 05:00:00,2018-08-05,16.10089,1,NA
"13951",2018-08-05 06:00:00,2018-08-05,15.56356,1,NA
"13952",2018-08-05 07:00:00,2018-08-05,15.173595,1,NA
"13953",2018-08-05 08:00:00,2018-08-05,14.31922,1,NA
"13954",2018-08-05 09:00:00,2018-08-05,13.54837,1,NA
"13955",2018-08-05 10:00:00,2018-08-05,13.017365,1,NA
"13956",2018-08-05 11:00:00,2018-08-05,12.860285,1,NA
"13957",2018-08-05 12:00:00,2018-08-05,12.74217,1,NA
"13958",2018-08-05 13:00:00,2018-08-05,12.35106,1,NA
"13959",2018-08-05 14:00:00,2018-08-05,13.18316,1,NA
"13960",2018-08-05 15:00:00,2018-08-05,13.2559,1,NA
"13961",2018-08-05 16:00:00,2018-08-05,14.3776,1,NA
"13962",2018-08-05 17:00:00,2018-08-05,13.70068,1,NA
"13963",2018-08-05 18:00:00,2018-08-05,14.241595,1,NA
"13964",2018-08-05 19:00:00,2018-08-05,16.26151,1,NA
"13965",2018-08-05 20:00:00,2018-08-05,16.29733,1,NA
"13966",2018-08-05 21:00:00,2018-08-05,19.04814,1,NA
"13967",2018-08-05 22:00:00,2018-08-05,19.39303,1,NA
"13968",2018-08-05 23:00:00,2018-08-05,19.44315,1,NA
"13969",2018-08-06 00:00:00,2018-08-06,20.50559,1,NA
"13970",2018-08-06 01:00:00,2018-08-06,19.678065,1,NA
"13971",2018-08-06 02:00:00,2018-08-06,18.00316,1,NA
"13972",2018-08-06 03:00:00,2018-08-06,15.1342,1,NA
"13973",2018-08-06 04:00:00,2018-08-06,15.72737,1,NA
"13974",2018-08-06 05:00:00,2018-08-06,15.409825,1,NA
"13975",2018-08-06 06:00:00,2018-08-06,14.35144,1,NA
"13976",2018-08-06 07:00:00,2018-08-06,14.217865,1,NA
"13977",2018-08-06 08:00:00,2018-08-06,13.222615,1,NA
"13978",2018-08-06 09:00:00,2018-08-06,13.360985,1,NA
"13979",2018-08-06 10:00:00,2018-08-06,13.123245,1,NA
"13980",2018-08-06 11:00:00,2018-08-06,11.96089,1,NA
"13981",2018-08-06 12:00:00,2018-08-06,11.982435,1,NA
"13982",2018-08-06 13:00:00,2018-08-06,11.443325,1,NA
"13983",2018-08-06 14:00:00,2018-08-06,11.97992,1,NA
"13984",2018-08-06 15:00:00,2018-08-06,13.27457,1,NA
"13985",2018-08-06 16:00:00,2018-08-06,14.060525,1,NA
"13986",2018-08-06 17:00:00,2018-08-06,15.33934,1,NA
"13987",2018-08-06 18:00:00,NA,NA,NA,NA
"13988",2018-08-06 19:00:00,2018-08-06,20.36859,1,NA
"13989",2018-08-06 20:00:00,2018-08-06,21.008685,1,NA
"13990",2018-08-06 21:00:00,2018-08-06,20.508505,1,NA
"13991",2018-08-06 22:00:00,2018-08-06,22.117775,1,NA
"13992",2018-08-06 23:00:00,2018-08-06,21.962265,1,NA
"13993",2018-08-07 00:00:00,2018-08-07,19.97621,1,NA
"13994",2018-08-07 01:00:00,2018-08-07,19.854335,1,NA
"13995",2018-08-07 02:00:00,2018-08-07,17.79036,1,NA
"13996",2018-08-07 03:00:00,2018-08-07,16.30932,1,NA
"13997",2018-08-07 04:00:00,2018-08-07,15.53499,1,NA
"13998",2018-08-07 05:00:00,2018-08-07,15.17951,1,NA
"13999",2018-08-07 06:00:00,2018-08-07,15.10624,1,NA
"14000",2018-08-07 07:00:00,2018-08-07,14.225625,1,NA
"14001",2018-08-07 08:00:00,2018-08-07,13.603385,1,NA
"14002",2018-08-07 09:00:00,2018-08-07,12.886105,1,NA
"14003",2018-08-07 10:00:00,2018-08-07,12.809975,1,NA
"14004",2018-08-07 11:00:00,2018-08-07,12.454195,1,NA
"14005",2018-08-07 12:00:00,2018-08-07,12.15079,1,NA
"14006",2018-08-07 13:00:00,2018-08-07,11.88297,1,NA
"14007",2018-08-07 14:00:00,2018-08-07,11.48752,1,NA
"14008",2018-08-07 15:00:00,2018-08-07,12.1819,1,NA
"14009",2018-08-07 16:00:00,2018-08-07,12.7156,1,NA
"14010",2018-08-07 17:00:00,2018-08-07,13.070515,1,NA
"14011",2018-08-07 18:00:00,2018-08-07,14.15704,1,NA
"14012",2018-08-07 19:00:00,2018-08-07,14.793945,1,NA
"14013",2018-08-07 20:00:00,2018-08-07,15.235555,1,NA
"14014",2018-08-07 21:00:00,2018-08-07,16.004365,1,NA
"14015",2018-08-07 22:00:00,2018-08-07,16.399295,1,NA
"14016",2018-08-07 23:00:00,2018-08-07,18.027735,1,NA
"14017",2018-08-08 00:00:00,2018-08-08,17.894625,1,NA
"14018",2018-08-08 01:00:00,2018-08-08,17.89152,1,NA
"14019",2018-08-08 02:00:00,2018-08-08,16.56342,1,NA
"14020",2018-08-08 03:00:00,2018-08-08,14.93716,1,NA
"14021",2018-08-08 04:00:00,2018-08-08,13.76482,1,NA
"14022",2018-08-08 05:00:00,2018-08-08,13.29258,1,NA
"14023",2018-08-08 06:00:00,2018-08-08,11.986275,1,NA
"14024",2018-08-08 07:00:00,2018-08-08,12.139695,1,NA
"14025",2018-08-08 08:00:00,2018-08-08,11.927835,1,NA
"14026",2018-08-08 09:00:00,2018-08-08,11.868125,1,NA
"14027",2018-08-08 10:00:00,2018-08-08,12.0293,1,NA
"14028",2018-08-08 11:00:00,2018-08-08,11.77391,1,NA
"14029",2018-08-08 12:00:00,2018-08-08,11.731525,1,NA
"14030",2018-08-08 13:00:00,2018-08-08,11.67219,1,NA
"14031",2018-08-08 14:00:00,2018-08-08,11.31658,1,NA
"14032",2018-08-08 15:00:00,2018-08-08,11.511505,1,NA
"14033",2018-08-08 16:00:00,2018-08-08,11.75579,1,NA
"14034",2018-08-08 17:00:00,2018-08-08,11.93728,1,NA
"14035",2018-08-08 18:00:00,NA,NA,NA,NA
"14036",2018-08-08 19:00:00,NA,NA,NA,NA
"14037",2018-08-08 20:00:00,2018-08-08,16.44762,1,NA
"14038",2018-08-08 21:00:00,2018-08-08,17.552605,1,NA
"14039",2018-08-08 22:00:00,2018-08-08,17.57598,1,NA
"14040",2018-08-08 23:00:00,2018-08-08,17.4573,1,NA
"14041",2018-08-09 00:00:00,2018-08-09,19.24707,1,NA
"14042",2018-08-09 01:00:00,2018-08-09,19.76153,1,NA
"14043",2018-08-09 02:00:00,2018-08-09,18.560915,1,NA
"14044",2018-08-09 03:00:00,2018-08-09,16.63136,1,NA
"14045",2018-08-09 04:00:00,2018-08-09,15.539475,1,NA
"14046",2018-08-09 05:00:00,2018-08-09,14.0462,1,NA
"14047",2018-08-09 06:00:00,2018-08-09,12.963435,1,NA
"14048",2018-08-09 07:00:00,2018-08-09,12.690425,1,NA
"14049",2018-08-09 08:00:00,2018-08-09,12.32732,1,NA
"14050",2018-08-09 09:00:00,2018-08-09,12.063945,1,NA
"14051",2018-08-09 10:00:00,2018-08-09,11.84572,1,NA
"14052",2018-08-09 11:00:00,2018-08-09,11.76581,1,NA
"14053",2018-08-09 12:00:00,2018-08-09,11.7824,1,NA
"14054",2018-08-09 13:00:00,2018-08-09,11.93682,1,NA
"14055",2018-08-09 14:00:00,2018-08-09,12.102425,1,NA
"14056",2018-08-09 15:00:00,2018-08-09,12.50138,1,NA
"14057",2018-08-09 16:00:00,NA,NA,NA,NA
"14058",2018-08-09 17:00:00,NA,NA,NA,NA
"14059",2018-08-09 18:00:00,2018-08-09,16.945955,1,NA
"14060",2018-08-09 19:00:00,2018-08-09,18.66562,1,NA
"14061",2018-08-09 20:00:00,2018-08-09,20.528455,1,NA
"14062",2018-08-09 21:00:00,2018-08-09,21.94918,1,NA
"14063",2018-08-09 22:00:00,2018-08-09,22.3949,1,NA
"14064",2018-08-09 23:00:00,2018-08-09,22.79389,1,NA
"14065",2018-08-10 00:00:00,2018-08-10,22.63617,1,NA
"14066",2018-08-10 01:00:00,2018-08-10,22.86678,1,NA
"14067",2018-08-10 02:00:00,2018-08-10,20.79832,1,NA
"14068",2018-08-10 03:00:00,2018-08-10,18.28075,1,NA
"14069",2018-08-10 04:00:00,2018-08-10,17.259085,1,NA
"14070",2018-08-10 05:00:00,2018-08-10,14.86767,1,NA
"14071",2018-08-10 06:00:00,2018-08-10,14.27281,1,NA
"14072",2018-08-10 07:00:00,2018-08-10,13.733835,1,NA
"14073",2018-08-10 08:00:00,2018-08-10,13.190685,1,NA
"14074",2018-08-10 09:00:00,2018-08-10,12.885845,1,NA
"14075",2018-08-10 10:00:00,2018-08-10,12.71735,1,NA
"14076",2018-08-10 11:00:00,2018-08-10,12.42044,1,NA
"14077",2018-08-10 12:00:00,2018-08-10,12.11964,1,NA
"14078",2018-08-10 13:00:00,2018-08-10,12.04649,1,NA
"14079",2018-08-10 14:00:00,2018-08-10,12.72455,1,NA
"14080",2018-08-10 15:00:00,2018-08-10,14.454255,1,NA
"14081",2018-08-10 16:00:00,2018-08-10,14.39033,1,NA
"14082",2018-08-10 17:00:00,2018-08-10,15.805265,1,NA
"14083",2018-08-10 18:00:00,2018-08-10,15.75013,1,NA
"14084",2018-08-10 19:00:00,2018-08-10,17.05565,1,NA
"14085",2018-08-10 20:00:00,2018-08-10,17.087305,1,NA
"14086",2018-08-10 21:00:00,2018-08-10,18.19073,1,NA
"14087",2018-08-10 22:00:00,2018-08-10,20.31464,1,NA
"14088",2018-08-10 23:00:00,2018-08-10,20.50004,1,NA
"14089",2018-08-11 00:00:00,2018-08-11,20.10172,1,NA
"14090",2018-08-11 01:00:00,2018-08-11,19.11646,1,NA
"14091",2018-08-11 02:00:00,2018-08-11,17.943275,1,NA
"14092",2018-08-11 03:00:00,2018-08-11,17.284585,1,NA
"14093",2018-08-11 04:00:00,2018-08-11,16.61478,1,NA
"14094",2018-08-11 05:00:00,2018-08-11,15.852875,1,NA
"14095",2018-08-11 06:00:00,2018-08-11,14.729195,1,NA
