"","datetime","date","salinity","sea_water_practical_salinity_qc_agg","month_yr"
"3253",2017-05-16,2017-05-16,14.73,1,"2017-05"
"3254",2017-05-16,2017-05-16,15.49,1,"2017-05"
"3255",NA,NA,NA,NA,NA
"3256",2017-05-16,2017-05-16,16.255,3,"2017-05"
"3257",2017-05-16,2017-05-16,14.85,1,"2017-05"
"3258",2017-05-16,2017-05-16,12.94,1,"2017-05"
"3259",2017-05-16,2017-05-16,11.685,1,"2017-05"
"3260",2017-05-16,2017-05-16,11.36,1,"2017-05"
"3261",2017-05-16,2017-05-16,10.475,1,"2017-05"
"3262",2017-05-16,2017-05-16,10.8,1,"2017-05"
"3263",NA,NA,NA,NA,NA
"3264",2017-05-16,2017-05-16,19.985,3,"2017-05"
"3265",2017-05-17,2017-05-17,28.455,2,"2017-05"
"3266",2017-05-17,2017-05-17,27.915,1,"2017-05"
"3267",2017-05-17,2017-05-17,23.955,1,"2017-05"
"3268",NA,NA,NA,NA,NA
"3269",2017-05-17,2017-05-17,16.96,3,"2017-05"
"3270",2017-05-17,2017-05-17,16.985,1,"2017-05"
"3271",2017-05-17,2017-05-17,17.12,1,"2017-05"
"3272",2017-05-17,2017-05-17,19.085,1,"2017-05"
"3273",2017-05-17,2017-05-17,17.055,1,"2017-05"
"3274",2017-05-17,2017-05-17,16.9,1,"2017-05"
"3275",2017-05-17,2017-05-17,16.645,1,"2017-05"
"3276",2017-05-17,2017-05-17,16.27,1,"2017-05"
"3277",2017-05-17,2017-05-17,15.8,1,"2017-05"
"3278",2017-05-17,2017-05-17,15.39,1,"2017-05"
"3279",2017-05-17,2017-05-17,15.735,1,"2017-05"
"3280",2017-05-17,2017-05-17,16.065,2,"2017-05"
"3281",2017-05-17,2017-05-17,15.045,1,"2017-05"
"3282",2017-05-17,2017-05-17,13.06,1,"2017-05"
"3283",2017-05-17,2017-05-17,11.915,1,"2017-05"
"3284",2017-05-17,2017-05-17,10.865,1,"2017-05"
"3285",2017-05-17,2017-05-17,10.8,1,"2017-05"
"3286",2017-05-17,2017-05-17,10.605,1,"2017-05"
"3287",2017-05-17,2017-05-17,10.9,1,"2017-05"
"3288",NA,NA,NA,NA,NA
"3289",2017-05-18,2017-05-18,15.49,3,"2017-05"
"3290",2017-05-18,2017-05-18,24.03,1,"2017-05"
"3291",2017-05-18,2017-05-18,22.025,3,"2017-05"
"3292",2017-05-18,2017-05-18,17.345,1,"2017-05"
"3293",2017-05-18,2017-05-18,16.335,3,"2017-05"
"3294",2017-05-18,2017-05-18,15.04,1,"2017-05"
"3295",2017-05-18,2017-05-18,15.505,1,"2017-05"
"3296",2017-05-18,2017-05-18,15.475,1,"2017-05"
"3297",2017-05-18,2017-05-18,15.86,1,"2017-05"
"3298",2017-05-18,2017-05-18,14.13,2,"2017-05"
"3299",2017-05-18,2017-05-18,16.45,1,"2017-05"
"3300",2017-05-18,2017-05-18,14.76,2,"2017-05"
"3301",2017-05-18,2017-05-18,13.295,1,"2017-05"
"3302",2017-05-18,2017-05-18,13.87,1,"2017-05"
"3303",2017-05-18,2017-05-18,14.83,1,"2017-05"
"3304",2017-05-18,2017-05-18,15.445,1,"2017-05"
"3305",2017-05-18,2017-05-18,16.16,3,"2017-05"
"3306",2017-05-18,2017-05-18,12.805,1,"2017-05"
"3307",2017-05-18,2017-05-18,13.08,1,"2017-05"
"3308",2017-05-18,2017-05-18,11.335,1,"2017-05"
"3309",2017-05-18,2017-05-18,10.92,1,"2017-05"
"3310",2017-05-18,2017-05-18,9.76,1,"2017-05"
"3311",2017-05-18,2017-05-18,9.73,1,"2017-05"
"3312",2017-05-18,2017-05-18,10.185,1,"2017-05"
"3313",NA,NA,NA,NA,NA
"3314",2017-05-19,2017-05-19,23.905,3,"2017-05"
"3315",2017-05-19,2017-05-19,29.82,2,"2017-05"
"3316",2017-05-19,2017-05-19,26.105,1,"2017-05"
"3317",2017-05-19,2017-05-19,27.23,1,"2017-05"
"3318",2017-05-19,2017-05-19,17.79,3,"2017-05"
"3319",2017-05-19,2017-05-19,17.235,1,"2017-05"
"3320",2017-05-19,2017-05-19,16.21,1,"2017-05"
"3321",2017-05-19,2017-05-19,14.38,1,"2017-05"
"3322",2017-05-19,2017-05-19,12.65,1,"2017-05"
"3323",2017-05-19,2017-05-19,10.885,1,"2017-05"
"3324",2017-05-19,2017-05-19,11.38,1,"2017-05"
"3325",2017-05-19,2017-05-19,11.915,2,"2017-05"
"3326",2017-05-19,2017-05-19,11.03,1,"2017-05"
"3327",2017-05-19,2017-05-19,11.28,1,"2017-05"
"3328",2017-05-19,2017-05-19,13.555,1,"2017-05"
"3329",NA,NA,NA,NA,NA
"3330",2017-05-19,2017-05-19,16.69,3,"2017-05"
"3331",2017-05-19,2017-05-19,13.335,1,"2017-05"
"3332",2017-05-19,2017-05-19,11.945,1,"2017-05"
"3333",2017-05-19,2017-05-19,10.955,1,"2017-05"
"3334",2017-05-19,2017-05-19,10.03,1,"2017-05"
"3335",2017-05-19,2017-05-19,9.86,1,"2017-05"
"3336",2017-05-19,2017-05-19,10.08,1,"2017-05"
"3337",2017-05-20,2017-05-20,10.57,1,"2017-05"
"3338",NA,NA,NA,NA,NA
"3339",2017-05-20,2017-05-20,24.63,3,"2017-05"
"3340",2017-05-20,2017-05-20,29.155,1,"2017-05"
"3341",2017-05-20,2017-05-20,30.835,1,"2017-05"
"3342",2017-05-20,2017-05-20,30.955,1,"2017-05"
"3343",2017-05-20,2017-05-20,19.87,2,"2017-05"
"3344",2017-05-20,2017-05-20,18.455,1,"2017-05"
"3345",2017-05-20,2017-05-20,17.895,1,"2017-05"
"3346",2017-05-20,2017-05-20,16.33,1,"2017-05"
"3347",2017-05-20,2017-05-20,13.5,1,"2017-05"
"3348",2017-05-20,2017-05-20,12.48,1,"2017-05"
"3349",2017-05-20,2017-05-20,12.495,1,"2017-05"
"3350",2017-05-20,2017-05-20,14.35,1,"2017-05"
"3351",2017-05-20,2017-05-20,14.235,1,"2017-05"
"3352",2017-05-20,2017-05-20,14.345,1,"2017-05"
"3353",2017-05-20,2017-05-20,15.525,1,"2017-05"
"3354",2017-05-20,2017-05-20,15.325,1,"2017-05"
"3355",2017-05-20,2017-05-20,16.035,1,"2017-05"
"3356",2017-05-20,2017-05-20,15.97,3,"2017-05"
"3357",2017-05-20,2017-05-20,12.84,1,"2017-05"
"3358",2017-05-20,2017-05-20,12.77,1,"2017-05"
"3359",2017-05-20,2017-05-20,12.505,1,"2017-05"
"3360",2017-05-20,2017-05-20,11.925,1,"2017-05"
"3361",2017-05-21,2017-05-21,11.87,1,"2017-05"
"3362",NA,NA,NA,NA,NA
"3363",NA,NA,NA,NA,NA
"3364",2017-05-21,2017-05-21,27.84,1,"2017-05"
"3365",2017-05-21,2017-05-21,29.845,1,"2017-05"
"3366",2017-05-21,2017-05-21,30.72,1,"2017-05"
"3367",2017-05-21,2017-05-21,30.68,1,"2017-05"
"3368",2017-05-21,2017-05-21,29.1,1,"2017-05"
"3369",2017-05-21,2017-05-21,23.46,3,"2017-05"
"3370",2017-05-21,2017-05-21,15.55,2,"2017-05"
"3371",2017-05-21,2017-05-21,15.675,1,"2017-05"
"3372",2017-05-21,2017-05-21,13.575,1,"2017-05"
"3373",2017-05-21,2017-05-21,14.035,1,"2017-05"
"3374",2017-05-21,2017-05-21,14.445,1,"2017-05"
"3375",2017-05-21,2017-05-21,15.25,1,"2017-05"
"3376",2017-05-21,2017-05-21,16.065,3,"2017-05"
"3377",2017-05-21,2017-05-21,16.97,3,"2017-05"
"3378",2017-05-21,2017-05-21,18.41,3,"2017-05"
"3379",2017-05-21,2017-05-21,14.01,1,"2017-05"
"3380",2017-05-21,2017-05-21,16.42,1,"2017-05"
"3381",2017-05-21,2017-05-21,20.52,1,"2017-05"
"3382",2017-05-21,2017-05-21,14.265,1,"2017-05"
"3383",2017-05-21,2017-05-21,13.92,1,"2017-05"
"3384",2017-05-21,2017-05-21,14.105,1,"2017-05"
"3385",2017-05-22,2017-05-22,14.16,1,"2017-05"
"3386",2017-05-22,2017-05-22,14.21,1,"2017-05"
"3387",NA,NA,NA,NA,NA
"3388",2017-05-22,2017-05-22,22.16,3,"2017-05"
"3389",2017-05-22,2017-05-22,27.85,2,"2017-05"
"3390",2017-05-22,2017-05-22,30.06,1,"2017-05"
"3391",2017-05-22,2017-05-22,30.38,1,"2017-05"
"3392",2017-05-22,2017-05-22,21.63,1,"2017-05"
"3393",2017-05-22,2017-05-22,21.805,3,"2017-05"
"3394",2017-05-22,2017-05-22,21.175,3,"2017-05"
"3395",2017-05-22,2017-05-22,16.195,1,"2017-05"
"3396",2017-05-22,2017-05-22,15.535,1,"2017-05"
"3397",2017-05-22,2017-05-22,15.87,1,"2017-05"
"3398",2017-05-22,2017-05-22,15.83,1,"2017-05"
"3399",2017-05-22,2017-05-22,16.15,1,"2017-05"
"3400",2017-05-22,2017-05-22,15.27,3,"2017-05"
"3401",NA,NA,NA,NA,NA
"3402",2017-05-22,2017-05-22,22.92,3,"2017-05"
"3403",2017-05-22,2017-05-22,27.795,1,"2017-05"
"3404",2017-05-22,2017-05-22,25.395,1,"2017-05"
"3405",2017-05-22,2017-05-22,18.3,1,"2017-05"
"3406",2017-05-22,2017-05-22,19.97,1,"2017-05"
"3407",2017-05-22,2017-05-22,16.715,1,"2017-05"
"3408",2017-05-22,2017-05-22,17,1,"2017-05"
"3409",2017-05-23,2017-05-23,16.27,1,"2017-05"
"3410",2017-05-23,2017-05-23,15.46,1,"2017-05"
"3411",2017-05-23,2017-05-23,16.78,1,"2017-05"
"3412",NA,NA,NA,NA,NA
"3413",2017-05-23,2017-05-23,25.71,1,"2017-05"
"3414",2017-05-23,2017-05-23,28.21,1,"2017-05"
"3415",2017-05-23,2017-05-23,29.18,1,"2017-05"
"3416",2017-05-23,2017-05-23,29.53,1,"2017-05"
"3417",2017-05-23,2017-05-23,24.36,1,"2017-05"
"3418",2017-05-23,2017-05-23,23.98,1,"2017-05"
"3419",2017-05-23,2017-05-23,19.07,1,"2017-05"
"3420",2017-05-23,2017-05-23,17.95,1,"2017-05"
"3421",2017-05-23,2017-05-23,17.655,1,"2017-05"
"3422",2017-05-23,2017-05-23,16.465,2,"2017-05"
"3423",2017-05-23,2017-05-23,14.51,1,"2017-05"
"3424",2017-05-23,2017-05-23,17.25,1,"2017-05"
"3425",2017-05-23,2017-05-23,18.61,1,"2017-05"
"3426",2017-05-23,2017-05-23,22.245,3,"2017-05"
"3427",2017-05-23,2017-05-23,27.22,1,"2017-05"
"3428",2017-05-23,2017-05-23,27.04,1,"2017-05"
"3429",2017-05-23,2017-05-23,27.535,1,"2017-05"
"3430",2017-05-23,2017-05-23,25.07,3,"2017-05"
"3431",2017-05-23,2017-05-23,21.675,1,"2017-05"
"3432",2017-05-23,2017-05-23,21.625,1,"2017-05"
"3433",2017-05-24,2017-05-24,19.74,1,"2017-05"
"3434",2017-05-24,2017-05-24,20.365,1,"2017-05"
"3435",2017-05-24,2017-05-24,21.99,1,"2017-05"
"3436",2017-05-24,2017-05-24,21.95,1,"2017-05"
"3437",2017-05-24,2017-05-24,25.08,3,"2017-05"
"3438",2017-05-24,2017-05-24,27.56,1,"2017-05"
"3439",2017-05-24,2017-05-24,28.24,1,"2017-05"
"3440",2017-05-24,2017-05-24,29.165,1,"2017-05"
"3441",2017-05-24,2017-05-24,28.92,1,"2017-05"
"3442",2017-05-24,2017-05-24,27.28,1,"2017-05"
"3443",2017-05-24,2017-05-24,21.29,1,"2017-05"
"3444",2017-05-24,2017-05-24,21.275,1,"2017-05"
"3445",2017-05-24,2017-05-24,18.025,1,"2017-05"
"3446",2017-05-24,2017-05-24,16.58,1,"2017-05"
"3447",2017-05-24,2017-05-24,16.02,1,"2017-05"
"3448",2017-05-24,2017-05-24,16.515,1,"2017-05"
"3449",2017-05-24,2017-05-24,17.39,1,"2017-05"
"3450",2017-05-24,2017-05-24,21.59,3,"2017-05"
"3451",2017-05-24,2017-05-24,24.64,2,"2017-05"
"3452",2017-05-24,2017-05-24,26.32,1,"2017-05"
"3453",2017-05-24,2017-05-24,27.31,1,"2017-05"
"3454",2017-05-24,2017-05-24,27.91,1,"2017-05"
"3455",2017-05-24,2017-05-24,27.445,1,"2017-05"
"3456",2017-05-24,2017-05-24,26.585,1,"2017-05"
"3457",2017-05-25,2017-05-25,23.33,1,"2017-05"
"3458",2017-05-25,2017-05-25,22,1,"2017-05"
"3459",2017-05-25,2017-05-25,21.34,1,"2017-05"
"3460",2017-05-25,2017-05-25,22.985,1,"2017-05"
"3461",2017-05-25,2017-05-25,24.565,1,"2017-05"
"3462",2017-05-25,2017-05-25,26.48,1,"2017-05"
"3463",2017-05-25,2017-05-25,28.62,1,"2017-05"
"3464",2017-05-25,2017-05-25,28.8,1,"2017-05"
"3465",2017-05-25,2017-05-25,29.41,1,"2017-05"
"3466",2017-05-25,2017-05-25,28.53,1,"2017-05"
"3467",NA,NA,NA,NA,NA
"3468",2017-05-25,2017-05-25,23.76,1,"2017-05"
"3469",2017-05-25,2017-05-25,23.725,1,"2017-05"
"3470",2017-05-25,2017-05-25,20.83,1,"2017-05"
"3471",NA,NA,NA,NA,NA
"3472",2017-05-25,2017-05-25,17.74,1,"2017-05"
"3473",2017-05-25,2017-05-25,18.155,1,"2017-05"
"3474",2017-05-25,2017-05-25,19.565,1,"2017-05"
"3475",2017-05-25,2017-05-25,22.17,3,"2017-05"
"3476",2017-05-25,2017-05-25,25.045,1,"2017-05"
"3477",2017-05-25,2017-05-25,26.32,1,"2017-05"
"3478",2017-05-25,2017-05-25,27.44,1,"2017-05"
"3479",2017-05-25,2017-05-25,27.93,1,"2017-05"
"3480",2017-05-25,2017-05-25,27.25,1,"2017-05"
"3481",NA,NA,NA,NA,NA
"3482",2017-05-26,2017-05-26,23.06,1,"2017-05"
"3483",2017-05-26,2017-05-26,22.165,1,"2017-05"
"3484",2017-05-26,2017-05-26,21.595,1,"2017-05"
"3485",2017-05-26,2017-05-26,23.325,1,"2017-05"
"3486",2017-05-26,2017-05-26,25.53,1,"2017-05"
"3487",2017-05-26,2017-05-26,27.195,1,"2017-05"
"3488",2017-05-26,2017-05-26,28.2,1,"2017-05"
"3489",2017-05-26,2017-05-26,28.415,1,"2017-05"
"3490",2017-05-26,2017-05-26,29.045,1,"2017-05"
"3491",2017-05-26,2017-05-26,27.965,1,"2017-05"
"3492",2017-05-26,2017-05-26,23.14,1,"2017-05"
"3493",2017-05-26,2017-05-26,23.175,1,"2017-05"
"3494",2017-05-26,2017-05-26,21.425,1,"2017-05"
"3495",2017-05-26,2017-05-26,19.36,1,"2017-05"
"3496",2017-05-26,2017-05-26,16.305,1,"2017-05"
"3497",2017-05-26,2017-05-26,16.22,1,"2017-05"
"3498",2017-05-26,2017-05-26,16.44,1,"2017-05"
"3499",NA,NA,NA,NA,NA
"3500",2017-05-26,2017-05-26,24.17,3,"2017-05"
"3501",2017-05-26,2017-05-26,25.915,1,"2017-05"
"3502",2017-05-26,2017-05-26,26.325,1,"2017-05"
"3503",2017-05-26,2017-05-26,27.715,1,"2017-05"
"3504",2017-05-26,2017-05-26,27.905,1,"2017-05"
"3505",2017-05-27,2017-05-27,26.51,1,"2017-05"
"3506",NA,NA,NA,NA,NA
"3507",2017-05-27,2017-05-27,20.38,1,"2017-05"
"3508",2017-05-27,2017-05-27,19.02,1,"2017-05"
"3509",2017-05-27,2017-05-27,19.52,1,"2017-05"
"3510",2017-05-27,2017-05-27,21.855,1,"2017-05"
"3511",2017-05-27,2017-05-27,24.93,1,"2017-05"
"3512",2017-05-27,2017-05-27,26.245,1,"2017-05"
"3513",2017-05-27,2017-05-27,28.345,1,"2017-05"
"3514",2017-05-27,2017-05-27,28.53,1,"2017-05"
"3515",2017-05-27,2017-05-27,28.71,1,"2017-05"
"3516",NA,NA,NA,NA,NA
"3517",2017-05-27,2017-05-27,21.36,1,"2017-05"
"3518",2017-05-27,2017-05-27,21.765,1,"2017-05"
"3519",2017-05-27,2017-05-27,18.945,2,"2017-05"
"3520",NA,NA,NA,NA,NA
"3521",2017-05-27,2017-05-27,13.86,1,"2017-05"
"3522",2017-05-27,2017-05-27,14.09,1,"2017-05"
"3523",2017-05-27,2017-05-27,14.25,1,"2017-05"
"3524",NA,NA,NA,NA,NA
"3525",2017-05-27,2017-05-27,24.89,1,"2017-05"
"3526",2017-05-27,2017-05-27,25.68,1,"2017-05"
"3527",2017-05-27,2017-05-27,26.14,1,"2017-05"
"3528",2017-05-27,2017-05-27,27.455,1,"2017-05"
"3529",2017-05-28,2017-05-28,27.695,1,"2017-05"
"3530",2017-05-28,2017-05-28,27.09,1,"2017-05"
"3531",NA,NA,NA,NA,NA
"3532",2017-05-28,2017-05-28,17.66,1,"2017-05"
"3533",2017-05-28,2017-05-28,17.58,1,"2017-05"
"3534",2017-05-28,2017-05-28,17.885,1,"2017-05"
"3535",2017-05-28,2017-05-28,19.745,1,"2017-05"
"3536",NA,NA,NA,NA,NA
"3537",2017-05-28,2017-05-28,25.31,3,"2017-05"
"3538",2017-05-28,2017-05-28,27.91,1,"2017-05"
"3539",2017-05-28,2017-05-28,28.975,1,"2017-05"
"3540",2017-05-28,2017-05-28,28.54,1,"2017-05"
"3541",NA,NA,NA,NA,NA
"3542",2017-05-28,2017-05-28,19.95,1,"2017-05"
"3543",2017-05-28,2017-05-28,20.92,1,"2017-05"
"3544",2017-05-28,2017-05-28,16.7,1,"2017-05"
"3545",2017-05-28,2017-05-28,13.35,1,"2017-05"
"3546",2017-05-28,2017-05-28,13.24,1,"2017-05"
"3547",2017-05-28,2017-05-28,13.33,1,"2017-05"
"3548",2017-05-28,2017-05-28,13.855,1,"2017-05"
"3549",2017-05-28,2017-05-28,19.87,2,"2017-05"
"3550",2017-05-28,2017-05-28,23.41,1,"2017-05"
"3551",2017-05-28,2017-05-28,25.59,1,"2017-05"
"3552",2017-05-28,2017-05-28,26.09,1,"2017-05"
"3553",2017-05-29,2017-05-29,27.455,1,"2017-05"
"3554",2017-05-29,2017-05-29,27.595,1,"2017-05"
"3555",2017-05-29,2017-05-29,26.82,1,"2017-05"
"3556",2017-05-29,2017-05-29,22.015,1,"2017-05"
"3557",2017-05-29,2017-05-29,17.73,1,"2017-05"
"3558",2017-05-29,2017-05-29,17.04,1,"2017-05"
"3559",2017-05-29,2017-05-29,17.4,1,"2017-05"
"3560",2017-05-29,2017-05-29,18.87,1,"2017-05"
"3561",2017-05-29,2017-05-29,21.585,1,"2017-05"
"3562",2017-05-29,2017-05-29,25.04,1,"2017-05"
"3563",2017-05-29,2017-05-29,27.55,1,"2017-05"
"3564",2017-05-29,2017-05-29,28.78,1,"2017-05"
"3565",2017-05-29,2017-05-29,28.04,1,"2017-05"
"3566",2017-05-29,2017-05-29,21.3,1,"2017-05"
"3567",2017-05-29,2017-05-29,19.49,1,"2017-05"
"3568",2017-05-29,2017-05-29,18.625,1,"2017-05"
"3569",2017-05-29,2017-05-29,15.885,1,"2017-05"
"3570",2017-05-29,2017-05-29,13.655,1,"2017-05"
"3571",2017-05-29,2017-05-29,13.405,1,"2017-05"
"3572",2017-05-29,2017-05-29,13.1,1,"2017-05"
"3573",2017-05-29,2017-05-29,14.46,1,"2017-05"
"3574",2017-05-29,2017-05-29,19.77,3,"2017-05"
"3575",2017-05-29,2017-05-29,23.555,2,"2017-05"
"3576",2017-05-29,2017-05-29,25.595,1,"2017-05"
"3577",2017-05-30,2017-05-30,26.095,1,"2017-05"
"3578",2017-05-30,2017-05-30,27.185,1,"2017-05"
"3579",2017-05-30,2017-05-30,27.48,1,"2017-05"
"3580",2017-05-30,2017-05-30,21.8,3,"2017-05"
"3581",2017-05-30,2017-05-30,21.575,1,"2017-05"
"3582",2017-05-30,2017-05-30,17.705,1,"2017-05"
"3583",2017-05-30,2017-05-30,16.9,1,"2017-05"
"3584",2017-05-30,2017-05-30,17.175,1,"2017-05"
"3585",2017-05-30,2017-05-30,17.195,1,"2017-05"
"3586",2017-05-30,2017-05-30,19.96,1,"2017-05"
"3587",2017-05-30,2017-05-30,21.57,3,"2017-05"
"3588",2017-05-30,2017-05-30,26.925,1,"2017-05"
"3589",2017-05-30,2017-05-30,27.785,1,"2017-05"
"3590",2017-05-30,2017-05-30,19.24,1,"2017-05"
"3591",2017-05-30,2017-05-30,18.95,1,"2017-05"
"3592",2017-05-30,2017-05-30,18.74,1,"2017-05"
"3593",2017-05-30,2017-05-30,18.595,1,"2017-05"
"3594",2017-05-30,2017-05-30,16.87,1,"2017-05"
"3595",2017-05-30,2017-05-30,12.41,1,"2017-05"
"3596",2017-05-30,2017-05-30,12.29,1,"2017-05"
"3597",2017-05-30,2017-05-30,13.155,1,"2017-05"
"3598",2017-05-30,2017-05-30,14.54,1,"2017-05"
"3599",NA,NA,NA,NA,NA
"3600",2017-05-30,2017-05-30,24.28,1,"2017-05"
"3601",2017-05-31,2017-05-31,26.175,1,"2017-05"
"3602",2017-05-31,2017-05-31,26.045,1,"2017-05"
"3603",2017-05-31,2017-05-31,27.665,1,"2017-05"
"3604",2017-05-31,2017-05-31,27.73,1,"2017-05"
"3605",2017-05-31,2017-05-31,27.115,1,"2017-05"
"3606",2017-05-31,2017-05-31,20.405,1,"2017-05"
"3607",2017-05-31,2017-05-31,20.575,1,"2017-05"
"3608",2017-05-31,2017-05-31,18.11,1,"2017-05"
"3609",2017-05-31,2017-05-31,17.175,1,"2017-05"
"3610",2017-05-31,2017-05-31,16.73,1,"2017-05"
"3611",2017-05-31,2017-05-31,18.75,1,"2017-05"
"3612",2017-05-31,2017-05-31,19.37,1,"2017-05"
"3613",2017-05-31,2017-05-31,21.85,2,"2017-05"
"3614",2017-05-31,2017-05-31,22.47,3,"2017-05"
"3615",2017-05-31,2017-05-31,19.37,1,"2017-05"
"3616",2017-05-31,2017-05-31,18.95,1,"2017-05"
"3617",2017-05-31,2017-05-31,17.845,1,"2017-05"
"3618",2017-05-31,2017-05-31,15.93,1,"2017-05"
"3619",2017-05-31,2017-05-31,14.34,1,"2017-05"
"3620",2017-05-31,2017-05-31,12.815,1,"2017-05"
"3621",2017-05-31,2017-05-31,12.61,1,"2017-05"
"3622",2017-05-31,2017-05-31,12.675,1,"2017-05"
"3623",2017-05-31,2017-05-31,13.51,1,"2017-05"
"3624",NA,NA,NA,NA,NA
"3625",2017-06-01,2017-06-01,26.385,1,"2017-06"
"3626",2017-06-01,2017-06-01,26.64,1,"2017-06"
"3627",2017-06-01,2017-06-01,27.785,1,"2017-06"
"3628",2017-06-01,2017-06-01,28.34,1,"2017-06"
"3629",2017-06-01,2017-06-01,28.42,1,"2017-06"
"3630",2017-06-01,2017-06-01,21.81,1,"2017-06"
"3631",2017-06-01,2017-06-01,20.47,1,"2017-06"
"3632",2017-06-01,2017-06-01,18.665,1,"2017-06"
"3633",2017-06-01,2017-06-01,15.38,1,"2017-06"
"3634",2017-06-01,2017-06-01,15.395,1,"2017-06"
"3635",2017-06-01,2017-06-01,14.485,1,"2017-06"
"3636",2017-06-01,2017-06-01,14.75,1,"2017-06"
"3637",2017-06-01,2017-06-01,19.68,1,"2017-06"
"3638",2017-06-01,2017-06-01,19.03,1,"2017-06"
"3639",2017-06-01,2017-06-01,18.905,1,"2017-06"
"3640",2017-06-01,2017-06-01,17.76,1,"2017-06"
"3641",2017-06-01,2017-06-01,20.355,1,"2017-06"
"3642",2017-06-01,2017-06-01,17.28,1,"2017-06"
"3643",2017-06-01,2017-06-01,16.23,1,"2017-06"
"3644",2017-06-01,2017-06-01,15.52,1,"2017-06"
"3645",2017-06-01,2017-06-01,13.425,1,"2017-06"
"3646",2017-06-01,2017-06-01,12.82,1,"2017-06"
"3647",2017-06-01,2017-06-01,12.38,1,"2017-06"
"3648",2017-06-01,2017-06-01,12.565,1,"2017-06"
"3649",NA,NA,NA,NA,NA
"3650",2017-06-02,2017-06-02,25.66,3,"2017-06"
"3651",2017-06-02,2017-06-02,27.85,1,"2017-06"
"3652",2017-06-02,2017-06-02,28,1,"2017-06"
"3653",2017-06-02,2017-06-02,28.325,1,"2017-06"
"3654",NA,NA,NA,NA,NA
"3655",2017-06-02,2017-06-02,21.15,1,"2017-06"
"3656",2017-06-02,2017-06-02,20.985,1,"2017-06"
"3657",2017-06-02,2017-06-02,17.745,1,"2017-06"
"3658",2017-06-02,2017-06-02,15.445,1,"2017-06"
"3659",2017-06-02,2017-06-02,15.18,1,"2017-06"
"3660",2017-06-02,2017-06-02,14.36,1,"2017-06"
"3661",2017-06-02,2017-06-02,14.74,3,"2017-06"
"3662",2017-06-02,2017-06-02,19.645,1,"2017-06"
"3663",2017-06-02,2017-06-02,19.185,1,"2017-06"
"3664",2017-06-02,2017-06-02,19.15,1,"2017-06"
"3665",2017-06-02,2017-06-02,17.285,1,"2017-06"
"3666",2017-06-02,2017-06-02,19.53,1,"2017-06"
"3667",2017-06-02,2017-06-02,21,1,"2017-06"
"3668",2017-06-02,2017-06-02,16.145,1,"2017-06"
"3669",2017-06-02,2017-06-02,15.23,1,"2017-06"
"3670",2017-06-02,2017-06-02,13.73,1,"2017-06"
"3671",2017-06-02,2017-06-02,13.17,1,"2017-06"
"3672",2017-06-02,2017-06-02,12.985,1,"2017-06"
"3673",2017-06-03,2017-06-03,13.365,1,"2017-06"
"3674",NA,NA,NA,NA,NA
"3675",2017-06-03,2017-06-03,24.9,3,"2017-06"
"3676",2017-06-03,2017-06-03,27.805,1,"2017-06"
"3677",2017-06-03,2017-06-03,28.68,1,"2017-06"
"3678",2017-06-03,2017-06-03,29.875,1,"2017-06"
"3679",2017-06-03,2017-06-03,24.205,2,"2017-06"
"3680",2017-06-03,2017-06-03,20.8,1,"2017-06"
"3681",2017-06-03,2017-06-03,21.665,1,"2017-06"
"3682",2017-06-03,2017-06-03,17.12,1,"2017-06"
"3683",2017-06-03,2017-06-03,15.3,3,"2017-06"
"3684",2017-06-03,2017-06-03,13.96,1,"2017-06"
"3685",2017-06-03,2017-06-03,13.79,1,"2017-06"
"3686",2017-06-03,2017-06-03,13.765,1,"2017-06"
"3687",2017-06-03,2017-06-03,15.32,1,"2017-06"
"3688",2017-06-03,2017-06-03,18.53,1,"2017-06"
"3689",2017-06-03,2017-06-03,19.52,1,"2017-06"
"3690",2017-06-03,2017-06-03,21.285,1,"2017-06"
"3691",2017-06-03,2017-06-03,18.495,1,"2017-06"
"3692",2017-06-03,2017-06-03,20.295,1,"2017-06"
"3693",2017-06-03,2017-06-03,21.855,1,"2017-06"
"3694",2017-06-03,2017-06-03,17.385,1,"2017-06"
"3695",2017-06-03,2017-06-03,16.105,1,"2017-06"
"3696",2017-06-03,2017-06-03,14.31,1,"2017-06"
"3697",2017-06-04,2017-06-04,13.655,1,"2017-06"
"3698",2017-06-04,2017-06-04,16.4,1,"2017-06"
"3699",2017-06-04,2017-06-04,21.78,3,"2017-06"
"3700",2017-06-04,2017-06-04,25.695,3,"2017-06"
"3701",2017-06-04,2017-06-04,29.465,1,"2017-06"
"3702",2017-06-04,2017-06-04,28.955,1,"2017-06"
"3703",2017-06-04,2017-06-04,27.955,1,"2017-06"
"3704",2017-06-04,2017-06-04,25.285,1,"2017-06"
"3705",2017-06-04,2017-06-04,21.865,2,"2017-06"
"3706",2017-06-04,2017-06-04,18.36,3,"2017-06"
"3707",2017-06-04,2017-06-04,15.695,1,"2017-06"
"3708",2017-06-04,2017-06-04,14.965,1,"2017-06"
"3709",2017-06-04,2017-06-04,14.905,1,"2017-06"
"3710",2017-06-04,2017-06-04,15.065,1,"2017-06"
"3711",2017-06-04,2017-06-04,15.24,1,"2017-06"
"3712",NA,NA,NA,NA,NA
"3713",2017-06-04,2017-06-04,21.53,2,"2017-06"
