"","datetime","date","salinity","F_Sal","median","stdev","hi.95","lo.95","month_yr"
"170",2017-01-08 01:00:00,2017-01-08,26.8285,1,27.25975,0.728963106635371,28.7176762132707,25.8636368798518,"2017-01"
"171",2017-01-08 02:00:00,2017-01-08,27.064,1,27.07775,0.474148332460334,28.0260466649207,26.1294533350793,"2017-01"
"172",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",2017-01-08 04:00:00,2017-01-08,29.217,1,27.4175,0.954737262488804,29.3269745249776,25.5080254750224,"2017-01"
"174",2017-01-08 05:00:00,2017-01-08,29.459,1,28.7455,0.969698684781505,30.6436928658908,26.8473071341092,"2017-01"
"175",2017-01-08 06:00:00,2017-01-08,28.6915,1,29.0985,0.797023978123812,30.6925479562476,27.5044520437524,"2017-01"
"176",2017-01-08 07:00:00,2017-01-08,28.721,1,29.0985,0.412795652382785,29.9240913047656,28.2729086952344,"2017-01"
"177",2017-01-08 08:00:00,2017-01-08,28.4935,1,28.7695,0.46506238690274,29.6996247738055,27.8393752261945,"2017-01"
"178",2017-01-08 09:00:00,2017-01-08,27.9425,1,28.67475,0.53025568371159,29.7351467780468,27.6000329220863,"2017-01"
"179",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",2017-01-08 11:00:00,2017-01-08,26.4195,1,27.6495,0.705969624819841,29.0924864203288,26.2375607503603,"2017-01"
"181",2017-01-08 12:00:00,2017-01-08,26.4205,1,27.4465,0.738977296284595,28.9311375340883,25.9664042590157,"2017-01"
"182",2017-01-08 13:00:00,2017-01-08,27.663,1,27.211,0.609408984390951,28.4298179687819,25.9921820312181,"2017-01"
"183",2017-01-08 14:00:00,2017-01-08,30.9,1,27.2215,1.99327728238836,31.2080545647767,23.325912432428,"2017-01"
"184",2017-01-08 15:00:00,2017-01-08,30.4225,1,30.431,1.99888993464414,34.2735225801405,26.4332201307117,"2017-01"
"185",2017-01-08 16:00:00,2017-01-08,30.4685,1,30.49175,1.23778652532359,32.9673230506472,28.0161769493528,"2017-01"
"186",2017-01-08 17:00:00,2017-01-08,30.684,1,30.5065,0.182277465307631,30.8690660647138,30.1419450693847,"2017-01"
"187",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",2017-01-08 19:00:00,2017-01-08,31.049,1,30.735,0.292643118330802,31.3248764398717,30.1424124388118,"2017-01"
"189",2017-01-08 20:00:00,2017-01-08,30.986,1,31.017,0.249290255955821,31.5155805119116,30.5184194880884,"2017-01"
"190",2017-01-08 21:00:00,2017-01-08,30.927,1,31.017,0.0939101406359523,31.2048202812719,30.8291797187281,"2017-01"
"191",2017-01-08 22:00:00,2017-01-08,30.881,1,30.9955,0.0784318052637008,31.1523636105274,30.8386363894726,"2017-01"
"192",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",2017-01-09 00:00:00,2017-01-09,27.363,1,29.5075,1.59656839053046,32.7006367810609,26.3143632189391,"2017-01"
"194",2017-01-09 01:00:00,2017-01-09,27.0625,1,27.985,1.57719459563449,31.139389191269,24.830610808731,"2017-01"
"195",2017-01-09 02:00:00,2017-01-09,27.212,1,27.34825,0.994687539897268,29.3376250797945,25.3588749202055,"2017-01"
"196",2017-01-09 03:00:00,2017-01-09,27.885,1,27.2845,0.377927904864518,28.040355809729,26.528644190271,"2017-01"
"197",2017-01-09 04:00:00,2017-01-09,27.642,1,27.315,0.377584358888081,28.0701687177762,26.549939258319,"2017-01"
"198",2017-01-09 05:00:00,2017-01-09,29.2255,1,27.93575,0.786348485128449,29.5084469702569,26.3503073830311,"2017-01"
"199",2017-01-09 06:00:00,2017-01-09,30.8795,1,29.1045,1.10077636118125,31.306743720707,26.9022562792929,"2017-01"
"200",2017-01-09 07:00:00,2017-01-09,31.2445,1,29.4795,1.16109031717779,31.8332956820373,27.1257043179627,"2017-01"
"201",2017-01-09 08:00:00,2017-01-09,30.6715,1,30.7125,0.829847995629562,32.3721959912591,29.0528040087409,"2017-01"
"202",2017-01-09 09:00:00,2017-01-09,29.75,1,30.7125,0.615503621927544,31.9435072438551,29.4814927561449,"2017-01"
"203",2017-01-09 10:00:00,2017-01-09,28.395,1,29.8635,0.93743964455291,31.7627762643996,27.9886207108942,"2017-01"
"204",2017-01-09 11:00:00,2017-01-09,27.953,1,29.72525,1.06594934834945,31.8415187732489,27.5630243861109,"2017-01"
"205",2017-01-09 12:00:00,2017-01-09,27.2765,1,28.571,0.876425887462622,30.3100521143013,26.8319478856987,"2017-01"
"206",2017-01-09 13:00:00,2017-01-09,27.3025,1,27.933,0.756422965649245,29.4458459312985,26.4700128098446,"2017-01"
"207",2017-01-09 14:00:00,2017-01-09,27.145,1,27.8125,0.56297859354941,28.9384571870988,26.6865428129012,"2017-01"
"208",2017-01-09 15:00:00,2017-01-09,30.941,1,27.85425,1.6336199603028,31.1214899206056,24.5870100793944,"2017-01"
"209",2017-01-09 16:00:00,2017-01-09,30.914,1,30.3905,1.72232770782404,33.8657242220528,26.9152757779472,"2017-01"
"210",2017-01-09 17:00:00,2017-01-09,31.0185,1,30.868,1.44237700672698,33.752754013454,27.983245986546,"2017-01"
"211",2017-01-09 18:00:00,2017-01-09,31.0575,1,30.8995,0.215104412392179,31.3342088247844,30.4686881148482,"2017-01"
"212",2017-01-09 19:00:00,2017-01-09,31.169,1,30.9645,0.209625276172165,31.3848005975581,30.5578000957915,"2017-01"
"213",2017-01-09 20:00:00,2017-01-09,31.0145,1,31.079,0.203100232440448,31.4852004648809,30.6727995351191,"2017-01"
"214",2017-01-09 21:00:00,2017-01-09,31.0185,1,31.037,0.187107391005794,31.4112147820116,30.6637071020799,"2017-01"
"215",2017-01-09 22:00:00,2017-01-09,31.002,1,31.037,0.117002179028229,31.2710043580565,30.8029956419435,"2017-01"
"216",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",2017-01-10 00:00:00,2017-01-10,26.657,1,29.0335,1.77761141772704,32.5887228354541,25.4782771645459,"2017-01"
"218",2017-01-10 01:00:00,2017-01-10,24.5875,1,27.52,2.035742212036,31.591484424072,23.448515575928,"2017-01"
